,size_x,size_y,boolean_x,float_x,integer_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
36,10.0,100,0,0,1,0,0,0,1,0,0.0001467922265874222
37,10.0,5,0,0,0,1,0,0,1,0,0.00044187085586600006
38,300.0,4200000,0,0,0,1,0,0,1,0,0.16208916902542114
39,2.0,30,1,0,0,0,0,0,0,1,0.03894134610891342
40,11.0,60,0,0,0,1,0,0,0,1,0.003181423293426633
41,2.0,30,1,0,0,0,0,0,0,1,0.0002997757983393967
42,10.0,50,0,0,0,1,0,0,0,1,0.0006589049007743597
43,0.3,4200000,0,1,0,0,0,0,1,0,0.02273181639611721
44,2.0,30,1,0,0,0,0,0,0,1,0.07052657753229141
45,2.0,100,1,0,0,0,0,0,1,0,8.416216587647796e-05
46,300.0,5,0,0,0,1,0,0,0,1,0.0024924324825406075
47,500000.0,60,0,0,1,0,0,0,0,1,0.26029282808303833
48,0.3,100,0,1,0,0,0,0,1,0,7.580500823678449e-05
49,0.11,5,0,1,0,0,0,0,1,0,0.0028379166033118963
50,50.0,5,0,0,0,1,0,0,0,1,0.558203399181366
51,15.0,140,0,0,0,1,0,1,0,0,0.004900399595499039
52,2.0,5,1,0,0,0,0,0,0,1,0.0025839279405772686
53,2.0,15,1,0,0,0,0,0,0,1,0.00012657725892495364
54,0.3,310,0,1,0,0,0,1,0,0,0.9798536896705627
55,10.0,2,0,0,1,0,1,0,0,0,0.021498560905456543
56,11.0,11,0,0,0,1,0,0,0,1,0.9123679399490356
57,5.0,310,0,0,1,0,0,1,0,0,0.011674079112708569
58,0.3,2,0,1,0,0,1,0,0,0,0.010284718126058578
59,2.0,3,1,0,0,0,0,0,0,1,1.948498174897395e-05
60,0.11,5,0,1,0,0,0,0,0,1,0.0001167301888926886
61,5.0,3,0,0,1,0,0,0,0,1,0.00020645928452722728
62,0.11,100,0,1,0,0,0,0,1,0,2.0813275114051066e-05
63,0.3,15,0,1,0,0,0,0,0,1,0.011699547059834003
64,60.0,100,0,0,0,1,0,0,1,0,0.012916083447635174
65,500000.0,5,0,0,1,0,0,0,1,0,0.005612559150904417
66,20.0,1,0,0,0,1,0,0,1,0,0.0005012169713154435
67,70.0,5,0,0,0,1,0,0,1,0,0.012287608347833157
68,10.0,4200000,0,0,0,1,0,0,1,0,0.007270393893122673
69,11.0,3,0,0,0,1,0,0,0,1,0.001399654196575284
70,10.0,4200000,0,0,1,0,0,0,1,0,0.05982206016778946
71,2.0,1,1,0,0,0,0,0,1,0,0.0006111038383096457
72,10.0,310,0,0,1,0,0,1,0,0,0.017467942088842392
73,300.0,3,0,0,0,1,0,0,0,1,0.0032426605466753244
74,10.0,15,0,0,0,1,0,0,0,1,0.03772394731640816
75,2.0,1,1,0,0,0,0,0,1,0,0.000305137102259323
76,2.0,15,1,0,0,0,0,0,0,1,0.002993962960317731
77,0.11,140,0,1,0,0,0,1,0,0,0.1081121414899826
78,2.0,15,1,0,0,0,0,0,0,1,0.0002853252808563411
79,500000.0,1,0,0,1,0,0,0,1,0,0.006826110649853945
80,2.0,310,1,0,0,0,0,1,0,0,0.005570366512984037
81,60.0,1,0,0,0,1,0,0,1,0,0.0001400316832587123
82,5.0,100,0,0,1,0,0,0,1,0,4.363077096058987e-05
83,2.0,140,1,0,0,0,0,1,0,0,0.005125747062265873
84,300.0,3,0,0,0,1,0,0,1,0,0.02153939940035343
85,2.0,15,1,0,0,0,0,0,0,1,0.00026563217397779226
86,20.0,15,0,0,0,1,0,0,0,1,0.00021051321527920663
87,5.0,4500,0,0,1,0,0,0,1,0,0.007565521635115147
88,2.0,20,1,0,0,0,0,0,0,1,0.005266350228339434
89,50.0,50,0,0,0,1,0,0,0,1,0.5808555483818054
90,40.0,5,0,0,0,1,0,0,0,1,0.004110753070563078
91,300.0,60,0,0,0,1,0,0,0,1,0.0012507763458415866
92,2.0,60,1,0,0,0,0,0,0,1,0.004962191451340914
93,0.3,50,0,1,0,0,0,0,0,1,0.0012258131755515933
94,60.0,60,0,0,0,1,0,0,0,1,0.003033823100849986
95,2.0,5,1,0,0,0,0,0,1,0,0.0008295622537843883
96,40.0,1,0,0,0,1,0,0,1,0,0.0029215780086815357
97,50.0,3,0,0,0,1,0,0,1,0,0.0073189628310501575
98,2.0,4500,1,0,0,0,0,0,1,0,0.008320624008774757
99,10.0,4500,0,0,1,0,0,0,1,0,0.05480925366282463
100,0.3,15,0,1,0,0,0,0,0,1,0.00034272478660568595
101,0.11,2,0,1,0,0,1,0,0,0,0.0002757424663286656
102,15.0,15,0,0,0,1,0,0,0,1,0.9754078388214111
103,15.0,5,0,0,0,1,0,0,1,0,0.0007118867943063378
104,300.0,1,0,0,0,1,0,0,1,0,0.0017501600086688995
105,10.0,15,0,0,0,1,0,0,0,1,0.04087669402360916
106,0.3,2,0,1,0,0,0,0,0,1,0.001332209794782102
107,2.0,15,1,0,0,0,0,0,0,1,0.006994327064603567
108,10.0,310,0,0,1,0,0,1,0,0,0.016657646745443344
109,15.0,4200000,0,0,0,1,0,0,1,0,0.01802210696041584
110,2.0,30,1,0,0,0,0,0,0,1,0.00021077350538689643
111,2.0,15,1,0,0,0,0,0,0,1,0.00038572808261960745
112,10.0,600,0,0,0,1,0,0,0,1,0.004387395456433296
113,0.11,5,0,1,0,0,0,0,1,0,0.0027488989289849997
114,500000.0,310,0,0,1,0,0,1,0,0,0.029570579528808594
115,0.3,1,0,1,0,0,0,0,1,0,0.001496321288868785
116,10.0,70,0,0,1,0,0,0,0,1,0.0017168017802760005
117,500000.0,15,0,0,1,0,0,0,0,1,0.001188959344290197
118,5.0,100,0,0,1,0,0,0,1,0,3.974790888605639e-05
119,500000.0,100,0,0,1,0,0,0,1,0,0.00018403130525257438
120,2.0,60,1,0,0,0,0,0,0,1,0.000591372896451503
121,50.0,11,0,0,0,1,0,0,0,1,0.03847425431013107
122,30.0,1,0,0,0,1,0,0,1,0,0.00011192821693839505
123,5.0,5,0,0,1,0,0,0,1,0,0.003613868495449424
124,10.0,35,0,0,1,0,0,0,0,1,0.009905127808451653
125,10.0,5,0,0,1,0,0,0,0,1,0.011816377751529217
126,30.0,3,0,0,0,1,0,0,0,1,0.22884954512119293
127,300.0,310,0,0,0,1,0,1,0,0,0.012094332836568356
128,2.0,15,1,0,0,0,0,0,0,1,0.00030253553995862603
129,0.11,310,0,1,0,0,0,1,0,0,0.11327696591615677
130,11.0,310,0,0,0,1,0,1,0,0,0.010190146043896675
131,300.0,1,0,0,0,1,0,0,1,0,0.0018732340540736914
132,10.0,2,0,0,0,1,1,0,0,0,0.00010892681893892586
133,300.0,140,0,0,0,1,0,1,0,0,0.0122584393247962
134,60.0,140,0,0,0,1,0,1,0,0,0.0006132140988484025
135,20.0,35,0,0,0,1,0,0,0,1,0.0023842451628297567
136,50.0,70,0,0,0,1,0,0,0,1,0.9526228308677673
137,10.0,15,0,0,1,0,0,0,0,1,0.004963728599250317
138,30.0,5,0,0,0,1,0,0,0,1,0.010966536588966846
139,2.0,310,1,0,0,0,0,1,0,0,0.00209204968996346
140,10.0,15,0,0,1,0,0,0,0,1,0.060919445008039474
141,15.0,1,0,0,0,1,0,0,1,0,0.000952975417021662
142,2.0,1,1,0,0,0,0,0,1,0,0.0004622390551958233
143,15.0,3,0,0,0,1,0,0,0,1,0.0035828654654324055
144,60.0,100,0,0,0,1,0,0,1,0,0.014855308458209038
145,70.0,50,0,0,0,1,0,0,0,1,0.06675761193037033
146,2.0,5,1,0,0,0,0,0,1,0,0.000937781878747046
147,70.0,60,0,0,0,1,0,0,0,1,0.9421738386154175
148,0.11,1,0,1,0,0,0,0,1,0,0.0018762605031952262
149,0.3,11,0,1,0,0,0,0,0,1,0.015077145770192146
150,10.0,15,0,0,0,1,0,0,0,1,0.009280219674110413
151,10.0,50,0,0,1,0,0,0,0,1,0.005032526329159737
152,10.0,5,0,0,1,0,0,0,1,0,0.9972814321517944
153,0.11,11,0,1,0,0,0,0,0,1,0.010124360211193562
154,20.0,3,0,0,0,1,0,0,1,0,0.12766073644161224
155,2.0,4500,1,0,0,0,0,0,1,0,0.024571962654590607
156,70.0,5,0,0,0,1,0,0,1,0,0.009719228371977806
157,10.0,15,0,0,0,1,0,0,0,1,0.005648433696478605
158,2.0,5,1,0,0,0,0,0,0,1,0.004071069415658712
159,10.0,5,0,0,1,0,0,0,0,1,0.0028453157283365726
160,2.0,50,1,0,0,0,0,0,0,1,0.0002814562467392534
161,2.0,60,1,0,0,0,0,0,0,1,0.00671834172680974
162,0.3,4500,0,1,0,0,0,0,1,0,0.25762712955474854
163,10.0,600,0,0,1,0,0,0,0,1,0.048252806067466736
164,300.0,3,0,0,0,1,0,0,1,0,0.020971275866031647
165,2.0,1,1,0,0,0,0,0,1,0,0.0005713053396902978
166,0.11,15,0,1,0,0,0,0,0,1,0.001103058224543929
167,30.0,100,0,0,0,1,0,0,1,0,0.03510494530200958
168,2.0,15,1,0,0,0,0,0,0,1,0.0007950610597617924
169,2.0,600,1,0,0,0,0,0,0,1,0.005110942758619785
170,2.0,100,1,0,0,0,0,0,1,0,0.00020810164278373122
171,20.0,30,0,0,0,1,0,0,0,1,0.00013841594045516104
172,70.0,1,0,0,0,1,0,0,1,0,0.02389303408563137
173,20.0,4500,0,0,0,1,0,0,1,0,0.010346774011850357
174,2.0,15,1,0,0,0,0,0,0,1,0.007067960221320391
175,5.0,3,0,0,1,0,0,0,0,1,0.00019305554451420903
176,15.0,3,0,0,0,1,0,0,1,0,0.024152876809239388
177,60.0,30,0,0,0,1,0,0,0,1,0.09505447745323181
178,2.0,7,1,0,0,0,0,0,0,1,0.00013922525977250189
179,0.11,15,0,1,0,0,0,0,0,1,0.022765859961509705
180,60.0,600,0,0,0,1,0,0,0,1,0.005521200597286224
181,0.3,100,0,1,0,0,0,0,1,0,7.661370909772813e-05
182,5.0,4500,0,0,1,0,0,0,1,0,0.007383414544165134
183,70.0,11,0,0,0,1,0,0,0,1,0.05080392211675644
184,0.3,5,0,1,0,0,0,0,1,0,0.0009455934050492942
185,60.0,2,0,0,0,1,1,0,0,0,0.001410099328495562
186,11.0,5,0,0,0,1,0,0,0,1,0.010524407960474491
187,2.0,140,1,0,0,0,0,1,0,0,0.005179575178772211
188,0.11,70,0,1,0,0,0,0,0,1,0.0001456445170333609
189,0.11,4500,0,1,0,0,0,0,1,0,0.9743732213973999
190,0.3,5,0,1,0,0,0,0,0,1,0.002588781761005521
191,15.0,2,0,0,0,1,1,0,0,0,0.04447205364704132
192,2.0,15,1,0,0,0,0,0,0,1,0.00014778519107494503
193,2.0,2,1,0,0,0,1,0,0,0,0.9830953478813171
194,2.0,5,1,0,0,0,0,0,1,0,0.0006250931764952838
195,15.0,60,0,0,0,1,0,0,0,1,0.07087265700101852
196,2.0,15,1,0,0,0,0,0,0,1,0.00038572808261960745
197,500000.0,15,0,0,1,0,0,0,0,1,0.0009568133973516524
198,0.11,140,0,1,0,0,0,1,0,0,0.11219735443592072
199,300.0,15,0,0,0,1,0,0,0,1,0.0015327826840803027
200,300.0,30,0,0,0,1,0,0,0,1,0.0014708057278767228
201,15.0,2,0,0,0,1,0,0,0,1,0.9692562818527222
202,2.0,30,1,0,0,0,0,0,0,1,0.0002063459251075983
203,20.0,60,0,0,0,1,0,0,0,1,0.00013052450958639383
204,10.0,100,0,0,1,0,0,0,1,0,0.00015354614879470319
205,70.0,600,0,0,0,1,0,0,0,1,0.6122951507568359
206,11.0,310,0,0,0,1,0,1,0,0,0.00985016766935587
207,300.0,15,0,0,0,1,0,0,0,1,0.0020456071943044662
208,2.0,600,1,0,0,0,0,0,0,1,0.005307661835104227
209,2.0,5,1,0,0,0,0,0,0,1,0.00025638481019996107
210,2.0,100,1,0,0,0,0,0,1,0,0.0001844406215241179
211,50.0,2,0,0,0,1,1,0,0,0,0.007492819335311651
212,2.0,3,1,0,0,0,0,0,1,0,0.011330518871545792
213,40.0,100,0,0,0,1,0,0,1,0,0.0003031025698874146
214,60.0,5,0,0,0,1,0,0,0,1,0.010569347068667412
215,30.0,11,0,0,0,1,0,0,0,1,0.020720195025205612
216,10.0,30,0,0,0,1,0,0,0,1,0.03344714641571045
217,60.0,2,0,0,0,1,0,0,0,1,0.004899552557617426
218,50.0,310,0,0,0,1,0,1,0,0,0.0010679368861019611
219,0.3,2,0,1,0,0,1,0,0,0,0.0026393234729766846
220,2.0,3,1,0,0,0,0,0,0,1,0.00021799103706143796
221,11.0,5,0,0,0,1,0,0,1,0,0.0005509376642294228
222,60.0,15,0,0,0,1,0,0,0,1,0.09878111630678177
223,70.0,15,0,0,0,1,0,0,0,1,0.0059314570389688015
224,30.0,35,0,0,0,1,0,0,0,1,0.006882714107632637
225,2.0,100,1,0,0,0,0,0,1,0,7.243425352498889e-05
226,2.0,5,1,0,0,0,0,0,1,0,0.0006858573178760707
227,2.0,20,1,0,0,0,0,0,0,1,0.02277793362736702
228,30.0,30,0,0,0,1,0,0,0,1,0.00688689760863781
229,60.0,60,0,0,0,1,0,0,0,1,0.603152871131897
230,2.0,60,1,0,0,0,0,0,0,1,0.0002056825760519132
231,2.0,140,1,0,0,0,0,1,0,0,0.012596223503351212
232,30.0,1,0,0,0,1,0,0,1,0,0.00010980324441334233
233,40.0,30,0,0,0,1,0,0,0,1,0.9314438104629517
234,50.0,20,0,0,0,1,0,0,0,1,0.038912657648324966
235,15.0,5,0,0,0,1,0,0,1,0,0.0005129021010361612
236,20.0,5,0,0,0,1,0,0,0,1,0.0011746471282094717
237,15.0,20,0,0,0,1,0,0,0,1,0.13542649149894714
238,300.0,1,0,0,0,1,0,0,1,0,0.0036968288477510214
239,2.0,140,1,0,0,0,0,1,0,0,0.013450300320982933
240,2.0,3,1,0,0,0,0,0,0,1,0.0008749602711759508
241,500000.0,5,0,0,1,0,0,0,1,0,0.005253670271486044
242,0.11,5,0,1,0,0,0,0,0,1,0.00428245821967721
243,5.0,310,0,0,1,0,0,1,0,0,0.013203908689320087
244,2.0,2,1,0,0,0,1,0,0,0,0.9843894839286804
245,0.3,35,0,1,0,0,0,0,0,1,0.03276902809739113
246,2.0,100,1,0,0,0,0,0,1,0,0.00019129191059619188
247,2.0,100,1,0,0,0,0,0,1,0,1.4826387996436097e-05
248,300.0,15,0,0,0,1,0,0,0,1,0.0037329120095819235
249,2.0,70,1,0,0,0,0,0,0,1,0.008631127886474133
250,2.0,1,1,0,0,0,0,0,1,0,0.00038091023452579975
251,70.0,4500,0,0,0,1,0,0,1,0,0.13019976019859314
252,10.0,5,0,0,1,0,0,0,0,1,0.0028838301077485085
253,500000.0,1,0,0,1,0,0,0,1,0,0.0032604217994958162
254,2.0,140,1,0,0,0,0,1,0,0,0.0029674554243683815
255,10.0,4500,0,0,0,1,0,0,1,0,0.009803418070077896
256,500000.0,100,0,0,1,0,0,0,1,0,0.00018403130525257438
257,0.11,15,0,1,0,0,0,0,0,1,0.0002783290692605078
258,2.0,100,1,0,0,0,0,0,1,0,1.4332596947497223e-05
259,10.0,1,0,0,1,0,0,0,1,0,0.9899245500564575
260,10.0,3,0,0,1,0,0,0,1,0,0.9459923505783081
261,20.0,5,0,0,0,1,0,0,0,1,0.0005493101198226213
262,2.0,70,1,0,0,0,0,0,0,1,0.001753251999616623
263,2.0,1,1,0,0,0,0,0,1,0,0.0004455457383301109
264,0.11,1,0,1,0,0,0,0,1,0,0.0018461900763213634
265,2.0,15,1,0,0,0,0,0,0,1,0.00036760373041033745
266,300.0,60,0,0,0,1,0,0,0,1,0.10209823399782181
267,5.0,5,0,0,1,0,0,0,0,1,0.001988088246434927
268,2.0,310,1,0,0,0,0,1,0,0,0.0056937276385724545
269,2.0,5,1,0,0,0,0,0,0,1,0.00045504316221922636
270,0.3,5,0,1,0,0,0,0,0,1,0.002557758241891861
271,0.11,60,0,1,0,0,0,0,0,1,0.03656981140375137
272,0.3,3,0,1,0,0,0,0,0,1,0.0016239037504419684
273,30.0,5,0,0,0,1,0,0,1,0,8.254091517301276e-05
274,0.3,2,0,1,0,0,1,0,0,0,0.010642213746905327
275,2.0,100,1,0,0,0,0,0,1,0,7.460608321707696e-05
276,2.0,70,1,0,0,0,0,0,0,1,0.009787988848984241
277,11.0,7,0,0,0,1,0,0,0,1,0.0005818492500111461
278,60.0,5,0,0,0,1,0,0,1,0,9.502184548182413e-05
279,10.0,1,0,0,0,1,0,0,1,0,0.000686308485455811
280,0.11,2,0,1,0,0,1,0,0,0,0.013038615696132183
281,60.0,15,0,0,0,1,0,0,0,1,0.07712344825267792
282,2.0,30,1,0,0,0,0,0,0,1,0.06647360324859619
283,10.0,5,0,0,1,0,0,0,1,0,0.997400164604187
284,2.0,5,1,0,0,0,0,0,0,1,0.0011807699920609593
285,0.3,5,0,1,0,0,0,0,1,0,0.0004547305579762906
286,10.0,1,0,0,1,0,0,0,1,0,0.992548406124115
287,5.0,5,0,0,1,0,0,0,1,0,0.003019313793629408
288,5.0,2,0,0,1,0,0,0,0,1,0.004789772909134626
289,300.0,70,0,0,0,1,0,0,0,1,0.0022163824178278446
290,5.0,100,0,0,1,0,0,0,1,0,4.116679701837711e-05
291,5.0,140,0,0,1,0,0,1,0,0,0.010776517912745476
292,5.0,4500,0,0,1,0,0,0,1,0,0.00801976677030325
293,0.11,30,0,1,0,0,0,0,0,1,0.00016391013923566788
294,2.0,100,1,0,0,0,0,0,1,0,6.5530592110008e-05
295,5.0,2,0,0,1,0,1,0,0,0,0.042883217334747314
296,11.0,30,0,0,0,1,0,0,0,1,0.07097899913787842
297,10.0,100,0,0,1,0,0,0,1,0,0.0001609228493180126
298,5.0,2,0,0,1,0,1,0,0,0,0.046883367002010345
299,60.0,100,0,0,0,1,0,0,1,0,0.012916083447635174
300,10.0,60,0,0,1,0,0,0,0,1,0.05139044672250748
301,15.0,5,0,0,0,1,0,0,0,1,0.9742369651794434
302,5.0,140,0,0,1,0,0,1,0,0,0.011872767470777035
303,2.0,5,1,0,0,0,0,0,1,0,0.0008311915444210172
304,2.0,5,1,0,0,0,0,0,1,0,0.00034164171665906906
305,2.0,3,1,0,0,0,0,0,0,1,0.0009042439050972462
306,20.0,3,0,0,0,1,0,0,1,0,0.12186812609434128
307,30.0,3,0,0,0,1,0,0,1,0,0.001575389178469777
308,2.0,3,1,0,0,0,0,0,1,0,0.012885339558124542
309,11.0,4500,0,0,0,1,0,0,1,0,0.012490364722907543
310,11.0,100,0,0,0,1,0,0,1,0,0.00041232461808249354
311,70.0,3,0,0,0,1,0,0,1,0,0.06764740496873856
312,50.0,2,0,0,0,1,0,0,0,1,0.6509039402008057
313,0.3,15,0,1,0,0,0,0,0,1,0.00034272478660568595
314,60.0,7,0,0,0,1,0,0,0,1,0.05704853683710098
315,70.0,5,0,0,0,1,0,0,1,0,0.010191886685788631
316,0.11,15,0,1,0,0,0,0,0,1,0.00028805993497371674
317,2.0,15,1,0,0,0,0,0,0,1,0.0002853252808563411
318,2.0,5,1,0,0,0,0,0,0,1,0.00026031522429548204
319,30.0,15,0,0,0,1,0,0,0,1,0.004976065829396248
320,30.0,1,0,0,0,1,0,0,1,0,5.338497430784628e-05
321,60.0,4500,0,0,0,1,0,0,1,0,0.0012429128400981426
322,2.0,2,1,0,0,0,1,0,0,0,0.2083621770143509
323,2.0,100,1,0,0,0,0,0,1,0,6.845498137408867e-05
324,0.11,3,0,1,0,0,0,0,0,1,0.004723383113741875
325,2.0,15,1,0,0,0,0,0,0,1,0.00030253553995862603
326,0.3,1,0,1,0,0,0,0,1,0,0.0012144135544076562
327,0.3,140,0,1,0,0,0,1,0,0,0.9808288216590881
328,2.0,2,1,0,0,0,0,0,0,1,0.00043224889668636024
329,0.11,100,0,1,0,0,0,0,1,0,2.144503014278598e-05
330,2.0,140,1,0,0,0,0,1,0,0,0.0033152922987937927
331,0.3,60,0,1,0,0,0,0,0,1,0.00028891119291074574
332,300.0,5,0,0,0,1,0,0,1,0,0.0028917361050844193
333,60.0,15,0,0,0,1,0,0,0,1,0.00569992046803236
334,70.0,20,0,0,0,1,0,0,0,1,0.007773112040013075
335,2.0,4500,1,0,0,0,0,0,1,0,0.0001583090634085238
336,10.0,5,0,0,1,0,0,0,1,0,0.9964442849159241
337,0.11,100,0,1,0,0,0,0,1,0,2.013862285821233e-05
338,10.0,140,0,0,1,0,0,1,0,0,0.013577301986515522
339,60.0,15,0,0,0,1,0,0,0,1,0.003418377134948969
340,0.11,5,0,1,0,0,0,0,0,1,0.00011606290354393423
341,0.3,3,0,1,0,0,0,0,1,0,0.020634960383176804
342,2.0,1,1,0,0,0,0,0,1,0,0.0003538831078913063
343,300.0,2,0,0,0,1,1,0,0,0,0.001529559027403593
344,15.0,100,0,0,0,1,0,0,1,0,0.0024321016389876604
345,15.0,7,0,0,0,1,0,0,0,1,0.0014525301521643996
346,10.0,310,0,0,1,0,0,1,0,0,0.0172599907964468
347,0.11,1,0,1,0,0,0,0,1,0,0.0019480999326333404
348,0.3,140,0,1,0,0,0,1,0,0,0.9826741814613342
349,50.0,100,0,0,0,1,0,0,1,0,0.0022314833477139473
350,15.0,5,0,0,0,1,0,0,1,0,0.0005146815092302859
351,2.0,60,1,0,0,0,0,0,0,1,0.0007532168528996408
352,10.0,100,0,0,1,0,0,0,1,0,0.00015354614879470319
353,60.0,310,0,0,0,1,0,1,0,0,0.0005099957925267518
354,2.0,4200000,1,0,0,0,0,0,1,0,0.00788950640708208
355,10.0,5,0,0,1,0,0,0,1,0,0.9964260458946228
356,10.0,2,0,0,0,1,1,0,0,0,0.002174304099753499
357,0.11,1,0,1,0,0,0,0,1,0,0.001994486665353179
358,2.0,100,1,0,0,0,0,0,1,0,7.8601275163237e-05
359,5.0,3,0,0,1,0,0,0,0,1,0.00021665618987753987
360,2.0,2,1,0,0,0,1,0,0,0,0.009289614856243134
361,2.0,1,1,0,0,0,0,0,1,0,0.0025257067754864693
362,70.0,100,0,0,0,1,0,0,1,0,0.0006677273195236921
363,11.0,3,0,0,0,1,0,0,1,0,0.1201217919588089
364,5.0,7,0,0,1,0,0,0,0,1,0.00022889218234922737
365,2.0,3,1,0,0,0,0,0,1,0,0.040293797850608826
366,40.0,15,0,0,0,1,0,0,0,1,0.015483899973332882
367,0.11,1,0,1,0,0,0,0,1,0,0.007728546857833862
368,50.0,2,0,0,0,1,1,0,0,0,0.03286999836564064
369,10.0,310,0,0,1,0,0,1,0,0,0.0168699249625206
370,500000.0,2,0,0,1,0,1,0,0,0,0.02414705790579319
371,10.0,30,0,0,1,0,0,0,0,1,0.00027616237639449537
372,5.0,15,0,0,1,0,0,0,0,1,0.006137292366474867
373,11.0,5,0,0,0,1,0,0,1,0,0.0005888935993425548
374,15.0,30,0,0,0,1,0,0,0,1,0.008247166872024536
375,30.0,15,0,0,0,1,0,0,0,1,0.9396016001701355
376,50.0,7,0,0,0,1,0,0,0,1,0.0010782040189951658
377,20.0,15,0,0,0,1,0,0,0,1,0.00016712698561605066
378,2.0,5,1,0,0,0,0,0,0,1,0.0012847143225371838
379,2.0,3,1,0,0,0,0,0,1,0,0.0405927337706089
380,2.0,1,1,0,0,0,0,0,1,0,0.000495576357934624
381,2.0,15,1,0,0,0,0,0,0,1,0.005440260283648968
382,0.3,30,0,1,0,0,0,0,0,1,0.01572326011955738
383,2.0,70,1,0,0,0,0,0,0,1,0.00026788501418195665
384,2.0,5,1,0,0,0,0,0,1,0,0.0009095802088268101
385,2.0,15,1,0,0,0,0,0,0,1,0.00011002880637533963
386,10.0,2,0,0,1,0,0,0,0,1,0.006395031698048115
387,60.0,5,0,0,0,1,0,0,1,0,0.00013338655116967857
388,50.0,1,0,0,0,1,0,0,1,0,0.0010120989754796028
389,0.3,15,0,1,0,0,0,0,0,1,0.011752085760235786
390,2.0,2,1,0,0,0,1,0,0,0,0.009162312373518944
391,50.0,4500,0,0,0,1,0,0,1,0,0.0007534243050031364
392,0.11,4200000,0,1,0,0,0,0,1,0,0.023758171126246452
393,2.0,15,1,0,0,0,0,0,0,1,0.00022593533503822982
394,0.3,15,0,1,0,0,0,0,0,1,0.00029203531448729336
395,2.0,1,1,0,0,0,0,0,1,0,0.0007034540758468211
396,10.0,3,0,0,1,0,0,0,0,1,0.0009279055520892143
397,15.0,4500,0,0,0,1,0,0,1,0,0.003444050904363394
398,300.0,11,0,0,0,1,0,0,0,1,0.03961312770843506
399,10.0,15,0,0,1,0,0,0,0,1,0.06028088927268982
400,5.0,60,0,0,1,0,0,0,0,1,0.005602228920906782
401,30.0,2,0,0,0,1,1,0,0,0,0.00042742418008856475
402,2.0,100,1,0,0,0,0,0,1,0,7.460608321707696e-05
403,30.0,15,0,0,0,1,0,0,0,1,0.9396016001701355
404,0.11,30,0,1,0,0,0,0,0,1,0.0053910803981125355
405,2.0,5,1,0,0,0,0,0,1,0,0.0006229256396181881
406,0.3,1,0,1,0,0,0,0,1,0,0.001571541652083397
407,0.11,2,0,1,0,0,0,0,0,1,0.00041852251160889864
408,10.0,15,0,0,0,1,0,0,0,1,0.03772394731640816
409,0.3,1,0,1,0,0,0,0,1,0,0.0012568323872983456
410,5.0,5,0,0,1,0,0,0,0,1,0.0017522640991955996
411,15.0,11,0,0,0,1,0,0,0,1,0.06375249475240707
412,15.0,5,0,0,0,1,0,0,0,1,0.1755370795726776
