,size_x,size_y,boolean_x,float_x,integer_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
84,20.0,5,0,0,0,1,0,0,1,0,0.00034909514943137765
85,0.11,140,0,1,0,0,0,1,0,0,0.20596519112586975
86,50.0,140,0,0,0,1,0,1,0,0,0.002045320812612772
87,0.3,15,0,1,0,0,0,0,0,1,0.0043846797198057175
88,0.11,15,0,1,0,0,0,0,0,1,0.0012398137478157878
89,11.0,2,0,0,0,1,1,0,0,0,0.13814976811408997
90,0.3,600,0,1,0,0,0,0,0,1,0.014781936071813107
91,2.0,15,1,0,0,0,0,0,0,1,0.000899088685400784
92,70.0,3,0,0,0,1,0,0,0,1,0.014665991067886353
93,60.0,100,0,0,0,1,0,0,1,0,0.01271089632064104
94,2.0,100,1,0,0,0,0,0,1,0,3.639510759967379e-05
95,40.0,15,0,0,0,1,0,0,0,1,0.012633808888494968
96,0.3,600,0,1,0,0,0,0,0,1,0.01550232246518135
97,20.0,11,0,0,0,1,0,0,0,1,0.027324505150318146
98,2.0,30,1,0,0,0,0,0,0,1,0.0001337915164185688
99,10.0,15,0,0,1,0,0,0,0,1,0.00010654451762093231
100,5.0,3,0,0,1,0,0,0,1,0,0.8958919644355774
101,11.0,140,0,0,0,1,0,1,0,0,0.038276731967926025
102,2.0,15,1,0,0,0,0,0,0,1,0.006155550014227629
103,10.0,100,0,0,0,1,0,0,1,0,0.017673499882221222
104,0.3,15,0,1,0,0,0,0,0,1,0.00017411430599167943
105,5.0,3,0,0,1,0,0,0,1,0,0.9040127396583557
106,0.11,3,0,1,0,0,0,0,1,0,0.013303712010383606
107,2.0,600,1,0,0,0,0,0,0,1,0.0034092534333467484
108,2.0,310,1,0,0,0,0,1,0,0,0.02510700188577175
109,2.0,310,1,0,0,0,0,1,0,0,0.0007164959097281098
110,500000.0,70,0,0,1,0,0,0,0,1,0.0005455042701214552
111,10.0,15,0,0,1,0,0,0,0,1,0.05190568417310715
112,11.0,15,0,0,0,1,0,0,0,1,0.005631239619106054
113,15.0,15,0,0,0,1,0,0,0,1,0.005736615043133497
114,10.0,5,0,0,0,1,0,0,1,0,4.090222137165256e-05
115,0.11,310,0,1,0,0,0,1,0,0,0.23062221705913544
116,2.0,4500,1,0,0,0,0,0,1,0,0.026566483080387115
117,10.0,11,0,0,0,1,0,0,0,1,0.0025375927798449993
118,11.0,100,0,0,0,1,0,0,1,0,0.0008414997137151659
119,2.0,11,1,0,0,0,0,0,0,1,0.04894137755036354
120,0.11,5,0,1,0,0,0,0,0,1,0.00011810396972578019
121,10.0,1,0,0,1,0,0,0,1,0,0.9798651337623596
122,2.0,70,1,0,0,0,0,0,0,1,0.0004965108819305897
123,2.0,600,1,0,0,0,0,0,0,1,0.0059615266509354115
124,0.11,30,0,1,0,0,0,0,0,1,6.561032205354422e-05
125,20.0,310,0,0,0,1,0,1,0,0,0.025795500725507736
126,0.11,50,0,1,0,0,0,0,0,1,0.0005065415753051639
127,0.3,2,0,1,0,0,1,0,0,0,0.07699371874332428
128,2.0,1,1,0,0,0,0,0,1,0,0.00028983294032514095
129,0.3,7,0,1,0,0,0,0,0,1,0.00025865566567517817
130,2.0,4200000,1,0,0,0,0,0,1,0,0.017744731158018112
131,60.0,140,0,0,0,1,0,1,0,0,0.0006899060681462288
132,5.0,5,0,0,1,0,0,0,1,0,0.003050467697903514
