,size_x,size_y,boolean_x,float_x,integer_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
75,2.0,1,1,0,0,0,0,0,1,0,0.0011336230672895908
76,2.0,15,1,0,0,0,0,0,0,1,0.006741569377481937
77,0.11,140,0,1,0,0,0,1,0,0,0.12383366376161575
78,2.0,15,1,0,0,0,0,0,0,1,0.0002900125691667199
79,500000.0,1,0,0,1,0,0,0,1,0,0.004757070913910866
80,2.0,310,1,0,0,0,0,1,0,0,0.005031545180827379
81,60.0,1,0,0,0,1,0,0,1,0,7.281698344741017e-06
82,5.0,100,0,0,1,0,0,0,1,0,3.504714186419733e-05
83,2.0,140,1,0,0,0,0,1,0,0,0.004723296035081148
84,300.0,3,0,0,0,1,0,0,1,0,0.0136136244982481
85,2.0,15,1,0,0,0,0,0,0,1,7.744108006590977e-05
86,20.0,15,0,0,0,1,0,0,0,1,0.0002214419364463538
87,5.0,4500,0,0,1,0,0,0,1,0,0.003797633107751608
88,2.0,20,1,0,0,0,0,0,0,1,0.00791613943874836
89,50.0,50,0,0,0,1,0,0,0,1,0.6269296407699585
90,40.0,5,0,0,0,1,0,0,0,1,0.001599588431417942
91,300.0,60,0,0,0,1,0,0,0,1,0.00022556316980626434
92,2.0,60,1,0,0,0,0,0,0,1,0.0017365936655551195
93,0.3,50,0,1,0,0,0,0,0,1,0.0027229555416852236
94,60.0,60,0,0,0,1,0,0,0,1,0.003614438232034445
95,2.0,5,1,0,0,0,0,0,1,0,0.0010825296631082892
96,40.0,1,0,0,0,1,0,0,1,0,0.0017325017834082246
97,50.0,3,0,0,0,1,0,0,1,0,0.004603467416018248
98,2.0,4500,1,0,0,0,0,0,1,0,0.008173547685146332
99,10.0,4500,0,0,1,0,0,0,1,0,0.02707080915570259
100,0.3,15,0,1,0,0,0,0,0,1,8.251864346675575e-05
101,0.11,2,0,1,0,0,1,0,0,0,0.0004686248139478266
102,15.0,15,0,0,0,1,0,0,0,1,0.993402898311615
103,15.0,5,0,0,0,1,0,0,1,0,0.0006906105554662645
104,300.0,1,0,0,0,1,0,0,1,0,0.0020122304558753967
105,10.0,15,0,0,0,1,0,0,0,1,0.16687946021556854
106,0.3,2,0,1,0,0,0,0,0,1,0.0011326661333441734
107,2.0,15,1,0,0,0,0,0,0,1,0.0016942579532042146
108,10.0,310,0,0,1,0,0,1,0,0,0.021845392882823944
109,15.0,4200000,0,0,0,1,0,0,1,0,0.009667626582086086
110,2.0,30,1,0,0,0,0,0,0,1,4.925373286823742e-05
111,2.0,15,1,0,0,0,0,0,0,1,3.4156579204136506e-05
112,10.0,600,0,0,0,1,0,0,0,1,0.00531586492434144
113,0.11,5,0,1,0,0,0,0,1,0,0.001724116038531065
114,500000.0,310,0,0,1,0,0,1,0,0,0.0054999892599880695
115,0.3,1,0,1,0,0,0,0,1,0,0.0018734612967818975
116,10.0,70,0,0,1,0,0,0,0,1,0.00042613616096787155
117,500000.0,15,0,0,1,0,0,0,0,1,8.645297202747315e-05
118,5.0,100,0,0,1,0,0,0,1,0,3.449850919423625e-05
119,500000.0,100,0,0,1,0,0,0,1,0,1.607923513802234e-05
120,2.0,60,1,0,0,0,0,0,0,1,0.00013627548469230533
121,50.0,11,0,0,0,1,0,0,0,1,0.047013893723487854
122,30.0,1,0,0,0,1,0,0,1,0,2.280032276757993e-06
123,5.0,5,0,0,1,0,0,0,1,0,0.0018671927973628044
124,10.0,35,0,0,1,0,0,0,0,1,0.004360392224043608
125,10.0,5,0,0,1,0,0,0,0,1,0.009121791459619999
126,30.0,3,0,0,0,1,0,0,0,1,0.3101235330104828
127,300.0,310,0,0,0,1,0,1,0,0,0.00490535469725728
128,2.0,15,1,0,0,0,0,0,0,1,0.0002808052231557667
129,0.11,310,0,1,0,0,0,1,0,0,0.14588244259357452
130,11.0,310,0,0,0,1,0,1,0,0,0.015768790617585182
131,300.0,1,0,0,0,1,0,0,1,0,0.002066628308966756
132,10.0,2,0,0,0,1,1,0,0,0,6.422319711418822e-05
133,300.0,140,0,0,0,1,0,1,0,0,0.003703478490933776
134,60.0,140,0,0,0,1,0,1,0,0,0.0005319726769812405
135,20.0,35,0,0,0,1,0,0,0,1,0.007616905029863119
136,50.0,70,0,0,0,1,0,0,0,1,0.9702857136726379
137,10.0,15,0,0,1,0,0,0,0,1,0.001880377298220992
138,30.0,5,0,0,0,1,0,0,0,1,0.0027257511392235756
139,2.0,310,1,0,0,0,0,1,0,0,0.0010534051107242703
140,10.0,15,0,0,1,0,0,0,0,1,0.04322728142142296
141,15.0,1,0,0,0,1,0,0,1,0,0.000717106566298753
142,2.0,1,1,0,0,0,0,0,1,0,9.30362002691254e-05
143,15.0,3,0,0,0,1,0,0,0,1,0.0058372956700623035
144,60.0,100,0,0,0,1,0,0,1,0,0.030521448701620102
145,70.0,50,0,0,0,1,0,0,0,1,0.04337291046977043
146,2.0,5,1,0,0,0,0,0,1,0,0.0016329149948433042
147,70.0,60,0,0,0,1,0,0,0,1,0.96639484167099
148,0.11,1,0,1,0,0,0,0,1,0,0.0005133418017067015
149,0.3,11,0,1,0,0,0,0,0,1,0.03588024899363518
150,10.0,15,0,0,0,1,0,0,0,1,0.013139510527253151
151,10.0,50,0,0,1,0,0,0,0,1,0.0011828482383862138
152,10.0,5,0,0,1,0,0,0,1,0,0.9985464215278625
153,0.11,11,0,1,0,0,0,0,0,1,0.00461785402148962
154,20.0,3,0,0,0,1,0,0,1,0,0.039753206074237823
155,2.0,4500,1,0,0,0,0,0,1,0,0.02058565616607666
156,70.0,5,0,0,0,1,0,0,1,0,0.02167944237589836
157,10.0,15,0,0,0,1,0,0,0,1,0.009486282244324684
158,2.0,5,1,0,0,0,0,0,0,1,0.0025525412056595087
159,10.0,5,0,0,1,0,0,0,0,1,0.0005936739034950733
160,2.0,50,1,0,0,0,0,0,0,1,0.00044886465184390545
161,2.0,60,1,0,0,0,0,0,0,1,0.0009222970111295581
162,0.3,4500,0,1,0,0,0,0,1,0,0.35390913486480713
163,10.0,600,0,0,1,0,0,0,0,1,0.027156101539731026
164,300.0,3,0,0,0,1,0,0,1,0,0.01337412465363741
165,2.0,1,1,0,0,0,0,0,1,0,0.00013939740892965347
166,0.11,15,0,1,0,0,0,0,0,1,0.0019917322788387537
167,30.0,100,0,0,0,1,0,0,1,0,0.09910919517278671
168,2.0,15,1,0,0,0,0,0,0,1,0.00041733807302080095
169,2.0,600,1,0,0,0,0,0,0,1,0.0017692778492346406
170,2.0,100,1,0,0,0,0,0,1,0,0.00011305248335702345
171,20.0,30,0,0,0,1,0,0,0,1,0.00014697067672386765
172,70.0,1,0,0,0,1,0,0,1,0,0.026254592463374138
173,20.0,4500,0,0,0,1,0,0,1,0,0.02041875384747982
174,2.0,15,1,0,0,0,0,0,0,1,0.0008117089164443314
175,5.0,3,0,0,1,0,0,0,0,1,7.831531547708437e-05
176,15.0,3,0,0,0,1,0,0,1,0,0.020940668880939484
177,60.0,30,0,0,0,1,0,0,0,1,0.35883381962776184
178,2.0,7,1,0,0,0,0,0,0,1,3.704865594045259e-05
179,0.11,15,0,1,0,0,0,0,0,1,0.05552251264452934
180,60.0,600,0,0,0,1,0,0,0,1,0.002976059215143323
181,0.3,100,0,1,0,0,0,0,1,0,2.9425864340737462e-05
182,5.0,4500,0,0,1,0,0,0,1,0,0.0036483865696936846
183,70.0,11,0,0,0,1,0,0,0,1,0.01387635339051485
184,0.3,5,0,1,0,0,0,0,1,0,0.002333484822884202
185,60.0,2,0,0,0,1,1,0,0,0,0.00029503784026019275
186,11.0,5,0,0,0,1,0,0,0,1,0.0008042771369218826
187,2.0,140,1,0,0,0,0,1,0,0,0.0045172059908509254
188,0.11,70,0,1,0,0,0,0,0,1,0.00015809154137969017
189,0.11,4500,0,1,0,0,0,0,1,0,0.9843598008155823
190,0.3,5,0,1,0,0,0,0,0,1,0.003479637438431382
191,15.0,2,0,0,0,1,1,0,0,0,0.06757485866546631
192,2.0,15,1,0,0,0,0,0,0,1,0.00015622811042703688
193,2.0,2,1,0,0,0,1,0,0,0,0.9905322790145874
194,2.0,5,1,0,0,0,0,0,1,0,0.00013511755969375372
195,15.0,60,0,0,0,1,0,0,0,1,0.04449145868420601
196,2.0,15,1,0,0,0,0,0,0,1,3.4156579204136506e-05
197,500000.0,15,0,0,1,0,0,0,0,1,6.287301221163943e-05
198,0.11,140,0,1,0,0,0,1,0,0,0.12665869295597076
199,300.0,15,0,0,0,1,0,0,0,1,0.00011857509525725618
200,300.0,30,0,0,0,1,0,0,0,1,0.00010186569852521643
201,15.0,2,0,0,0,1,0,0,0,1,0.9876185655593872
202,2.0,30,1,0,0,0,0,0,0,1,4.6325232688104734e-05
203,20.0,60,0,0,0,1,0,0,0,1,0.00014447943249251693
204,10.0,100,0,0,1,0,0,0,1,0,1.2943056390213314e-05
205,70.0,600,0,0,0,1,0,0,0,1,0.8288819193840027
206,11.0,310,0,0,0,1,0,1,0,0,0.014692123048007488
207,300.0,15,0,0,0,1,0,0,0,1,0.00016337307170033455
208,2.0,600,1,0,0,0,0,0,0,1,0.0018238478805869818
209,2.0,5,1,0,0,0,0,0,0,1,0.00034904570202343166
210,2.0,100,1,0,0,0,0,0,1,0,0.0001181150073534809
211,50.0,2,0,0,0,1,1,0,0,0,0.0034552502911537886
212,2.0,3,1,0,0,0,0,0,1,0,0.04289704188704491
213,40.0,100,0,0,0,1,0,0,1,0,0.0001147093644249253
214,60.0,5,0,0,0,1,0,0,0,1,0.01300695538520813
215,30.0,11,0,0,0,1,0,0,0,1,0.021683242172002792
216,10.0,30,0,0,0,1,0,0,0,1,0.11711160093545914
217,60.0,2,0,0,0,1,0,0,0,1,0.007429508026689291
218,50.0,310,0,0,0,1,0,1,0,0,0.0008993714582175016
219,0.3,2,0,1,0,0,1,0,0,0,0.001443738117814064
220,2.0,3,1,0,0,0,0,0,0,1,1.6714966477593407e-05
221,11.0,5,0,0,0,1,0,0,1,0,0.0001146770955529064
222,60.0,15,0,0,0,1,0,0,0,1,0.2989978492259979
223,70.0,15,0,0,0,1,0,0,0,1,0.0006870604120194912
224,30.0,35,0,0,0,1,0,0,0,1,0.016992198303341866
225,2.0,100,1,0,0,0,0,0,1,0,1.0532084161241073e-05
226,2.0,5,1,0,0,0,0,0,1,0,0.002012851182371378
227,2.0,20,1,0,0,0,0,0,0,1,0.019787322729825974
228,30.0,30,0,0,0,1,0,0,0,1,0.0038188796024769545
229,60.0,60,0,0,0,1,0,0,0,1,0.8614081740379333
230,2.0,60,1,0,0,0,0,0,0,1,2.6144401999772526e-05
231,2.0,140,1,0,0,0,0,1,0,0,0.01712348312139511
232,30.0,1,0,0,0,1,0,0,1,0,2.2331878426484764e-06
233,40.0,30,0,0,0,1,0,0,0,1,0.9442867040634155
234,50.0,20,0,0,0,1,0,0,0,1,0.06920894980430603
235,15.0,5,0,0,0,1,0,0,1,0,0.0005699945031665266
236,20.0,5,0,0,0,1,0,0,0,1,0.0030055914539843798
237,15.0,20,0,0,0,1,0,0,0,1,0.29572969675064087
238,300.0,1,0,0,0,1,0,0,1,0,0.0037000286392867565
239,2.0,140,1,0,0,0,0,1,0,0,0.01845582015812397
240,2.0,3,1,0,0,0,0,0,0,1,0.0001653616054682061
241,500000.0,5,0,0,1,0,0,0,1,0,0.0038487946148961782
242,0.11,5,0,1,0,0,0,0,0,1,0.020343326032161713
243,5.0,310,0,0,1,0,0,1,0,0,0.021965431049466133
244,2.0,2,1,0,0,0,1,0,0,0,0.9900333285331726
245,0.3,35,0,1,0,0,0,0,0,1,0.03796771913766861
246,2.0,100,1,0,0,0,0,0,1,0,0.00011666086356854066
247,2.0,100,1,0,0,0,0,0,1,0,1.1452307262516115e-05
248,300.0,15,0,0,0,1,0,0,0,1,0.0010736508993431926
249,2.0,70,1,0,0,0,0,0,0,1,0.02247416414320469
250,2.0,1,1,0,0,0,0,0,1,0,0.00013186481373850256
251,70.0,4500,0,0,0,1,0,0,1,0,0.3558894395828247
252,10.0,5,0,0,1,0,0,0,0,1,0.0007034647278487682
253,500000.0,1,0,0,1,0,0,0,1,0,0.0011971450876444578
254,2.0,140,1,0,0,0,0,1,0,0,0.007530669216066599
255,10.0,4500,0,0,0,1,0,0,1,0,0.005699202883988619
256,500000.0,100,0,0,1,0,0,0,1,0,1.607923513802234e-05
257,0.11,15,0,1,0,0,0,0,0,1,2.6957242880598642e-05
258,2.0,100,1,0,0,0,0,0,1,0,1.0564222975517623e-05
259,10.0,1,0,0,1,0,0,0,1,0,0.9923930168151855
260,10.0,3,0,0,1,0,0,0,1,0,0.8751534819602966
261,20.0,5,0,0,0,1,0,0,0,1,0.0007035599555820227
262,2.0,70,1,0,0,0,0,0,0,1,0.0018198019824922085
263,2.0,1,1,0,0,0,0,0,1,0,0.0002254343853564933
264,0.11,1,0,1,0,0,0,0,1,0,0.0004980485537089407
265,2.0,15,1,0,0,0,0,0,0,1,3.805982123594731e-05
266,300.0,60,0,0,0,1,0,0,0,1,0.12564995884895325
267,5.0,5,0,0,1,0,0,0,0,1,0.0005536011303775012
268,2.0,310,1,0,0,0,0,1,0,0,0.004913815297186375
269,2.0,5,1,0,0,0,0,0,0,1,0.00014083257701713592
270,0.3,5,0,1,0,0,0,0,0,1,0.0033863794524222612
271,0.11,60,0,1,0,0,0,0,0,1,0.1060401126742363
272,0.3,3,0,1,0,0,0,0,0,1,0.0004784256452694535
273,30.0,5,0,0,0,1,0,0,1,0,1.6486505955981556e-06
274,0.3,2,0,1,0,0,1,0,0,0,0.028844527900218964
275,2.0,100,1,0,0,0,0,0,1,0,9.845705790212378e-06
276,2.0,70,1,0,0,0,0,0,0,1,0.02278232015669346
277,11.0,7,0,0,0,1,0,0,0,1,0.00030084862373769283
278,60.0,5,0,0,0,1,0,0,1,0,5.2204441089998e-06
279,10.0,1,0,0,0,1,0,0,1,0,2.3567670723423362e-05
280,0.11,2,0,1,0,0,1,0,0,0,0.015079780481755733
281,60.0,15,0,0,0,1,0,0,0,1,0.2945941388607025
282,2.0,30,1,0,0,0,0,0,0,1,0.03711755573749542
283,10.0,5,0,0,1,0,0,0,1,0,0.9983225464820862
284,2.0,5,1,0,0,0,0,0,0,1,0.00030032245558686554
285,0.3,5,0,1,0,0,0,0,1,0,0.001615928253158927
286,10.0,1,0,0,1,0,0,0,1,0,0.996515154838562
287,5.0,5,0,0,1,0,0,0,1,0,0.001604005228728056
288,5.0,2,0,0,1,0,0,0,0,1,0.001765528111718595
289,300.0,70,0,0,0,1,0,0,0,1,0.0006413989467546344
290,5.0,100,0,0,1,0,0,0,1,0,3.408551856409758e-05
291,5.0,140,0,0,1,0,0,1,0,0,0.0193026103079319
292,5.0,4500,0,0,1,0,0,0,1,0,0.003989079035818577
293,0.11,30,0,1,0,0,0,0,0,1,1.3976335139886942e-05
294,2.0,100,1,0,0,0,0,0,1,0,9.850317837845068e-06
295,5.0,2,0,0,1,0,1,0,0,0,0.10264700651168823
296,11.0,30,0,0,0,1,0,0,0,1,0.08839534223079681
297,10.0,100,0,0,1,0,0,0,1,0,1.4442706742556766e-05
298,5.0,2,0,0,1,0,1,0,0,0,0.11408258229494095
299,60.0,100,0,0,0,1,0,0,1,0,0.027809394523501396
300,10.0,60,0,0,1,0,0,0,0,1,0.04365139082074165
301,15.0,5,0,0,0,1,0,0,0,1,0.9908779263496399
302,5.0,140,0,0,1,0,0,1,0,0,0.020561132580041885
303,2.0,5,1,0,0,0,0,0,1,0,0.0007392907282337546
304,2.0,5,1,0,0,0,0,0,1,0,0.00013016778393648565
305,2.0,3,1,0,0,0,0,0,0,1,0.00017078367818612605
306,20.0,3,0,0,0,1,0,0,1,0,0.03870730102062225
307,30.0,3,0,0,0,1,0,0,1,0,0.0008786714170128107
308,2.0,3,1,0,0,0,0,0,1,0,0.0465354360640049
309,11.0,4500,0,0,0,1,0,0,1,0,0.004162815399467945
310,11.0,100,0,0,0,1,0,0,1,0,0.0003623775264713913
311,70.0,3,0,0,0,1,0,0,1,0,0.027181005105376244
312,50.0,2,0,0,0,1,0,0,0,1,0.7778977751731873
313,0.3,15,0,1,0,0,0,0,0,1,8.251864346675575e-05
314,60.0,7,0,0,0,1,0,0,0,1,0.1530437469482422
315,70.0,5,0,0,0,1,0,0,1,0,0.021685544401407242
316,0.11,15,0,1,0,0,0,0,0,1,2.7400838007451966e-05
317,2.0,15,1,0,0,0,0,0,0,1,0.0002900125691667199
318,2.0,5,1,0,0,0,0,0,0,1,0.0003409234923310578
319,30.0,15,0,0,0,1,0,0,0,1,0.004390460439026356
320,30.0,1,0,0,0,1,0,0,1,0,3.0686078389408067e-06
321,60.0,4500,0,0,0,1,0,0,1,0,0.0008973966469056904
322,2.0,2,1,0,0,0,1,0,0,0,0.1271728128194809
323,2.0,100,1,0,0,0,0,0,1,0,9.431648322788533e-06
324,0.11,3,0,1,0,0,0,0,0,1,0.0012808132451027632
325,2.0,15,1,0,0,0,0,0,0,1,0.0002808052231557667
326,0.3,1,0,1,0,0,0,0,1,0,0.0007718273554928601
327,0.3,140,0,1,0,0,0,1,0,0,0.9880568981170654
328,2.0,2,1,0,0,0,0,0,0,1,0.0005202462198212743
329,0.11,100,0,1,0,0,0,0,1,0,5.793422133137938e-06
330,2.0,140,1,0,0,0,0,1,0,0,0.008188266307115555
331,0.3,60,0,1,0,0,0,0,0,1,7.333647954510525e-05
332,300.0,5,0,0,0,1,0,0,1,0,0.0035286659840494394
333,60.0,15,0,0,0,1,0,0,0,1,0.004753870889544487
334,70.0,20,0,0,0,1,0,0,0,1,0.007689611986279488
335,2.0,4500,1,0,0,0,0,0,1,0,0.00023562461137771606
336,10.0,5,0,0,1,0,0,0,1,0,0.9985437393188477
337,0.11,100,0,1,0,0,0,0,1,0,5.633705313812243e-06
338,10.0,140,0,0,1,0,0,1,0,0,0.013297929428517818
339,60.0,15,0,0,0,1,0,0,0,1,0.007172174286097288
340,0.11,5,0,1,0,0,0,0,0,1,0.0006492701941169798
341,0.3,3,0,1,0,0,0,0,1,0,0.04972102865576744
342,2.0,1,1,0,0,0,0,0,1,0,0.00013316098193172365
343,300.0,2,0,0,0,1,1,0,0,0,0.0018376276129856706
344,15.0,100,0,0,0,1,0,0,1,0,0.002528423210605979
345,15.0,7,0,0,0,1,0,0,0,1,0.0028605519328266382
346,10.0,310,0,0,1,0,0,1,0,0,0.02239307202398777
347,0.11,1,0,1,0,0,0,0,1,0,0.0005348445265553892
348,0.3,140,0,1,0,0,0,1,0,0,0.9881794452667236
349,50.0,100,0,0,0,1,0,0,1,0,0.0019245716976001859
350,15.0,5,0,0,0,1,0,0,1,0,0.0005623627221211791
351,2.0,60,1,0,0,0,0,0,0,1,0.0005472677294164896
352,10.0,100,0,0,1,0,0,0,1,0,1.2943056390213314e-05
353,60.0,310,0,0,0,1,0,1,0,0,0.0003815067757386714
354,2.0,4200000,1,0,0,0,0,0,1,0,0.005379598122090101
355,10.0,5,0,0,1,0,0,0,1,0,0.9984097480773926
356,10.0,2,0,0,0,1,1,0,0,0,0.0004265742900315672
357,0.11,1,0,1,0,0,0,0,1,0,0.0005533875082619488
358,2.0,100,1,0,0,0,0,0,1,0,4.8761012294562533e-05
359,5.0,3,0,0,1,0,0,0,0,1,8.558937406633049e-05
360,2.0,2,1,0,0,0,1,0,0,0,0.006075538229197264
361,2.0,1,1,0,0,0,0,0,1,0,0.003154743928462267
362,70.0,100,0,0,0,1,0,0,1,0,0.0002387530985288322
363,11.0,3,0,0,0,1,0,0,1,0,0.13601814210414886
364,5.0,7,0,0,1,0,0,0,0,1,6.339733954519033e-05
365,2.0,3,1,0,0,0,0,0,1,0,0.06767402589321136
366,40.0,15,0,0,0,1,0,0,0,1,0.01821066625416279
367,0.11,1,0,1,0,0,0,0,1,0,0.0021454866509884596
368,50.0,2,0,0,0,1,1,0,0,0,0.034458812326192856
369,10.0,310,0,0,1,0,0,1,0,0,0.01996559463441372
370,500000.0,2,0,0,1,0,1,0,0,0,0.006590795703232288
371,10.0,30,0,0,1,0,0,0,0,1,7.042094694043044e-06
372,5.0,15,0,0,1,0,0,0,0,1,0.0010410958202555776
373,11.0,5,0,0,0,1,0,0,1,0,0.00011815849575214088
374,15.0,30,0,0,0,1,0,0,0,1,0.0034621269442141056
375,30.0,15,0,0,0,1,0,0,0,1,0.9683352708816528
376,50.0,7,0,0,0,1,0,0,0,1,0.0008518869872204959
377,20.0,15,0,0,0,1,0,0,0,1,0.0002035763900494203
378,2.0,5,1,0,0,0,0,0,0,1,0.0019926936365664005
379,2.0,3,1,0,0,0,0,0,1,0,0.06255097687244415
380,2.0,1,1,0,0,0,0,0,1,0,9.710372978588566e-05
381,2.0,15,1,0,0,0,0,0,0,1,0.0016631727339699864
382,0.3,30,0,1,0,0,0,0,0,1,0.014792703092098236
383,2.0,70,1,0,0,0,0,0,0,1,0.0006082889740355313
384,2.0,5,1,0,0,0,0,0,1,0,0.0011374526657164097
385,2.0,15,1,0,0,0,0,0,0,1,0.000116448245535139
386,10.0,2,0,0,1,0,0,0,0,1,0.0012490442022681236
387,60.0,5,0,0,0,1,0,0,1,0,6.615874099225039e-06
388,50.0,1,0,0,0,1,0,0,1,0,0.0002602700551506132
389,0.3,15,0,1,0,0,0,0,0,1,0.0074819657020270824
390,2.0,2,1,0,0,0,1,0,0,0,0.005995451472699642
391,50.0,4500,0,0,0,1,0,0,1,0,0.0003259755321778357
392,0.11,4200000,0,1,0,0,0,0,1,0,0.042314235121011734
393,2.0,15,1,0,0,0,0,0,0,1,5.922519994783215e-05
394,0.3,15,0,1,0,0,0,0,0,1,7.144094706745818e-05
395,2.0,1,1,0,0,0,0,0,1,0,0.000591588206589222
396,10.0,3,0,0,1,0,0,0,0,1,9.261849481845275e-05
397,15.0,4500,0,0,0,1,0,0,1,0,0.007594055496156216
398,300.0,11,0,0,0,1,0,0,0,1,0.011472279205918312
399,10.0,15,0,0,1,0,0,0,0,1,0.04613357409834862
400,5.0,60,0,0,1,0,0,0,0,1,0.0011299411999061704
401,30.0,2,0,0,0,1,1,0,0,0,0.000300555897410959
402,2.0,100,1,0,0,0,0,0,1,0,9.845705790212378e-06
403,30.0,15,0,0,0,1,0,0,0,1,0.9683352708816528
404,0.11,30,0,1,0,0,0,0,0,1,0.011767668649554253
405,2.0,5,1,0,0,0,0,0,1,0,0.00014171248767524958
406,0.3,1,0,1,0,0,0,0,1,0,0.001980340573936701
407,0.11,2,0,1,0,0,0,0,0,1,0.0005866773426532745
408,10.0,15,0,0,0,1,0,0,0,1,0.12963393330574036
409,0.3,1,0,1,0,0,0,0,1,0,0.0008163392776623368
