,size_x,size_y,boolean_x,float_x,integer_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
33,2.0,100,1,0,0,0,0,0,1,0,0.0001676771935308352
34,2.0,1,1,0,0,0,0,0,1,0,0.0023611171636730433
35,2.0,5,1,0,0,0,0,0,0,1,0.003906850703060627
36,40.0,15,0,0,0,1,0,0,0,1,0.002968603977933526
37,10.0,3,0,0,1,0,0,0,0,1,0.000928552879486233
38,300.0,4500,0,0,0,1,0,0,1,0,0.03608210012316704
39,10.0,15,0,0,1,0,0,0,0,1,0.00021831989579368383
40,0.3,15,0,1,0,0,0,0,0,1,0.00029203531448729336
41,20.0,140,0,0,0,1,0,1,0,0,0.009363597258925438
42,2.0,100,1,0,0,0,0,0,1,0,7.8601275163237e-05
43,2.0,2,1,0,0,0,1,0,0,0,0.9193888902664185
44,2.0,15,1,0,0,0,0,0,0,1,0.000272933131782338
45,5.0,5,0,0,1,0,0,0,0,1,0.0022418461740016937
46,0.3,50,0,1,0,0,0,0,0,1,0.0011750757694244385
47,0.11,35,0,1,0,0,0,0,0,1,0.013822059147059917
48,40.0,20,0,0,0,1,0,0,0,1,0.059352777898311615
49,5.0,100,0,0,1,0,0,0,1,0,4.3630727304844186e-05
50,2.0,7,1,0,0,0,0,0,0,1,0.00013055960880592465
51,2.0,15,1,0,0,0,0,0,0,1,0.00035390607081353664
52,30.0,7,0,0,0,1,0,0,0,1,0.09300277382135391
53,15.0,310,0,0,0,1,0,1,0,0,0.004701131954789162
54,50.0,15,0,0,0,1,0,0,0,1,0.594757616519928
55,2.0,3,1,0,0,0,0,0,0,1,0.0007971153827384114
56,500000.0,30,0,0,1,0,0,0,0,1,0.0009011165820993483
57,300.0,15,0,0,0,1,0,0,0,1,0.1854003667831421
58,2.0,11,1,0,0,0,0,0,0,1,0.04848051443696022
59,40.0,2,0,0,0,1,1,0,0,0,0.32507577538490295
60,60.0,5,0,0,0,1,0,0,0,1,0.00411528255790472
61,2.0,100,1,0,0,0,0,0,1,0,1.5747231373097748e-05
62,5.0,15,0,0,1,0,0,0,0,1,0.0004169889143668115
63,2.0,15,1,0,0,0,0,0,0,1,0.001264485763385892
64,2.0,100,1,0,0,0,0,0,1,0,1.4332596947497223e-05
65,2.0,1,1,0,0,0,0,0,1,0,0.0003441129229031503
66,2.0,5,1,0,0,0,0,0,0,1,0.0013277125544846058
67,300.0,100,0,0,0,1,0,0,1,0,0.00012555139255709946
68,10.0,5,0,0,1,0,0,0,0,1,0.0027919141575694084
69,500000.0,3,0,0,1,0,0,0,0,1,0.0028393242973834276
70,40.0,310,0,0,0,1,0,1,0,0,0.010918429121375084
71,5.0,310,0,0,1,0,0,1,0,0,0.012035110965371132
72,10.0,5,0,0,1,0,0,0,0,1,0.011090862564742565
73,5.0,15,0,0,1,0,0,0,0,1,0.00038282634341157973
74,0.11,60,0,1,0,0,0,0,0,1,0.0001967161224456504
75,50.0,15,0,0,0,1,0,0,0,1,0.031558576971292496
76,40.0,2,0,0,0,1,0,0,0,1,0.05071165785193443
77,11.0,20,0,0,0,1,0,0,0,1,0.011598734185099602
78,0.3,5,0,1,0,0,0,0,0,1,0.0004700403369497508
79,0.11,15,0,1,0,0,0,0,0,1,0.0002783290692605078
80,10.0,1,0,0,1,0,0,0,1,0,0.9923480749130249
81,2.0,2,1,0,0,0,0,0,0,1,0.00043924187775701284
82,2.0,30,1,0,0,0,0,0,0,1,0.0014632631791755557
83,11.0,100,0,0,0,1,0,0,1,0,0.0004569024022202939
84,20.0,5,0,0,0,1,0,0,1,0,0.0007482803193852305
85,0.11,140,0,1,0,0,0,1,0,0,0.10893408209085464
86,50.0,140,0,0,0,1,0,1,0,0,0.0011481826659291983
87,0.3,15,0,1,0,0,0,0,0,1,0.0012672015000134706
88,0.11,15,0,1,0,0,0,0,0,1,0.0011219943407922983
89,11.0,2,0,0,0,1,1,0,0,0,0.17090657353401184
90,0.3,600,0,1,0,0,0,0,0,1,0.013307048007845879
91,2.0,15,1,0,0,0,0,0,0,1,0.0004778003494720906
92,70.0,3,0,0,0,1,0,0,0,1,0.02402918040752411
93,60.0,100,0,0,0,1,0,0,1,0,0.014855308458209038
94,2.0,100,1,0,0,0,0,0,1,0,7.44275821489282e-05
95,40.0,15,0,0,0,1,0,0,0,1,0.022592507302761078
96,0.3,600,0,1,0,0,0,0,0,1,0.013579345308244228
97,20.0,11,0,0,0,1,0,0,0,1,0.019801702350378036
98,2.0,30,1,0,0,0,0,0,0,1,0.00013075994502287358
99,10.0,15,0,0,1,0,0,0,0,1,0.0002761784417089075
100,5.0,3,0,0,1,0,0,0,1,0,0.9454141855239868
101,11.0,140,0,0,0,1,0,1,0,0,0.010950236581265926
102,2.0,15,1,0,0,0,0,0,0,1,0.0025939559563994408
103,10.0,100,0,0,0,1,0,0,1,0,0.0047122216783463955
104,0.3,15,0,1,0,0,0,0,0,1,0.00029830008861608803
105,5.0,3,0,0,1,0,0,0,1,0,0.9496129155158997
106,0.11,3,0,1,0,0,0,0,1,0,0.01401897519826889
107,2.0,600,1,0,0,0,0,0,0,1,0.002094415482133627
108,2.0,310,1,0,0,0,0,1,0,0,0.014750370755791664
109,2.0,310,1,0,0,0,0,1,0,0,0.002101660007610917
110,500000.0,70,0,0,1,0,0,0,0,1,0.0012128317030146718
111,10.0,15,0,0,1,0,0,0,0,1,0.058208074420690536
112,11.0,15,0,0,0,1,0,0,0,1,0.004193439614027739
113,15.0,15,0,0,0,1,0,0,0,1,0.007212843745946884
114,10.0,5,0,0,0,1,0,0,1,0,0.0006218744674697518
115,0.11,310,0,1,0,0,0,1,0,0,0.11165939271450043
116,2.0,4500,1,0,0,0,0,0,1,0,0.022769030183553696
117,10.0,11,0,0,0,1,0,0,0,1,0.0013831114629283547
118,11.0,100,0,0,0,1,0,0,1,0,0.0004569024022202939
119,2.0,11,1,0,0,0,0,0,0,1,0.05051755532622337
120,0.11,5,0,1,0,0,0,0,0,1,0.00011365864338586107
121,10.0,1,0,0,1,0,0,0,1,0,0.9902438521385193
122,2.0,70,1,0,0,0,0,0,0,1,0.0011039674282073975
123,2.0,600,1,0,0,0,0,0,0,1,0.004938184283673763
124,0.11,30,0,1,0,0,0,0,0,1,0.00015942867321427912
125,20.0,310,0,0,0,1,0,1,0,0,0.009523071348667145
126,0.11,50,0,1,0,0,0,0,0,1,0.0006706779822707176
127,0.3,2,0,1,0,0,1,0,0,0,0.05001837760210037
128,2.0,1,1,0,0,0,0,0,1,0,0.0003545365761965513
129,0.3,7,0,1,0,0,0,0,0,1,0.0004634536453522742
130,2.0,4200000,1,0,0,0,0,0,1,0,0.008546823635697365
131,60.0,140,0,0,0,1,0,1,0,0,0.0005986968171782792
132,5.0,5,0,0,1,0,0,0,1,0,0.0031281018164008856
