primary key_x,foreign key_x,size_x,primary key_y,foreign key_y,size_y,YYYY_x,array_x,boolean_x,float_x,integer_x,string_x,array_y,boolean_y,float_y,integer_y,string_y,timestamp_y,outputscore
0,0,10,0.0,0.0,30.0,0,0,0,1,0,0,0,0,0,0,1,0,0.00010330622171750292
0,0,2,0.0,0.0,15.0,0,0,1,0,0,0,0,0,0,0,1,0,0.013081545941531658
0,0,13,1.0,0.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0.00032833157456479967
1,1,30,0.0,0.0,40.0,0,0,0,0,0,1,0,0,0,0,1,0,0.09307342022657394
0,0,13,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,4.3541902414290234e-05
0,0,100,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.0011249716626480222
0,1,10,0.0,0.0,35.0,0,0,0,0,0,1,0,0,0,0,1,0,5.526966901925334e-07
0,0,50,,,,0,0,0,0,0,1,0,0,0,0,0,0,6.036885224602884e-06
0,0,100,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.0003490758244879544
0,0,20,0.0,0.0,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0001026625104714185
0,0,30,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,3.6451132473303005e-05
0,0,20,0.0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0003911796084139496
0,0,30,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,9.509164374321699e-05
0,0,20,0.0,0.0,30.0,0,0,0,0,0,1,0,0,1,0,0,0,3.558674507075921e-05
0,0,13,0.0,0.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0.13966183364391327
1,1,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,1.7334288713755086e-05
1,0,10,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0017475286731496453
0,0,13,0.0,1.0,610.0,1,0,0,0,0,0,0,0,0,1,0,0,6.600113465538016e-06
0,0,50,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,5.84743611398153e-06
0,0,100,0.0,1.0,600.0,0,0,0,0,0,1,0,0,0,1,0,0,5.628782309941016e-05
0,0,10,0.0,0.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,0.1621360033750534
0,0,10,0.0,0.0,30.0,0,1,0,0,0,0,0,0,1,0,0,0,0.0049145217053592205
0,0,40,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0006185553502291441
0,1,10,0.0,1.0,110.0,0,0,0,0,0,1,0,0,0,1,0,0,1.08477536286955e-06
0,0,100,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.6628692746162415
1,1,30,0.0,1.0,610.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0007236807141453028
0,0,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0001201101258629933
1,1,100,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.9863535165786743
0,0,100,1.0,0.0,300.0,0,0,0,0,0,1,0,0,0,1,0,0,0.3916303217411041
1,1,15,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.003562197322025895
0,0,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00014183606253936887
0,0,10,0.0,0.0,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0004306712362449616
0,0,50,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,6.220747081897571e-07
0,0,30,0.0,0.0,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0.00010574511543381959
0,0,2,0.0,0.0,200.0,0,0,1,0,0,0,0,0,1,0,0,0,0.006090212147682905
0,0,30,0.0,0.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0.00040669424924999475
0,0,100,1.0,0.0,600.0,0,0,0,0,0,1,0,0,0,1,0,0,7.876392373873387e-06
0,0,15,0.0,0.0,15.0,0,0,0,0,1,0,0,0,0,0,1,0,0.002280764514580369
1,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00019327305199112743
0,0,40,,,,0,0,0,0,0,1,0,0,0,0,0,0,0.0002959125267807394
0,0,70,0.0,0.0,150.0,0,0,0,0,0,1,0,0,0,0,1,0,0.13354286551475525
0,0,40,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.12958189845085144
0,0,1000000,0.0,0.0,35.0,0,0,0,0,1,0,0,0,0,0,1,0,4.949957656208426e-05
0,0,1000000,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,3.4739612601697445e-05
1,0,10,0.0,0.0,150.0,0,0,0,0,0,1,0,0,0,0,1,0,0.29496410489082336
0,0,13,0.0,0.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,2.164054967579432e-05
0,0,10,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,7.74039508542046e-05
0,0,10,0.0,0.0,35.0,0,1,0,0,0,0,0,0,0,0,1,0,9.758633677847683e-05
0,0,1000000,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,1.2580690963659436e-05
0,0,40,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.06049737706780434
0,0,100,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0.0008361453074030578
0,0,13,0.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,1,7.24518031347543e-05
1,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00019032438285648823
0,0,15,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,1.0453141840116587e-05
0,0,30,0.0,0.0,150.0,0,0,0,0,0,1,0,0,0,0,1,0,0.000873321492690593
0,0,20,0.0,1.0,1000.0,0,1,0,0,0,0,0,0,0,1,0,0,0.018397875130176544
0,0,30,0.0,0.0,30.0,0,0,0,0,0,1,0,0,1,0,0,0,0.001110822893679142
1,1,100,0.0,0.0,35.0,0,0,0,0,0,1,0,0,0,0,1,0,0.00012467167107388377
0,0,100,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.9836251139640808
0,0,30,0.0,0.0,200.0,0,0,0,0,0,1,0,0,1,0,0,0,0.001914350432343781
0,0,1000000,0.0,0.0,40.0,0,0,0,0,1,0,0,0,0,0,1,0,0.005416128784418106
0,0,50,,,,0,0,0,0,0,1,0,0,0,0,0,0,4.380599784781225e-05
0,0,70,0.0,0.0,35.0,0,0,0,0,0,1,0,0,0,0,1,0,9.969275561161339e-05
0,0,15,,,,0,1,0,0,0,0,0,0,0,0,0,0,7.092583018675214e-06
0,0,30,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.00023920241801533848
0,0,20,0.0,1.0,610.0,0,1,0,0,0,0,0,0,0,1,0,0,3.088803350692615e-05
1,1,30,1.0,0.0,600.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0006462488090619445
0,0,13,0.0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,1,0,0.013783589005470276
1,1,15,0.0,1.0,610.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0005693815182894468
1,0,10,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,5.192744720261544e-05
0,0,10,0.0,0.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0.0004439448530320078
1,0,10,0.0,0.0,7.0,0,0,0,0,0,1,0,0,1,0,0,0,0.00102810503449291
0,0,100,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0006273479666560888
0,0,1000000,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,3.79805569536984e-05
0,0,30,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.05474359542131424
0,0,10,0.0,0.0,13.0,0,0,0,1,0,0,0,0,0,0,0,1,0.0001470453862566501
0,0,30,0.0,0.0,40.0,0,0,0,0,0,1,0,0,0,0,1,0,7.011112029431388e-05
0,0,50,1.0,0.0,6.0,0,0,0,0,0,1,0,0,0,1,0,0,2.4260112695628777e-05
0,1,50,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.01467987522482872
0,0,100,0.0,1.0,110.0,0,0,0,0,0,1,0,0,0,1,0,0,7.616193761350587e-05
0,0,13,0.0,0.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,7.958294736454263e-05
1,1,100,1.0,0.0,300.0,0,0,0,0,0,1,0,0,0,1,0,0,0.14435793459415436
0,0,10,1.0,0.0,300.0,0,1,0,0,0,0,0,0,0,1,0,0,0.016112592071294785
1,0,30,0.0,0.0,25.0,0,0,0,0,0,1,0,0,0,0,1,0,4.018487379653379e-05
0,0,10,0.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0.0007209969917312264
0,1,10,0.0,0.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,2.8857779398094863e-05
0,0,13,0.0,1.0,1000.0,1,0,0,0,0,0,0,0,0,1,0,0,0.003933656495064497
0,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,1.063179297489114e-06
0,0,20,1.0,0.0,650.0,0,1,0,0,0,0,0,0,0,1,0,0,0.00012904340110253543
0,0,1000000,0.0,0.0,15.0,0,0,0,0,1,0,0,0,0,0,1,0,0.0007675684755668044
0,0,13,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,1.4957170606066938e-05
0,0,1000000,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,8.476103175780736e-06
0,0,30,1.0,0.0,650.0,0,0,0,0,0,1,0,0,0,1,0,0,1.8753753465716727e-06
0,0,20,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.00010990842565661296
0,0,10,1.0,0.0,600.0,0,0,0,1,0,0,0,0,0,1,0,0,1.9060520571656525e-05
0,0,13,,,,1,0,0,0,0,0,0,0,0,0,0,0,0.00013812771067023277
0,0,100,0.0,0.0,15.0,0,0,0,0,1,0,0,0,0,0,1,0,9.525455243419856e-05
0,0,100,,,,0,0,0,0,0,1,0,0,0,0,0,0,2.9033006285317242e-05
0,0,15,1.0,0.0,650.0,0,0,0,0,1,0,0,0,0,1,0,0,1.4342920167109696e-06
0,0,2,0.0,0.0,40.0,0,0,1,0,0,0,0,0,0,0,1,0,2.80189051409252e-05
0,0,20,0.0,0.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,0.2528299391269684
0,0,100,,,,0,0,0,0,1,0,0,0,0,0,0,0,4.445646936801495e-06
0,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,6.65755505906418e-05
0,0,1000000,0.0,1.0,1000.0,0,0,0,0,1,0,0,0,0,1,0,0,0.04334022104740143
0,0,2,0.0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,1,0,3.615592868300155e-05
0,0,40,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0003365518350619823
0,0,70,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,9.906672494253144e-05
0,0,100,0.0,1.0,600.0,0,0,0,0,0,1,0,0,0,1,0,0,9.802899512578733e-06
0,0,100,,,,0,0,0,0,0,1,0,0,0,0,0,0,0.00031376536935567856
1,0,30,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.001655645202845335
0,0,30,0.0,0.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0.00033388874726369977
0,0,20,0.0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0.00013538554776459932
0,0,2,0.0,0.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0.0778946653008461
0,1,50,0.0,0.0,150.0,0,0,0,0,0,1,0,0,0,0,1,0,0.0001320419687544927
1,0,50,0.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,4.3542836465348955e-06
0,0,20,,,,0,1,0,0,0,0,0,0,0,0,0,0,0.0001370759418932721
1,1,30,0.0,0.0,150.0,0,0,0,0,0,1,0,0,0,0,1,0,0.1500539779663086
0,0,10,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.00028991722501814365
0,0,13,0.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,1,0.017477381974458694
0,0,13,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,2.2057663954910822e-05
0,0,70,0.0,0.0,40.0,0,0,0,0,0,1,0,0,0,0,1,0,0.6129589676856995
0,0,100,0.0,0.0,40.0,0,0,0,0,1,0,0,0,0,0,1,0,0.00023692083777859807
0,0,30,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,7.080105569912121e-05
0,0,2,0.0,0.0,13.0,0,0,1,0,0,0,0,0,0,0,0,1,6.353848584694788e-05
0,0,40,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,5.251382026472129e-05
1,1,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,6.696483524137875e-06
1,0,10,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00016002448683138937
0,0,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,3.182494401698932e-05
0,0,100,0.0,0.0,150.0,0,0,0,0,0,1,0,0,0,0,1,0,0.01615871675312519
0,0,100,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,5.935758963460103e-06
0,0,13,0.0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,1,0,0.00016153194883372635
0,1,10,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,2.6300995159544982e-05
1,1,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,5.255275482340949e-06
0,0,10,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.000340385886374861
0,0,10,0.0,1.0,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0.11588334292173386
0,0,10,,,,0,0,0,1,0,0,0,0,0,0,0,0,7.31867621652782e-05
0,1,50,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,1.3176775610190816e-05
1,0,30,0.0,0.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0.0014502363046631217
1,0,10,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.000129916807054542
0,0,2,0.0,0.0,150.0,0,0,1,0,0,0,0,0,0,0,1,0,0.13018766045570374
0,0,13,0.0,0.0,25.0,1,0,0,0,0,0,0,0,0,0,1,0,5.003662590752356e-05
1,0,50,1.0,0.0,600.0,0,0,0,0,1,0,0,0,0,1,0,0,1.012192910820886e-06
0,0,13,0.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,1,0.004776790738105774
0,0,30,1.0,0.0,300.0,0,0,0,0,0,1,0,0,0,1,0,0,0.001165573252364993
0,0,2,1.0,0.0,4600.0,0,0,1,0,0,0,0,0,0,1,0,0,0.00019024255743715912
0,0,2,0.0,0.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,0.0027917150873690844
1,0,30,0.0,1.0,110.0,0,0,0,0,0,1,0,0,0,1,0,0,6.253569881664589e-05
0,0,30,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0006493469118140638
0,1,10,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0007741876179352403
1,1,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00019876631267834455
0,0,30,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.0007295227842405438
0,0,10,1.0,0.0,1000.0,0,1,0,0,0,0,0,0,0,1,0,0,0.23136493563652039
0,0,15,0.0,0.0,60.0,0,1,0,0,0,0,0,0,0,1,0,0,0.0013784669572487473
0,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,4.505954620981356e-06
0,0,20,1.0,0.0,600.0,0,0,0,0,0,1,0,0,0,1,0,0,7.663369387955754e-07
0,0,20,0.0,0.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,0.01002424955368042
1,0,10,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.5604730844497681
0,0,10,0.0,0.0,13.0,0,0,0,1,0,0,0,0,0,0,0,1,0.00020117711392231286
0,0,70,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.420362651348114
0,0,13,0.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,1,0.00027130229864269495
0,0,13,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,2.7518311981111765e-05
0,0,50,0.0,0.0,40.0,0,0,0,0,1,0,0,0,0,0,1,0,0.25970226526260376
0,0,20,0.0,0.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,0.019666170701384544
0,0,20,0.0,1.0,1000.0,0,1,0,0,0,0,0,0,0,1,0,0,0.009759344160556793
0,0,100,0.0,0.0,13.0,0,0,0,0,1,0,0,0,0,0,0,1,0.00016280515410471708
0,0,40,0.0,0.0,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0.482573926448822
0,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,6.438964192057028e-06
0,0,30,0.0,1.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.017857393249869347
0,0,20,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.0021854660008102655
1,0,10,0.0,0.0,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0.0013610232854261994
0,0,10,0.0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0.03639520704746246
0,0,30,0.0,0.0,2.0,0,0,0,0,0,1,0,1,0,0,0,0,4.505147080635652e-05
1,0,30,0.0,0.0,150.0,0,0,0,0,0,1,0,0,0,0,1,0,0.0007240263512358069
1,1,15,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,4.804016134585254e-05
0,0,13,0.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,1,8.473562047583982e-05
1,1,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0010519776260480285
0,0,100,1.0,0.0,600.0,0,0,0,0,1,0,0,0,0,1,0,0,4.043476110382471e-06
0,0,13,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,3.448696224950254e-05
0,1,10,0.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,1,0,5.040402015765721e-07
0,0,30,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.00013455298903863877
0,0,20,0.0,1.0,600.0,0,1,0,0,0,0,0,0,0,1,0,0,1.9615057681221515e-05
1,1,15,0.0,0.0,40.0,0,0,0,0,0,1,0,0,0,0,1,0,0.08002969622612
0,0,50,0.0,1.0,610.0,0,0,0,0,0,1,0,0,0,1,0,0,1.2705305607596529e-06
0,0,2,0.0,0.0,200.0,0,0,1,0,0,0,0,0,1,0,0,0,0.06842594593763351
1,0,10,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,2.1994876078679226e-05
0,0,10,0.0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0.001291651395149529
0,0,2,0.0,1.0,110.0,0,0,1,0,0,0,0,0,0,1,0,0,0.00013480367488227785
0,1,50,1.0,0.0,650.0,0,0,0,0,0,1,0,0,0,1,0,0,1.313129087066045e-05
0,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,5.367928224586649e-06
0,0,100,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.021435001865029335
0,0,13,0.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,1,0.0005160304717719555
1,0,10,0.0,0.0,35.0,0,0,0,0,0,1,0,0,0,0,1,0,2.183647666242905e-05
0,0,10,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0.017238494008779526
0,0,2,,,,0,0,1,0,0,0,0,0,0,0,0,0,7.126444688765332e-05
0,0,20,0.0,0.0,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0.005557820666581392
1,1,15,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0002195846027461812
0,0,100,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.00017960982222575694
0,0,100,1.0,0.0,1000.0,0,0,0,0,0,1,0,0,0,1,0,0,0.07534679770469666
0,0,100,0.0,1.0,610.0,0,0,0,0,0,1,0,0,0,1,0,0,2.4860550183802843e-05
1,0,50,0.0,1.0,1000.0,0,0,0,0,1,0,0,0,0,1,0,0,0.0002573617675807327
0,0,100,0.0,1.0,200.0,0,0,0,0,1,0,0,0,0,1,0,0,0.00010541448864387348
1,0,50,,,,0,0,0,0,1,0,0,0,0,0,0,0,1.5294042441382771e-06
1,1,30,0.0,0.0,7.0,0,0,0,0,0,1,0,0,1,0,0,0,0.0014907546574249864
0,0,30,0.0,0.0,13.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0008776295580901206
1,1,15,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.0020123973954468966
0,0,20,0.0,1.0,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0.014850366860628128
0,0,15,0.0,0.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0.19825462996959686
0,0,15,0.0,0.0,11.0,0,1,0,0,0,0,0,0,0,0,1,0,0.0006970648537389934
0,0,40,0.0,0.0,15.0,0,0,0,0,0,1,0,0,0,0,1,0,0.028512684628367424
0,0,13,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,1,0,0.15620990097522736
0,0,15,0.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0.00027791751199401915
0,0,40,0.0,1.0,20.0,0,0,0,0,0,1,0,0,0,1,0,0,0.08111203461885452
1,0,10,0.0,0.0,40.0,0,0,0,0,0,1,0,0,0,0,1,0,3.5357868910068646e-05
0,0,10,0.0,0.0,35.0,0,1,0,0,0,0,0,0,0,0,1,0,0.00013806161587126553
0,0,10,0.0,0.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0.06321723014116287
