size1,size2,date_x,integer_x,string_x,time_x,date_y,integer_y,string_y,time_y,outputscore
2,15,0,0,1,0,0,0,1,0,0.05141754448413849
8,30,0,0,0,1,0,1,0,0,0.48613208532333374
8,7,0,0,0,1,0,0,1,0,0.16003498435020447
8,3,0,0,0,1,0,0,1,0,0.8221157193183899
8,4,0,0,0,1,0,1,0,0,0.047963615506887436
8,3,0,0,0,1,1,0,0,0,0.549221932888031
8,0,0,0,0,1,0,0,1,0,0.043998848646879196
8,4,0,0,0,1,0,0,1,0,0.1356555074453354
8,15,0,0,0,1,0,0,1,0,0.1322963535785675
8,30,0,0,0,1,0,1,0,0,0.5875077843666077
8,2,0,0,0,1,0,0,1,0,0.0567646324634552
8,3,0,0,0,1,0,0,1,0,0.22738446295261383
8,4,0,0,0,1,0,1,0,0,0.35854947566986084
8,3,0,0,0,1,1,0,0,0,0.10991165041923523
8,0,0,0,0,1,0,0,1,0,0.5758886337280273
8,8,0,0,0,1,0,0,0,1,0.5122480988502502
8,15,0,0,0,1,0,0,1,0,0.1408715397119522
3,7,0,0,1,0,0,0,1,0,0.19982673227787018
3,2,0,0,1,0,0,0,1,0,0.14823858439922333
3,3,0,0,1,0,0,0,1,0,0.4538232386112213
3,4,0,0,1,0,0,1,0,0,0.1037948802113533
3,3,0,0,1,0,1,0,0,0,0.3050515651702881
3,20,0,0,1,0,0,0,1,0,0.12910856306552887
3,0,0,0,1,0,0,0,1,0,0.21664102375507355
3,8,0,0,1,0,0,0,0,1,0.1160811334848404
40,2,0,0,1,0,0,0,1,0,0.5437300205230713
40,3,0,0,1,0,0,0,1,0,0.3232729732990265
40,3,0,0,1,0,1,0,0,0,0.2639549672603607
40,20,0,0,1,0,0,0,1,0,0.267507940530777
40,0,0,0,1,0,0,0,1,0,0.2261286973953247
40,15,0,0,1,0,0,0,1,0,0.09283987432718277
13,4,0,0,1,0,0,1,0,0,0.10242348909378052
13,50,0,0,1,0,0,0,1,0,0.08002787828445435
13,40,0,0,1,0,0,0,1,0,0.6249233484268188
13,30,0,0,1,0,0,0,1,0,0.16316217184066772
7,7,0,0,1,0,0,0,1,0,0.26408064365386963
7,4,0,0,1,0,0,1,0,0,0.20405957102775574
7,70,0,0,1,0,0,0,1,0,0.1087775006890297
7,50,0,0,1,0,0,0,1,0,0.057580962777137756
7,40,0,0,1,0,0,0,1,0,0.48571088910102844
7,30,0,0,1,0,0,0,1,0,0.14906969666481018
16,4,0,0,1,0,0,1,0,0,0.112555131316185
16,70,0,0,1,0,0,0,1,0,0.19806379079818726
16,50,0,0,1,0,0,0,1,0,0.8113971948623657
16,40,0,0,1,0,0,0,1,0,0.24924585223197937
16,30,0,0,1,0,0,0,1,0,0.02755153551697731
56,7,0,1,0,0,0,0,1,0,0.14562468230724335
56,4,0,1,0,0,0,1,0,0,0.17568980157375336
56,70,0,1,0,0,0,0,1,0,0.36397141218185425
56,50,0,1,0,0,0,0,1,0,0.2289380580186844
56,40,0,1,0,0,0,0,1,0,0.031208539381623268
56,30,0,1,0,0,0,0,1,0,0.2588789463043213
60,4,0,0,1,0,0,1,0,0,0.21619541943073273
60,70,0,0,1,0,0,0,1,0,0.1784595400094986
60,50,0,0,1,0,0,0,1,0,0.2923685312271118
60,40,0,0,1,0,0,0,1,0,0.260227233171463
30,7,0,0,1,0,0,0,1,0,0.6439943313598633
30,4,0,0,1,0,0,1,0,0,0.1034943088889122
30,70,0,0,1,0,0,0,1,0,0.26977676153182983
30,30,0,0,1,0,0,0,1,0,0.16386821866035461
25,7,0,0,1,0,0,0,1,0,0.3685557246208191
25,4,0,0,1,0,0,1,0,0,0.1371804028749466
25,70,0,0,1,0,0,0,1,0,0.6240504384040833
6,7,0,0,1,0,0,0,1,0,0.4998403787612915
6,50,0,0,1,0,0,0,1,0,0.6828129887580872
6,30,0,0,1,0,0,0,1,0,0.2540421187877655
100,7,0,0,1,0,0,0,1,0,0.17968186736106873
100,4,0,0,1,0,0,1,0,0,0.0373101606965065
100,70,0,0,1,0,0,0,1,0,0.33546000719070435
100,50,0,0,1,0,0,0,1,0,0.2133628875017166
100,40,0,0,1,0,0,0,1,0,0.217063307762146
100,30,0,0,1,0,0,0,1,0,0.48449382185935974
70,7,0,0,1,0,0,0,1,0,0.17471060156822205
70,70,0,0,1,0,0,0,1,0,0.11674213409423828
70,40,0,0,1,0,0,0,1,0,0.6834288239479065
70,30,0,0,1,0,0,0,1,0,0.12631021440029144
40,4,0,0,1,0,0,1,0,0,0.13904297351837158
40,70,0,0,1,0,0,0,1,0,0.244193896651268
40,50,0,0,1,0,0,0,1,0,0.49957945942878723
40,40,0,0,1,0,0,0,1,0,0.20725342631340027
40,30,0,0,1,0,0,0,1,0,0.4787248373031616
7,8,0,0,1,0,0,0,1,0,0.23460480570793152
7,25,0,0,1,0,0,0,1,0,0.022663792595267296
7,40,0,0,1,0,0,0,1,0,0.12511968612670898
7,2,0,0,1,0,0,1,0,0,0.10851927101612091
4,8,0,1,0,0,0,0,1,0,0.6834417581558228
4,25,0,1,0,0,0,0,1,0,0.3589322566986084
4,40,0,1,0,0,0,0,1,0,0.12471865117549896
4,15,0,1,0,0,0,0,1,0,0.4208865761756897
4,2,0,1,0,0,0,1,0,0,0.6389889121055603
70,8,0,0,1,0,0,0,1,0,0.13852083683013916
70,25,0,0,1,0,0,0,1,0,0.24767573177814484
70,40,0,0,1,0,0,0,1,0,0.16734085977077484
70,2,0,0,1,0,0,1,0,0,0.16710910201072693
70,60,0,0,1,0,0,0,1,0,0.16398146748542786
50,40,0,0,1,0,0,0,1,0,0.4625209867954254
50,15,0,0,1,0,0,0,1,0,0.6776459217071533
40,8,0,0,1,0,0,0,1,0,0.4650605022907257
40,25,0,0,1,0,0,0,1,0,0.5596862435340881
40,40,0,0,1,0,0,0,1,0,0.13016855716705322
40,60,0,0,1,0,0,0,1,0,0.2915039658546448
30,25,0,0,1,0,0,0,1,0,0.0828811377286911
30,40,0,0,1,0,0,0,1,0,0.21693721413612366
30,2,0,0,1,0,0,1,0,0,0.7039070129394531
30,60,0,0,1,0,0,0,1,0,0.5881131887435913
15,3,0,0,1,0,0,0,1,0,0.8891778588294983
15,4,0,0,1,0,0,0,1,0,0.022772418335080147
15,4,0,0,1,0,0,1,0,0,0.1710543930530548
15,2,0,0,1,0,0,1,0,0,0.43424084782600403
15,50,0,0,1,0,0,0,1,0,0.09078092128038406
15,150,0,0,1,0,0,0,1,0,0.03853407874703407
10,3,0,0,1,0,0,0,1,0,0.10382802039384842
10,4,0,0,1,0,0,1,0,0,0.6774017810821533
10,50,0,0,1,0,0,0,1,0,0.17571264505386353
10,150,0,0,1,0,0,0,1,0,0.3686017096042633
8,3,0,0,0,1,0,0,1,0,0.12361431866884232
8,4,0,0,0,1,0,0,1,0,0.11745578050613403
8,4,0,0,0,1,0,1,0,0,0.2340019792318344
8,4000,0,0,0,1,0,0,1,0,0.8053802847862244
8,50,0,0,0,1,0,0,1,0,0.30806663632392883
8,150,0,0,0,1,0,0,1,0,0.3463383913040161
60,3,0,0,1,0,0,0,1,0,0.13991360366344452
60,4,0,0,1,0,0,0,1,0,0.20853057503700256
60,4,0,0,1,0,0,1,0,0,0.07007531076669693
60,4000,0,0,1,0,0,0,1,0,0.06179450824856758
60,50,0,0,1,0,0,0,1,0,0.23495224118232727
60,150,0,0,1,0,0,0,1,0,0.12347149848937988
3,8,0,0,1,0,0,0,1,0,0.038976624608039856
3,300,0,0,1,0,0,0,1,0,0.27710992097854614
3,150,0,0,1,0,0,0,1,0,0.14067025482654572
3,40,0,0,1,0,0,0,1,0,0.08965863287448883
4,8,0,0,1,0,0,0,1,0,0.08759206533432007
4,300,0,0,1,0,0,0,1,0,0.19850769639015198
4,150,0,0,1,0,0,0,1,0,0.17584611475467682
4,40,0,0,1,0,0,0,1,0,0.19000911712646484
4,8,0,1,0,0,0,0,1,0,0.34284088015556335
4,150,0,1,0,0,0,0,1,0,0.15393047034740448
4,40,0,1,0,0,0,0,1,0,0.23465204238891602
4000,8,0,0,1,0,0,0,1,0,0.14146572351455688
4000,300,0,0,1,0,0,0,1,0,0.11584863066673279
4000,150,0,0,1,0,0,0,1,0,0.06809094548225403
4000,40,0,0,1,0,0,0,1,0,0.4121238887310028
2,300,0,1,0,0,0,0,1,0,0.4673645496368408
2,150,0,1,0,0,0,0,1,0,0.48154208064079285
2,40,0,1,0,0,0,0,1,0,0.13581258058547974
50,8,0,0,1,0,0,0,1,0,0.28600314259529114
50,150,0,0,1,0,0,0,1,0,0.6035827994346619
50,40,0,0,1,0,0,0,1,0,0.2134154736995697
150,8,0,0,1,0,0,0,1,0,0.08126543462276459
150,150,0,0,1,0,0,0,1,0,0.04766233637928963
8,650,0,0,1,0,0,0,1,0,0.30161041021347046
8,100,0,0,1,0,0,0,1,0,0.05213206261396408
8,30,0,0,1,0,0,0,1,0,0.10826566815376282
8,170,0,0,1,0,0,0,1,0,0.10766105353832245
8,4,0,0,1,0,0,0,1,0,0.22303152084350586
8,160,0,0,1,0,0,0,1,0,0.15664750337600708
25,100,0,0,1,0,0,0,1,0,0.33842945098876953
25,30,0,0,1,0,0,0,1,0,0.4605047404766083
25,160,0,0,1,0,0,0,1,0,0.05940339341759682
25,70,0,0,1,0,0,0,1,0,0.19795586168766022
40,650,0,0,1,0,0,0,1,0,0.3271279036998749
40,100,0,0,1,0,0,0,1,0,0.29862460494041443
40,30,0,0,1,0,0,0,1,0,0.8030282258987427
40,170,0,0,1,0,0,0,1,0,0.04536112770438194
40,4,0,0,1,0,0,0,1,0,0.13424009084701538
40,160,0,0,1,0,0,0,1,0,0.08961650729179382
15,650,0,0,1,0,0,0,1,0,0.12477767467498779
15,100,0,0,1,0,0,0,1,0,0.28830987215042114
15,30,0,0,1,0,0,0,1,0,0.12890833616256714
15,170,0,0,1,0,0,0,1,0,0.19772621989250183
15,4,0,0,1,0,0,0,1,0,0.1931837946176529
15,160,0,0,1,0,0,0,1,0,0.155575230717659
15,70,0,0,1,0,0,0,1,0,0.7092393636703491
2,650,0,1,0,0,0,0,1,0,0.4743712246417999
2,100,0,1,0,0,0,0,1,0,0.5241886377334595
2,30,0,1,0,0,0,0,1,0,0.37104856967926025
2,160,0,1,0,0,0,0,1,0,0.06653209775686264
2,70,0,1,0,0,0,0,1,0,0.391907662153244
60,650,0,0,1,0,0,0,1,0,0.03866787627339363
60,30,0,0,1,0,0,0,1,0,0.22872096300125122
60,170,0,0,1,0,0,0,1,0,0.1912633180618286
60,4,0,0,1,0,0,0,1,0,0.362820565700531
60,160,0,0,1,0,0,0,1,0,0.32257309556007385
60,70,0,0,1,0,0,0,1,0,0.6141793727874756
5,15,0,0,1,0,0,0,1,0,0.16101869940757751
5,4,0,0,1,0,0,0,1,0,0.36356428265571594
5,5,0,0,1,0,0,0,1,0,0.1267038881778717
5,5,0,0,1,0,0,0,1,0,0.06040845811367035
5,3,0,0,1,0,1,0,0,0,0.054126761853694916
5,2,0,0,1,0,0,0,1,0,0.1577482521533966
5,40,0,0,1,0,0,0,1,0,0.47793713212013245
5,3,0,0,1,0,0,1,0,0,0.13796712458133698
5,3,0,0,1,0,0,1,0,0,0.061599940061569214
5,41,0,0,1,0,0,1,0,0,0.6718487739562988
5,45,0,0,1,0,0,1,0,0,0.17113231122493744
5,45,0,0,1,0,0,1,0,0,0.029989929869771004
5,3,0,0,1,0,0,0,1,0,0.2666032016277313
5,8,0,0,1,0,0,0,0,1,0.10380499064922333
5,20,0,0,1,0,0,0,1,0,0.13099932670593262
2,15,1,0,0,0,0,0,1,0,0.04731905460357666
2,4,1,0,0,0,0,0,1,0,0.6741265654563904
2,4,1,0,0,0,0,0,1,0,0.5916026830673218
2,5,1,0,0,0,0,0,1,0,0.8391808867454529
2,5,1,0,0,0,0,0,1,0,0.4407136142253876
2,3,1,0,0,0,1,0,0,0,0.19998817145824432
2,2,1,0,0,0,0,0,1,0,0.24106891453266144
2,3,1,0,0,0,0,1,0,0,0.0626644641160965
2,41,1,0,0,0,0,1,0,0,0.14780844748020172
2,41,1,0,0,0,0,1,0,0,0.4064505398273468
2,15,1,0,0,0,0,0,1,0,0.24060901999473572
2,45,1,0,0,0,0,1,0,0,0.13220623135566711
2,3,1,0,0,0,0,0,1,0,0.22637030482292175
2,3,1,0,0,0,0,0,1,0,0.7953609824180603
2,1,1,0,0,0,0,0,1,0,0.45708736777305603
2,8,1,0,0,0,0,0,0,1,0.6904429197311401
2,20,1,0,0,0,0,0,1,0,0.6372185349464417
15,4,0,0,1,0,0,0,1,0,0.7477902173995972
15,5,0,0,1,0,0,0,1,0,0.14376068115234375
15,5,0,0,1,0,0,0,1,0,0.4190812408924103
15,3,0,0,1,0,1,0,0,0,0.4055508077144623
15,2,0,0,1,0,0,0,1,0,0.054824281483888626
15,3,0,0,1,0,0,1,0,0,0.6431238651275635
15,45,0,0,1,0,0,1,0,0,0.24811279773712158
15,3,0,0,1,0,0,0,1,0,0.6576793789863586
15,3,0,0,1,0,0,0,1,0,0.2621035873889923
15,1,0,0,1,0,0,0,1,0,0.10923301428556442
15,8,0,0,1,0,0,0,0,1,0.13784581422805786
30,4,0,0,1,0,0,0,1,0,0.3753960132598877
30,4,0,0,1,0,0,0,1,0,0.026272470131516457
30,5,0,0,1,0,0,0,1,0,0.6705722808837891
30,5,0,0,1,0,0,0,1,0,0.39386460185050964
30,3,0,0,1,0,1,0,0,0,0.18818283081054688
30,40,0,0,1,0,0,0,1,0,0.6312165856361389
30,3,0,0,1,0,0,1,0,0,0.1834656000137329
30,3,0,0,1,0,0,1,0,0,0.08358033746480942
30,41,0,0,1,0,0,1,0,0,0.05016910284757614
30,41,0,0,1,0,0,1,0,0,0.23038293421268463
30,15,0,0,1,0,0,0,1,0,0.12631164491176605
30,45,0,0,1,0,0,1,0,0,0.1788931041955948
30,3,0,0,1,0,0,0,1,0,0.5766101479530334
30,3,0,0,1,0,0,0,1,0,0.5520024299621582
30,1,0,0,1,0,0,0,1,0,0.11879654228687286
30,8,0,0,1,0,0,0,0,1,0.08161118626594543
10,15,0,0,1,0,0,0,1,0,0.13045671582221985
10,4,0,0,1,0,0,0,1,0,0.7837609648704529
10,5,0,0,1,0,0,0,1,0,0.23508320748806
10,5,0,0,1,0,0,0,1,0,0.1512494534254074
10,40,0,0,1,0,0,0,1,0,0.2670617699623108
10,3,0,0,1,0,0,1,0,0,0.2823673188686371
10,3,0,0,1,0,0,1,0,0,0.06346767395734787
10,41,0,0,1,0,0,1,0,0,0.19042719900608063
10,45,0,0,1,0,0,1,0,0,0.06188938394188881
10,45,0,0,1,0,0,1,0,0,0.13777559995651245
10,3,0,0,1,0,0,0,1,0,0.3617008924484253
10,3,0,0,1,0,0,0,1,0,0.07093580812215805
10,20,0,0,1,0,0,0,1,0,0.10113126784563065
12,15,0,0,1,0,0,0,1,0,0.1217048391699791
12,5,0,0,1,0,0,0,1,0,0.1363150179386139
12,5,0,0,1,0,0,0,1,0,0.28860846161842346
12,3,0,0,1,0,1,0,0,0,0.04361213371157646
12,2,0,0,1,0,0,0,1,0,0.12511661648750305
12,40,0,0,1,0,0,0,1,0,0.5757620334625244
12,3,0,0,1,0,0,1,0,0,0.2893555462360382
12,41,0,0,1,0,0,1,0,0,0.16799256205558777
12,15,0,0,1,0,0,0,1,0,0.4104630947113037
12,45,0,0,1,0,0,1,0,0,0.3014489412307739
12,45,0,0,1,0,0,1,0,0,0.43750396370887756
12,3,0,0,1,0,0,0,1,0,0.2034732848405838
12,1,0,0,1,0,0,0,1,0,0.45431485772132874
12,8,0,0,1,0,0,0,0,1,0.2551726996898651
12,20,0,0,1,0,0,0,1,0,0.03738315403461456
8,15,0,0,0,1,0,0,1,0,0.07312967628240585
8,4,0,0,0,1,0,0,1,0,0.484014093875885
8,5,0,0,0,1,0,0,1,0,0.3865235149860382
8,3,0,0,0,1,1,0,0,0,0.5923656225204468
8,2,0,0,0,1,0,0,1,0,0.49918678402900696
8,40,0,0,0,1,0,0,1,0,0.12203698605298996
8,3,0,0,0,1,0,1,0,0,0.05111236497759819
8,3,0,0,0,1,0,1,0,0,0.6609379649162292
8,41,0,0,0,1,0,1,0,0,0.43789416551589966
8,45,0,0,0,1,0,1,0,0,0.5039769411087036
8,3,0,0,0,1,0,0,1,0,0.3850962221622467
8,3,0,0,0,1,0,0,1,0,0.3417472541332245
8,1,0,0,0,1,0,0,1,0,0.05364789441227913
8,8,0,0,0,1,0,0,0,1,0.22282709181308746
8,20,0,0,0,1,0,0,1,0,0.2357379049062729
9,15,0,0,1,0,0,0,1,0,0.4767407774925232
9,4,0,0,1,0,0,0,1,0,0.6707901358604431
9,4,0,0,1,0,0,0,1,0,0.317798376083374
9,5,0,0,1,0,0,0,1,0,0.2158770114183426
9,5,0,0,1,0,0,0,1,0,0.17809535562992096
9,3,0,0,1,0,1,0,0,0,0.5317699909210205
9,2,0,0,1,0,0,0,1,0,0.0773836225271225
9,40,0,0,1,0,0,0,1,0,0.07135144621133804
9,3,0,0,1,0,0,1,0,0,0.08871480077505112
9,3,0,0,1,0,0,1,0,0,0.45899370312690735
9,41,0,0,1,0,0,1,0,0,0.13305670022964478
9,41,0,0,1,0,0,1,0,0,0.36260783672332764
9,15,0,0,1,0,0,0,1,0,0.1327824592590332
9,45,0,0,1,0,0,1,0,0,0.4543187916278839
9,3,0,0,1,0,0,0,1,0,0.6546271443367004
9,1,0,0,1,0,0,0,1,0,0.19260266423225403
9,8,0,0,1,0,0,0,0,1,0.06055491417646408
9,20,0,0,1,0,0,0,1,0,0.2508993446826935
50,15,0,0,1,0,0,0,1,0,0.24734514951705933
50,4,0,0,1,0,0,0,1,0,0.6643004417419434
50,3,0,0,1,0,1,0,0,0,0.6488205194473267
50,2,0,0,1,0,0,0,1,0,0.6323158144950867
50,40,0,0,1,0,0,0,1,0,0.1709885597229004
50,3,0,0,1,0,0,1,0,0,0.5800092816352844
50,3,0,0,1,0,0,1,0,0,0.12856870889663696
50,41,0,0,1,0,0,1,0,0,0.12204475700855255
50,41,0,0,1,0,0,1,0,0,0.15222004055976868
50,45,0,0,1,0,0,1,0,0,0.48689156770706177
50,45,0,0,1,0,0,1,0,0,0.22624267637729645
50,3,0,0,1,0,0,0,1,0,0.5135793089866638
50,1,0,0,1,0,0,0,1,0,0.07731783390045166
50,20,0,0,1,0,0,0,1,0,0.22847996652126312
8,4,0,0,0,1,0,0,1,0,0.05954176187515259
8,4,0,0,0,1,0,0,1,0,0.3372800052165985
8,5,0,0,0,1,0,0,1,0,0.0913742333650589
8,3,0,0,0,1,1,0,0,0,0.37533241510391235
8,2,0,0,0,1,0,0,1,0,0.6193322539329529
8,3,0,0,0,1,0,1,0,0,0.18136833608150482
8,3,0,0,0,1,0,1,0,0,0.025919003412127495
8,41,0,0,0,1,0,1,0,0,0.6542580127716064
8,41,0,0,0,1,0,1,0,0,0.1488260179758072
8,45,0,0,0,1,0,1,0,0,0.6392202973365784
8,45,0,0,0,1,0,1,0,0,0.818851113319397
