size1,size2,date_x,integer_x,string_x,time_x,date_y,integer_y,string_y,time_y,outputscore
45,15,0,1,0,0,0,0,1,0,0.4527384042739868
45,12,0,1,0,0,0,0,1,0,0.3344425857067108
45,8,0,1,0,0,0,0,0,1,0.4542194902896881
45,3,0,1,0,0,0,0,1,0,0.47628751397132874
45,4,0,1,0,0,1,0,0,0,0.3995763957500458
45,15,0,1,0,0,0,0,1,0,0.47147253155708313
45,8,0,1,0,0,0,0,0,1,0.49465155601501465
3,4,0,0,1,0,1,0,0,0,0.4781143069267273
3,15,0,0,1,0,0,0,1,0,0.3287067115306854
3,12,0,0,1,0,0,0,1,0,0.3431471586227417
3,8,0,0,1,0,0,0,0,1,0.33067870140075684
3,3,0,0,1,0,0,0,1,0,0.3119683265686035
3,4,0,0,1,0,1,0,0,0,0.5527024865150452
3,15,0,0,1,0,0,0,1,0,0.29617568850517273
3,12,0,0,1,0,0,0,1,0,0.5394628643989563
3,8,0,0,1,0,0,0,0,1,0.43969595432281494
1,3,0,0,1,0,0,0,1,0,0.37962186336517334
1,4,0,0,1,0,1,0,0,0,0.5052156448364258
1,15,0,0,1,0,0,0,1,0,0.3232020437717438
1,12,0,0,1,0,0,0,1,0,0.5732529759407043
8,4,0,0,0,1,1,0,0,0,0.5271594524383545
8,15,0,0,0,1,0,0,1,0,0.4746576249599457
8,12,0,0,0,1,0,0,1,0,0.48893991112709045
8,8,0,0,0,1,0,0,0,1,0.4179198741912842
20,15,0,0,1,0,0,0,1,0,0.36416494846343994
20,12,0,0,1,0,0,0,1,0,0.33809712529182434
20,8,0,0,1,0,0,0,0,1,0.38559967279434204
40,2,0,1,0,0,0,0,1,0,0.41868895292282104
40,3,0,1,0,0,0,0,1,0,0.46488359570503235
40,4,0,1,0,0,0,1,0,0,0.4449605941772461
40,3,0,1,0,0,1,0,0,0,0.3621850311756134
40,0,0,1,0,0,0,0,1,0,0.47011083364486694
40,8,0,1,0,0,0,0,0,1,0.46466726064682007
40,15,0,1,0,0,0,0,1,0,0.388588547706604
9,7,0,0,1,0,0,0,1,0,0.2982378304004669
9,3,0,0,1,0,0,0,1,0,0.32378867268562317
9,4,0,0,1,0,0,1,0,0,0.4832911193370819
9,3,0,0,1,0,1,0,0,0,0.3290840983390808
9,20,0,0,1,0,0,0,1,0,0.5199368000030518
9,0,0,0,1,0,0,0,1,0,0.4052940309047699
9,4,0,0,1,0,0,0,1,0,0.5026368498802185
9,8,0,0,1,0,0,0,0,1,0.48662880063056946
9,15,0,0,1,0,0,0,1,0,0.4333075284957886
10,30,0,0,1,0,0,1,0,0,0.4511620104312897
10,7,0,0,1,0,0,0,1,0,0.45631808042526245
10,2,0,0,1,0,0,0,1,0,0.44647473096847534
10,0,0,0,1,0,0,0,1,0,0.36127975583076477
10,4,0,0,1,0,0,0,1,0,0.4364791512489319
10,8,0,0,1,0,0,0,0,1,0.37177157402038574
10,15,0,0,1,0,0,0,1,0,0.4473462998867035
3,30,1,0,0,0,0,1,0,0,0.37141066789627075
3,7,1,0,0,0,0,0,1,0,0.33653873205184937
3,2,1,0,0,0,0,0,1,0,0.4441145658493042
3,4,1,0,0,0,0,1,0,0,0.47624000906944275
3,3,1,0,0,0,1,0,0,0,0.42632579803466797
3,20,1,0,0,0,0,0,1,0,0.3713698983192444
3,0,1,0,0,0,0,0,1,0,0.41590002179145813
3,8,1,0,0,0,0,0,0,1,0.4613156020641327
5,30,0,0,1,0,0,1,0,0,0.40923047065734863
5,7,0,0,1,0,0,0,1,0,0.3359154760837555
5,3,0,0,1,0,0,0,1,0,0.44420140981674194
5,4,0,0,1,0,0,1,0,0,0.3701387047767639
5,3,0,0,1,0,1,0,0,0,0.37555578351020813
5,0,0,0,1,0,0,0,1,0,0.3354365825653076
5,4,0,0,1,0,0,0,1,0,0.29061225056648254
5,8,0,0,1,0,0,0,0,1,0.44927215576171875
2,7,0,0,1,0,0,0,1,0,0.47978442907333374
2,2,0,0,1,0,0,0,1,0,0.3326302468776703
2,3,0,0,1,0,0,0,1,0,0.443115234375
2,3,0,0,1,0,1,0,0,0,0.3751896321773529
2,0,0,0,1,0,0,0,1,0,0.30259010195732117
2,4,0,0,1,0,0,0,1,0,0.33962056040763855
2,8,0,0,1,0,0,0,0,1,0.33067283034324646
2,15,0,0,1,0,0,0,1,0,0.3755025565624237
8,30,0,0,0,1,0,1,0,0,0.4658450782299042
8,7,0,0,0,1,0,0,1,0,0.41405147314071655
8,3,0,0,0,1,0,0,1,0,0.546210765838623
8,4,0,0,0,1,0,1,0,0,0.37550124526023865
8,3,0,0,0,1,1,0,0,0,0.4978167414665222
8,0,0,0,0,1,0,0,1,0,0.42534950375556946
8,4,0,0,0,1,0,0,1,0,0.38671961426734924
8,15,0,0,0,1,0,0,1,0,0.38393983244895935
8,30,0,0,0,1,0,1,0,0,0.5037518739700317
8,2,0,0,0,1,0,0,1,0,0.3716830611228943
8,3,0,0,0,1,0,0,1,0,0.45294296741485596
8,4,0,0,0,1,0,1,0,0,0.34863463044166565
8,3,0,0,0,1,1,0,0,0,0.29760339856147766
8,0,0,0,0,1,0,0,1,0,0.48558226227760315
8,8,0,0,0,1,0,0,0,1,0.45910534262657166
8,15,0,0,0,1,0,0,1,0,0.4233793318271637
3,7,0,0,1,0,0,0,1,0,0.3171231150627136
3,2,0,0,1,0,0,0,1,0,0.44212350249290466
3,3,0,0,1,0,0,0,1,0,0.4551931619644165
3,4,0,0,1,0,0,1,0,0,0.4226219952106476
3,3,0,0,1,0,1,0,0,0,0.45847058296203613
3,20,0,0,1,0,0,0,1,0,0.3248099982738495
3,0,0,0,1,0,0,0,1,0,0.4954376518726349
3,8,0,0,1,0,0,0,0,1,0.29461869597435
40,2,0,0,1,0,0,0,1,0,0.4680299758911133
40,3,0,0,1,0,0,0,1,0,0.430117130279541
40,3,0,0,1,0,1,0,0,0,0.4437265694141388
40,20,0,0,1,0,0,0,1,0,0.45402225852012634
40,0,0,0,1,0,0,0,1,0,0.4487209916114807
40,15,0,0,1,0,0,0,1,0,0.280000776052475
13,4,0,0,1,0,0,1,0,0,0.29613038897514343
13,50,0,0,1,0,0,0,1,0,0.3903278708457947
13,40,0,0,1,0,0,0,1,0,0.4865163564682007
13,30,0,0,1,0,0,0,1,0,0.45101985335350037
7,7,0,0,1,0,0,0,1,0,0.47890689969062805
7,4,0,0,1,0,0,1,0,0,0.4386497735977173
7,70,0,0,1,0,0,0,1,0,0.35057389736175537
7,50,0,0,1,0,0,0,1,0,0.4019671678543091
7,40,0,0,1,0,0,0,1,0,0.49094638228416443
7,30,0,0,1,0,0,0,1,0,0.43406039476394653
16,4,0,0,1,0,0,1,0,0,0.3057613968849182
16,70,0,0,1,0,0,0,1,0,0.33789369463920593
16,50,0,0,1,0,0,0,1,0,0.5601111054420471
16,40,0,0,1,0,0,0,1,0,0.44480636715888977
16,30,0,0,1,0,0,0,1,0,0.35115545988082886
56,7,0,1,0,0,0,0,1,0,0.30315956473350525
56,4,0,1,0,0,0,1,0,0,0.4768349230289459
56,70,0,1,0,0,0,0,1,0,0.526957094669342
56,50,0,1,0,0,0,0,1,0,0.43027982115745544
56,40,0,1,0,0,0,0,1,0,0.34312623739242554
56,30,0,1,0,0,0,0,1,0,0.4323538839817047
60,4,0,0,1,0,0,1,0,0,0.32296523451805115
60,70,0,0,1,0,0,0,1,0,0.33802714943885803
60,50,0,0,1,0,0,0,1,0,0.44492125511169434
60,40,0,0,1,0,0,0,1,0,0.4259676933288574
30,7,0,0,1,0,0,0,1,0,0.5111048221588135
30,4,0,0,1,0,0,1,0,0,0.4288594424724579
30,70,0,0,1,0,0,0,1,0,0.47985419631004333
30,30,0,0,1,0,0,0,1,0,0.321875661611557
25,7,0,0,1,0,0,0,1,0,0.48653367161750793
25,4,0,0,1,0,0,1,0,0,0.2905636131763458
25,70,0,0,1,0,0,0,1,0,0.47724178433418274
6,7,0,0,1,0,0,0,1,0,0.40064236521720886
6,50,0,0,1,0,0,0,1,0,0.5133298635482788
6,30,0,0,1,0,0,0,1,0,0.3961898982524872
100,7,0,0,1,0,0,0,1,0,0.46383383870124817
100,4,0,0,1,0,0,1,0,0,0.33557385206222534
100,70,0,0,1,0,0,0,1,0,0.4850141704082489
100,50,0,0,1,0,0,0,1,0,0.4223381578922272
100,40,0,0,1,0,0,0,1,0,0.3806731104850769
100,30,0,0,1,0,0,0,1,0,0.46048206090927124
70,7,0,0,1,0,0,0,1,0,0.4133821427822113
70,70,0,0,1,0,0,0,1,0,0.46592509746551514
70,40,0,0,1,0,0,0,1,0,0.5135633945465088
70,30,0,0,1,0,0,0,1,0,0.29755282402038574
40,4,0,0,1,0,0,1,0,0,0.40919724106788635
40,70,0,0,1,0,0,0,1,0,0.45239895582199097
40,50,0,0,1,0,0,0,1,0,0.4716513454914093
40,40,0,0,1,0,0,0,1,0,0.3192616105079651
40,30,0,0,1,0,0,0,1,0,0.44380438327789307
7,8,0,0,1,0,0,0,1,0,0.47146087884902954
7,25,0,0,1,0,0,0,1,0,0.3133392333984375
7,40,0,0,1,0,0,0,1,0,0.359637975692749
7,2,0,0,1,0,0,1,0,0,0.27878662943840027
4,8,0,1,0,0,0,0,1,0,0.4689127802848816
4,25,0,1,0,0,0,0,1,0,0.4827185273170471
4,40,0,1,0,0,0,0,1,0,0.3431626856327057
4,15,0,1,0,0,0,0,1,0,0.4526187777519226
4,2,0,1,0,0,0,1,0,0,0.4971669316291809
70,8,0,0,1,0,0,0,1,0,0.29776808619499207
70,25,0,0,1,0,0,0,1,0,0.32080206274986267
70,40,0,0,1,0,0,0,1,0,0.41999953985214233
70,2,0,0,1,0,0,1,0,0,0.424383282661438
70,60,0,0,1,0,0,0,1,0,0.32761138677597046
50,40,0,0,1,0,0,0,1,0,0.4833790957927704
50,15,0,0,1,0,0,0,1,0,0.5099873542785645
40,8,0,0,1,0,0,0,1,0,0.4693307876586914
40,25,0,0,1,0,0,0,1,0,0.43640318512916565
40,40,0,0,1,0,0,0,1,0,0.40344515442848206
40,60,0,0,1,0,0,0,1,0,0.3942869007587433
30,25,0,0,1,0,0,0,1,0,0.3198140263557434
30,40,0,0,1,0,0,0,1,0,0.4499650299549103
30,2,0,0,1,0,0,1,0,0,0.5007191300392151
30,60,0,0,1,0,0,0,1,0,0.4847760498523712
15,3,0,0,1,0,0,0,1,0,0.535422146320343
15,4,0,0,1,0,0,0,1,0,0.3359222114086151
15,4,0,0,1,0,0,1,0,0,0.4543211758136749
15,2,0,0,1,0,0,1,0,0,0.5058972835540771
15,50,0,0,1,0,0,0,1,0,0.39017122983932495
15,150,0,0,1,0,0,0,1,0,0.4235396087169647
10,3,0,0,1,0,0,0,1,0,0.4317043721675873
10,4,0,0,1,0,0,1,0,0,0.48294785618782043
10,50,0,0,1,0,0,0,1,0,0.33770468831062317
10,150,0,0,1,0,0,0,1,0,0.3959980309009552
8,3,0,0,0,1,0,0,1,0,0.42284703254699707
8,4,0,0,0,1,0,0,1,0,0.3445983827114105
8,4,0,0,0,1,0,1,0,0,0.42601409554481506
8,4000,0,0,0,1,0,0,1,0,0.5313426852226257
8,50,0,0,0,1,0,0,1,0,0.33306774497032166
8,150,0,0,0,1,0,0,1,0,0.45755699276924133
60,3,0,0,1,0,0,0,1,0,0.39801228046417236
60,4,0,0,1,0,0,0,1,0,0.3286946713924408
60,4,0,0,1,0,0,1,0,0,0.39188066124916077
60,4000,0,0,1,0,0,0,1,0,0.39119789004325867
60,50,0,0,1,0,0,0,1,0,0.45275014638900757
60,150,0,0,1,0,0,0,1,0,0.35387757420539856
3,8,0,0,1,0,0,0,1,0,0.3807772099971771
3,300,0,0,1,0,0,0,1,0,0.4463796019554138
3,150,0,0,1,0,0,0,1,0,0.29760876297950745
3,40,0,0,1,0,0,0,1,0,0.4093148112297058
4,8,0,0,1,0,0,0,1,0,0.4160938262939453
4,300,0,0,1,0,0,0,1,0,0.32671454548835754
4,150,0,0,1,0,0,0,1,0,0.3747740685939789
4,40,0,0,1,0,0,0,1,0,0.3981952965259552
4,8,0,1,0,0,0,0,1,0,0.34638267755508423
4,150,0,1,0,0,0,0,1,0,0.4396498501300812
4,40,0,1,0,0,0,0,1,0,0.3197849988937378
4000,8,0,0,1,0,0,0,1,0,0.327488511800766
4000,300,0,0,1,0,0,0,1,0,0.4163859188556671
4000,150,0,0,1,0,0,0,1,0,0.3688451945781708
4000,40,0,0,1,0,0,0,1,0,0.4193064868450165
2,300,0,1,0,0,0,0,1,0,0.5190712809562683
2,150,0,1,0,0,0,0,1,0,0.47391486167907715
2,40,0,1,0,0,0,0,1,0,0.4115748703479767
50,8,0,0,1,0,0,0,1,0,0.477645605802536
50,150,0,0,1,0,0,0,1,0,0.4911315441131592
50,40,0,0,1,0,0,0,1,0,0.38003063201904297
150,8,0,0,1,0,0,0,1,0,0.27739933133125305
150,150,0,0,1,0,0,0,1,0,0.3757936954498291
8,650,0,0,1,0,0,0,1,0,0.33674493432044983
8,100,0,0,1,0,0,0,1,0,0.36597317457199097
8,30,0,0,1,0,0,0,1,0,0.3012455403804779
8,170,0,0,1,0,0,0,1,0,0.2984600365161896
8,4,0,0,1,0,0,0,1,0,0.44980964064598083
8,160,0,0,1,0,0,0,1,0,0.35733816027641296
25,100,0,0,1,0,0,0,1,0,0.4509287476539612
25,30,0,0,1,0,0,0,1,0,0.45551690459251404
25,160,0,0,1,0,0,0,1,0,0.3682611286640167
25,70,0,0,1,0,0,0,1,0,0.33292391896247864
40,650,0,0,1,0,0,0,1,0,0.44617903232574463
40,100,0,0,1,0,0,0,1,0,0.5010491609573364
40,30,0,0,1,0,0,0,1,0,0.5377228260040283
40,170,0,0,1,0,0,0,1,0,0.36082887649536133
40,4,0,0,1,0,0,0,1,0,0.4385121166706085
40,160,0,0,1,0,0,0,1,0,0.34781426191329956
15,650,0,0,1,0,0,0,1,0,0.43640583753585815
15,100,0,0,1,0,0,0,1,0,0.45929375290870667
15,30,0,0,1,0,0,0,1,0,0.4280133843421936
15,170,0,0,1,0,0,0,1,0,0.3302346467971802
15,4,0,0,1,0,0,0,1,0,0.42570623755455017
15,160,0,0,1,0,0,0,1,0,0.3707152009010315
15,70,0,0,1,0,0,0,1,0,0.5322067737579346
2,650,0,1,0,0,0,0,1,0,0.4677657186985016
2,100,0,1,0,0,0,0,1,0,0.43742984533309937
2,30,0,1,0,0,0,0,1,0,0.4650000035762787
2,160,0,1,0,0,0,0,1,0,0.3712537884712219
2,70,0,1,0,0,0,0,1,0,0.43246740102767944
60,650,0,0,1,0,0,0,1,0,0.3530513346195221
60,30,0,0,1,0,0,0,1,0,0.46315237879753113
60,170,0,0,1,0,0,0,1,0,0.41247689723968506
60,4,0,0,1,0,0,0,1,0,0.45254361629486084
60,160,0,0,1,0,0,0,1,0,0.4626080095767975
60,70,0,0,1,0,0,0,1,0,0.47270384430885315
5,15,0,0,1,0,0,0,1,0,0.44770902395248413
5,4,0,0,1,0,0,0,1,0,0.42332297563552856
5,5,0,0,1,0,0,0,1,0,0.3678395748138428
5,5,0,0,1,0,0,0,1,0,0.3702484965324402
5,3,0,0,1,0,1,0,0,0,0.3784671127796173
5,2,0,0,1,0,0,0,1,0,0.349604994058609
5,40,0,0,1,0,0,0,1,0,0.4649342894554138
5,3,0,0,1,0,0,1,0,0,0.32718488574028015
5,3,0,0,1,0,0,1,0,0,0.4124053120613098
5,41,0,0,1,0,0,1,0,0,0.4846152663230896
5,45,0,0,1,0,0,1,0,0,0.3320825397968292
5,45,0,0,1,0,0,1,0,0,0.40612125396728516
5,3,0,0,1,0,0,0,1,0,0.4733600914478302
5,8,0,0,1,0,0,0,0,1,0.4438403248786926
5,20,0,0,1,0,0,0,1,0,0.35356441140174866
2,15,1,0,0,0,0,0,1,0,0.40653786063194275
2,4,1,0,0,0,0,0,1,0,0.5122490525245667
2,4,1,0,0,0,0,0,1,0,0.4589184820652008
2,5,1,0,0,0,0,0,1,0,0.5427529811859131
2,5,1,0,0,0,0,0,1,0,0.4678117334842682
2,3,1,0,0,0,1,0,0,0,0.325280100107193
2,2,1,0,0,0,0,0,1,0,0.3385515809059143
2,3,1,0,0,0,0,1,0,0,0.3696761131286621
2,41,1,0,0,0,0,1,0,0,0.4130989611148834
2,41,1,0,0,0,0,1,0,0,0.40635207295417786
2,15,1,0,0,0,0,0,1,0,0.43627235293388367
2,45,1,0,0,0,0,1,0,0,0.3030174672603607
2,3,1,0,0,0,0,0,1,0,0.4471341371536255
2,3,1,0,0,0,0,0,1,0,0.5246544480323792
2,1,1,0,0,0,0,0,1,0,0.4878973662853241
2,8,1,0,0,0,0,0,0,1,0.46997085213661194
2,20,1,0,0,0,0,0,1,0,0.4786631166934967
15,4,0,0,1,0,0,0,1,0,0.5390623807907104
15,5,0,0,1,0,0,0,1,0,0.47961342334747314
15,5,0,0,1,0,0,0,1,0,0.35388076305389404
15,3,0,0,1,0,1,0,0,0,0.37291571497917175
15,2,0,0,1,0,0,0,1,0,0.34806832671165466
15,3,0,0,1,0,0,1,0,0,0.4659236967563629
15,45,0,0,1,0,0,1,0,0,0.3423829972743988
15,3,0,0,1,0,0,0,1,0,0.4901735782623291
15,3,0,0,1,0,0,0,1,0,0.4759399890899658
15,1,0,0,1,0,0,0,1,0,0.40703484416007996
15,8,0,0,1,0,0,0,0,1,0.30400925874710083
30,4,0,0,1,0,0,0,1,0,0.4756453037261963
30,4,0,0,1,0,0,0,1,0,0.3152773976325989
30,5,0,0,1,0,0,0,1,0,0.4558733105659485
30,5,0,0,1,0,0,0,1,0,0.47167107462882996
30,3,0,0,1,0,1,0,0,0,0.43663519620895386
30,40,0,0,1,0,0,0,1,0,0.5104416012763977
30,3,0,0,1,0,0,1,0,0,0.42600977420806885
30,3,0,0,1,0,0,1,0,0,0.3449467122554779
30,41,0,0,1,0,0,1,0,0,0.3772333562374115
30,41,0,0,1,0,0,1,0,0,0.4508991539478302
30,15,0,0,1,0,0,0,1,0,0.2941785156726837
30,45,0,0,1,0,0,1,0,0,0.3189243972301483
30,3,0,0,1,0,0,0,1,0,0.49457240104675293
30,3,0,0,1,0,0,0,1,0,0.47260352969169617
30,1,0,0,1,0,0,0,1,0,0.3664422929286957
30,8,0,0,1,0,0,0,0,1,0.2795391082763672
10,15,0,0,1,0,0,0,1,0,0.42756691575050354
10,4,0,0,1,0,0,0,1,0,0.5313265323638916
10,5,0,0,1,0,0,0,1,0,0.45115983486175537
10,5,0,0,1,0,0,0,1,0,0.3130265474319458
10,40,0,0,1,0,0,0,1,0,0.4364791512489319
10,3,0,0,1,0,0,1,0,0,0.3181292414665222
10,3,0,0,1,0,0,1,0,0,0.410730242729187
10,41,0,0,1,0,0,1,0,0,0.32977917790412903
10,45,0,0,1,0,0,1,0,0,0.35432690382003784
10,45,0,0,1,0,0,1,0,0,0.3593291938304901
10,3,0,0,1,0,0,0,1,0,0.43192997574806213
10,3,0,0,1,0,0,0,1,0,0.36669281125068665
10,20,0,0,1,0,0,0,1,0,0.34054574370384216
12,15,0,0,1,0,0,0,1,0,0.399938702583313
12,5,0,0,1,0,0,0,1,0,0.44247081875801086
12,5,0,0,1,0,0,0,1,0,0.3508880138397217
12,3,0,0,1,0,1,0,0,0,0.3826529085636139
12,2,0,0,1,0,0,0,1,0,0.4482167363166809
12,40,0,0,1,0,0,0,1,0,0.4902583062648773
12,3,0,0,1,0,0,1,0,0,0.4645812213420868
12,41,0,0,1,0,0,1,0,0,0.4013833701610565
12,15,0,0,1,0,0,0,1,0,0.344833642244339
12,45,0,0,1,0,0,1,0,0,0.3390582203865051
12,45,0,0,1,0,0,1,0,0,0.45819327235221863
12,3,0,0,1,0,0,0,1,0,0.3288436233997345
12,1,0,0,1,0,0,0,1,0,0.45989662408828735
12,8,0,0,1,0,0,0,0,1,0.3299657702445984
12,20,0,0,1,0,0,0,1,0,0.33344408869743347
8,15,0,0,0,1,0,0,1,0,0.40883731842041016
8,4,0,0,0,1,0,0,1,0,0.4529649615287781
8,5,0,0,0,1,0,0,1,0,0.5215902924537659
8,3,0,0,0,1,1,0,0,0,0.5007980465888977
8,2,0,0,0,1,0,0,1,0,0.5337756872177124
8,40,0,0,0,1,0,0,1,0,0.4210241436958313
8,3,0,0,0,1,0,1,0,0,0.3802734613418579
8,3,0,0,0,1,0,1,0,0,0.5061138272285461
8,41,0,0,0,1,0,1,0,0,0.43822959065437317
8,45,0,0,0,1,0,1,0,0,0.46884533762931824
8,3,0,0,0,1,0,0,1,0,0.4708302319049835
8,3,0,0,0,1,0,0,1,0,0.44539716839790344
8,1,0,0,0,1,0,0,1,0,0.38267967104911804
8,8,0,0,0,1,0,0,0,1,0.4152052104473114
8,20,0,0,0,1,0,0,1,0,0.4637618958950043
9,15,0,0,1,0,0,0,1,0,0.46026888489723206
9,4,0,0,1,0,0,0,1,0,0.48362240195274353
9,4,0,0,1,0,0,0,1,0,0.42613503336906433
9,5,0,0,1,0,0,0,1,0,0.4465498626232147
9,5,0,0,1,0,0,0,1,0,0.431670606136322
9,3,0,0,1,0,1,0,0,0,0.4687962830066681
9,2,0,0,1,0,0,0,1,0,0.39287522435188293
9,40,0,0,1,0,0,0,1,0,0.3191893696784973
9,3,0,0,1,0,0,1,0,0,0.2896348834037781
9,3,0,0,1,0,0,1,0,0,0.4736584424972534
9,41,0,0,1,0,0,1,0,0,0.28470873832702637
9,41,0,0,1,0,0,1,0,0,0.45263928174972534
9,15,0,0,1,0,0,0,1,0,0.33330652117729187
9,45,0,0,1,0,0,1,0,0,0.4568406939506531
9,3,0,0,1,0,0,0,1,0,0.48108792304992676
9,1,0,0,1,0,0,0,1,0,0.4268409311771393
9,8,0,0,1,0,0,0,0,1,0.40617498755455017
9,20,0,0,1,0,0,0,1,0,0.41883406043052673
50,15,0,0,1,0,0,0,1,0,0.4340251684188843
50,4,0,0,1,0,0,0,1,0,0.48400700092315674
50,3,0,0,1,0,1,0,0,0,0.501721978187561
50,2,0,0,1,0,0,0,1,0,0.47130486369132996
50,40,0,0,1,0,0,0,1,0,0.436638742685318
50,3,0,0,1,0,0,1,0,0,0.4628603458404541
50,3,0,0,1,0,0,1,0,0,0.29262498021125793
50,41,0,0,1,0,0,1,0,0,0.42561274766921997
50,41,0,0,1,0,0,1,0,0,0.4508677124977112
50,45,0,0,1,0,0,1,0,0,0.46911558508872986
50,45,0,0,1,0,0,1,0,0,0.44115909934043884
50,3,0,0,1,0,0,0,1,0,0.48606136441230774
50,1,0,0,1,0,0,0,1,0,0.4719102382659912
50,20,0,0,1,0,0,0,1,0,0.4691482186317444
8,4,0,0,0,1,0,0,1,0,0.40762731432914734
8,4,0,0,0,1,0,0,1,0,0.4664168059825897
8,5,0,0,0,1,0,0,1,0,0.401604562997818
8,3,0,0,0,1,1,0,0,0,0.4820074141025543
8,2,0,0,0,1,0,0,1,0,0.4786472022533417
8,3,0,0,0,1,0,1,0,0,0.3268343508243561
8,3,0,0,0,1,0,1,0,0,0.36435776948928833
8,41,0,0,0,1,0,1,0,0,0.5105998516082764
8,41,0,0,0,1,0,1,0,0,0.34874966740608215
8,45,0,0,0,1,0,1,0,0,0.5082123279571533
8,45,0,0,0,1,0,1,0,0,0.5254402756690979
