,size_x,size_y,boolean_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
61,2.0,1,1,0,0,0,1,0,0.00031627132557332516
62,2.0,2,1,0,1,0,0,0,0.04503798112273216
63,2.0,35,1,0,0,0,0,1,0.009141003713011742
64,2.0,15,1,0,0,0,0,1,0.0027346808928996325
65,2.0,70,1,0,0,0,0,1,0.0010912998113781214
66,2.0,2,1,0,0,0,0,1,0.0036067324690520763
67,2.0,50,1,0,0,0,0,1,0.003178430488333106
68,2.0,5,1,0,0,0,0,1,0.0009358030511066318
69,2.0,5,1,0,0,0,0,1,0.0008976446697488427
70,2.0,3,1,0,0,0,1,0,0.01237951498478651
71,2.0,3,1,0,0,0,1,0,0.012363727204501629
72,2.0,30,1,0,0,0,0,1,0.02186179906129837
73,2.0,15,1,0,0,0,0,1,0.0029535298235714436
74,2.0,600,1,0,0,0,0,1,0.0036324833054095507
75,2.0,4200000,1,0,0,0,1,0,0.004807012155652046
76,2.0,15,1,0,0,0,0,1,0.0031426746863871813
77,2.0,60,1,0,0,0,0,1,0.003358841175213456
78,2.0,5,1,0,0,0,0,1,0.0009866111213341355
79,2.0,5,1,0,0,0,0,1,0.0009712794562801719
80,2.0,1,1,0,0,0,1,0,0.00036919856211170554
81,2.0,1,1,0,0,0,1,0,0.00037398721906356514
82,2.0,140,1,0,0,1,0,0,0.00518361572176218
83,2.0,140,1,0,0,1,0,0,0.005167942028492689
84,2.0,310,1,0,0,1,0,0,0.006009563338011503
85,2.0,310,1,0,0,1,0,0,0.006038500461727381
86,2.0,2,1,0,1,0,0,0,0.0032525963615626097
87,2.0,11,1,0,0,0,0,1,0.027962446212768555
88,2.0,2,1,0,1,0,0,0,0.8390518426895142
89,2.0,3,1,0,0,0,0,1,0.00024377078807447106
90,2.0,3,1,0,0,0,0,1,0.00023985328152775764
91,2.0,60,1,0,0,0,0,1,0.0005055534420534968
92,2.0,15,1,0,0,0,0,1,0.00022200806415639818
93,2.0,100,1,0,0,0,1,0,0.00021299597574397922
94,2.0,100,1,0,0,0,1,0,0.00020817147742491215
95,2.0,15,1,0,0,0,0,1,0.0002605399349704385
96,2.0,30,1,0,0,0,0,1,0.0002010754687944427
97,2.0,7,1,0,0,0,0,1,0.0005719155888073146
