,size_x,size_y,boolean_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
53,2.0,5,1,0,0,0,1,0,0.0002542797301430255
54,2.0,5,1,0,0,0,1,0,0.0002636756398715079
55,2.0,5,1,0,0,0,1,0,0.0002885690191760659
56,2.0,5,1,0,0,0,1,0,0.0002943811996374279
57,2.0,4500,1,0,0,0,1,0,0.03906478360295296
58,2.0,4500,1,0,0,0,1,0,0.039295170456171036
59,2.0,20,1,0,0,0,0,1,0.01133927796036005
60,2.0,1,1,0,0,0,1,0,0.00023532824707217515
61,2.0,1,1,0,0,0,1,0,0.00023985786538105458
62,2.0,2,1,0,1,0,0,0,0.014420650899410248
63,2.0,35,1,0,0,0,0,1,0.006055598612874746
64,2.0,15,1,0,0,0,0,1,0.0013174810446798801
65,2.0,70,1,0,0,0,0,1,0.0016076670726761222
66,2.0,2,1,0,0,0,0,1,0.0013948732521384954
67,2.0,50,1,0,0,0,0,1,0.001613060594536364
68,2.0,5,1,0,0,0,0,1,0.0006221754010766745
69,2.0,5,1,0,0,0,0,1,0.0006133620045147836
70,2.0,3,1,0,0,0,1,0,0.006270969286561012
71,2.0,3,1,0,0,0,1,0,0.006343221291899681
72,2.0,30,1,0,0,0,0,1,0.005404490511864424
73,2.0,15,1,0,0,0,0,1,0.005150687415152788
74,2.0,600,1,0,0,0,0,1,0.05982047691941261
75,2.0,4200000,1,0,0,0,1,0,0.01500497106462717
76,2.0,15,1,0,0,0,0,1,0.009800729341804981
77,2.0,60,1,0,0,0,0,1,0.006308939773589373
78,2.0,5,1,0,0,0,0,1,0.004029296338558197
79,2.0,5,1,0,0,0,0,1,0.003959974739700556
80,2.0,1,1,0,0,0,1,0,0.00028148925048299134
81,2.0,1,1,0,0,0,1,0,0.00028760332497768104
82,2.0,140,1,0,0,1,0,0,0.012042427435517311
83,2.0,140,1,0,0,1,0,0,0.011863318271934986
84,2.0,310,1,0,0,1,0,0,0.012603580951690674
85,2.0,310,1,0,0,1,0,0,0.012543166987597942
86,2.0,2,1,0,1,0,0,0,0.0019181454554200172
87,2.0,11,1,0,0,0,0,1,0.014058536849915981
88,2.0,2,1,0,1,0,0,0,0.06765396147966385
89,2.0,3,1,0,0,0,0,1,0.0006166044040583074
90,2.0,3,1,0,0,0,0,1,0.000608143163844943
91,2.0,60,1,0,0,0,0,1,0.00027156752184964716
92,2.0,15,1,0,0,0,0,1,0.00017988028412219137
93,2.0,100,1,0,0,0,1,0,8.55443358886987e-05
94,2.0,100,1,0,0,0,1,0,8.390173024963588e-05
95,2.0,15,1,0,0,0,0,1,0.00022292080393526703
96,2.0,30,1,0,0,0,0,1,0.00020330908591859043
97,2.0,7,1,0,0,0,0,1,0.0005765430978499353
