,size_x,size_y,boolean_x,string_x,boolean_y,float_y,integer_y,string_y,outputscore
54,2.0,5,1,0,0,0,1,0,0.00038673848030157387
55,2.0,5,1,0,0,0,1,0,0.0003280524688307196
56,2.0,5,1,0,0,0,1,0,0.00032518335501663387
57,2.0,4500,1,0,0,0,1,0,0.0292914230376482
58,2.0,4500,1,0,0,0,1,0,0.02868012711405754
59,2.0,20,1,0,0,0,0,1,0.006841156166046858
60,2.0,1,1,0,0,0,1,0,0.0003867493069265038
61,2.0,1,1,0,0,0,1,0,0.000383278849767521
62,2.0,2,1,0,1,0,0,0,0.044425033032894135
63,2.0,35,1,0,0,0,0,1,0.009800405241549015
64,2.0,15,1,0,0,0,0,1,0.0009618990588933229
65,2.0,70,1,0,0,0,0,1,0.002652133349329233
66,2.0,2,1,0,0,0,0,1,0.0012848678743466735
67,2.0,50,1,0,0,0,0,1,0.0016046719392761588
68,2.0,5,1,0,0,0,0,1,0.0008035585633479059
69,2.0,5,1,0,0,0,0,1,0.00077517528552562
70,2.0,3,1,0,0,0,1,0,0.008191194385290146
71,2.0,3,1,0,0,0,1,0,0.00828616600483656
72,2.0,30,1,0,0,0,0,1,0.00952422246336937
73,2.0,15,1,0,0,0,0,1,0.0014261648757383227
74,2.0,600,1,0,0,0,0,1,0.013267780654132366
75,2.0,4200000,1,0,0,0,1,0,0.009349347092211246
76,2.0,15,1,0,0,0,0,1,0.0026018235366791487
77,2.0,60,1,0,0,0,0,1,0.0022520250640809536
78,2.0,5,1,0,0,0,0,1,0.001736728474497795
79,2.0,5,1,0,0,0,0,1,0.001747554517351091
80,2.0,1,1,0,0,0,1,0,0.0004928593407385051
81,2.0,1,1,0,0,0,1,0,0.0004868409305345267
82,2.0,140,1,0,0,1,0,0,0.00659228814765811
83,2.0,140,1,0,0,1,0,0,0.0065705860033631325
84,2.0,310,1,0,0,1,0,0,0.0073564667254686356
85,2.0,310,1,0,0,1,0,0,0.00728220771998167
86,2.0,2,1,0,1,0,0,0,0.0011151459766551852
87,2.0,11,1,0,0,0,0,1,0.01190393976867199
88,2.0,2,1,0,1,0,0,0,0.09756038337945938
89,2.0,3,1,0,0,0,0,1,0.0003012527304235846
90,2.0,3,1,0,0,0,0,1,0.0002973627997562289
91,2.0,60,1,0,0,0,0,1,0.0009266129927709699
92,2.0,15,1,0,0,0,0,1,0.0005058751557953656
93,2.0,100,1,0,0,0,1,0,0.00015964485646691173
94,2.0,100,1,0,0,0,1,0,0.00016662162670399994
95,2.0,15,1,0,0,0,0,1,0.0004976394702680409
96,2.0,30,1,0,0,0,0,1,0.00039149619988165796
97,2.0,7,1,0,0,0,0,1,0.0005081991548649967
