primary key_x,foreign key_x,size_x,primary key_y,foreign key_y,size_y,YYYY_x,array_x,boolean_x,integer_x,string_x,array_y,boolean_y,float_y,integer_y,string_y,timestamp_y,outputscore
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0.00022769092174712569
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,7.63787920732284e-06
0,0,13,1,0,1000,1,0,0,0,0,0,0,0,1,0,0,0.008289732038974762
0,0,13,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0.027768883854150772
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0.0001394245191477239
0,0,13,0,0,25,1,0,0,0,0,0,0,0,0,1,0,8.825754775898531e-05
0,0,13,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0.0025682661216706038
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,1.704874557617586e-05
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,1.3213306374382228e-05
0,0,13,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0.0007193803903646767
0,0,13,1,0,110,1,0,0,0,0,0,0,0,1,0,0,0.0007405006908811629
0,0,13,0,0,150,1,0,0,0,0,0,0,0,0,1,0,0.02383716031908989
0,0,13,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.11831214278936386
0,0,13,0,0,15,1,0,0,0,0,0,0,0,0,1,0,0.00011509710748214275
0,0,13,0,0,40,1,0,0,0,0,0,0,0,0,1,0,0.046880271285772324
0,0,13,1,0,110,1,0,0,0,0,0,0,0,1,0,0,0.0023830928839743137
0,0,13,0,0,40,1,0,0,0,0,0,0,0,0,1,0,6.918343569850549e-05
0,0,13,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0.003802885999903083
0,0,13,1,0,20,1,0,0,0,0,0,0,0,1,0,0,0.0009116425644606352
0,0,13,0,1,1000,1,0,0,0,0,0,0,0,1,0,0,0.005408587399870157
0,0,13,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0.005708921700716019
0,0,13,1,0,600,1,0,0,0,0,0,0,0,1,0,0,0.00038919184589758515
0,0,13,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0.004637635312974453
0,0,13,0,0,200,1,0,0,0,0,0,0,1,0,0,0,0.03289233148097992
0,0,13,0,0,5,1,0,0,0,0,0,0,0,0,1,0,4.952361268806271e-05
0,0,13,1,0,600,1,0,0,0,0,0,0,0,1,0,0,8.464903658023104e-05
0,0,13,0,0,150,1,0,0,0,0,0,0,0,0,1,0,0.0107813635841012
0,0,13,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.03658517077565193
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,1.1026108950318303e-05
0,0,13,0,0,15,1,0,0,0,0,0,0,0,0,1,0,0.0018189741531386971
0,0,13,1,0,300,1,0,0,0,0,0,0,0,1,0,0,0.000643650651909411
0,0,13,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0.0010340317385271192
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,1.4574079614249058e-05
0,0,13,1,0,600,1,0,0,0,0,0,0,0,1,0,0,2.1819429093739018e-05
0,0,13,0,0,40,1,0,0,0,0,0,0,0,0,1,0,1.7674788978183642e-05
0,0,13,0,0,15,1,0,0,0,0,0,0,0,0,1,0,3.593977089622058e-05
0,0,13,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0.00040769088082015514
0,0,13,0,1,20,1,0,0,0,0,0,0,0,1,0,0,0.002579461084678769
0,0,13,0,0,15,1,0,0,0,0,0,0,0,0,1,0,0.002618846483528614
0,0,13,0,1,1000,1,0,0,0,0,0,0,0,1,0,0,0.004450162407010794
0,0,13,0,1,600,1,0,0,0,0,0,0,0,1,0,0,4.240600173943676e-05
0,0,13,0,0,60,1,0,0,0,0,0,0,0,1,0,0,3.98002885049209e-05
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,8.514669025316834e-05
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,1.4578499758499674e-05
0,0,13,0,0,15,1,0,0,0,0,0,0,0,0,1,0,5.172333476366475e-05
0,0,13,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.011787891387939453
0,0,13,1,0,600,1,0,0,0,0,0,0,0,1,0,0,9.147873061010614e-05
0,0,13,0,1,110,1,0,0,0,0,0,0,0,1,0,0,0.0006941300816833973
0,0,13,1,0,20,1,0,0,0,0,0,0,0,1,0,0,0.00022681229165755212
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,2.951116357507999e-06
0,0,13,0,1,2,1,0,0,0,0,0,0,0,1,0,0,4.655068914871663e-05
0,0,13,1,0,1000,1,0,0,0,0,0,0,0,1,0,0,0.004225142765790224
0,0,13,1,0,300,1,0,0,0,0,0,0,0,1,0,0,0.0006052934913896024
0,0,13,0,0,35,1,0,0,0,0,0,0,0,0,1,0,3.9021320844767615e-05
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,9.557908015267458e-06
0,0,13,0,0,5,1,0,0,0,0,0,0,0,0,1,0,2.089049303322099e-05
0,0,13,1,0,6,1,0,0,0,0,0,0,0,1,0,0,0.00010241893323836848
0,0,13,0,0,25,1,0,0,0,0,0,0,0,0,1,0,3.073541302001104e-05
0,0,13,0,0,40,1,0,0,0,0,0,0,0,0,1,0,0.023606494069099426
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,7.072858716128394e-05
0,0,13,0,1,1000,1,0,0,0,0,0,0,0,1,0,0,0.0026428867131471634
0,0,13,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0.004065771587193012
0,0,13,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0.0001640727714402601
0,0,13,1,0,1000,1,0,0,0,0,0,0,0,1,0,0,0.0017933010822162032
0,0,13,1,0,4600,1,0,0,0,0,0,0,0,1,0,0,0.00016801296442281455
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,9.799002327781636e-06
0,0,13,0,0,11,1,0,0,0,0,0,0,0,0,1,0,4.1929728467948735e-05
0,0,13,0,0,15,1,0,0,0,0,0,0,0,0,1,0,0.002072953386232257
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,7.711339094385039e-06
0,0,13,0,0,150,1,0,0,0,0,0,0,0,0,1,0,0.002988118678331375
0,0,13,0,0,40,1,0,0,0,0,0,0,0,0,1,0,0.006919941399246454
0,0,13,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0.07686800509691238
0,0,13,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0.001087034703232348
0,0,13,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0.002675696974620223
0,0,13,0,0,2,1,0,0,0,0,0,1,0,0,0,0,5.8250032452633604e-05
0,0,13,0,1,1000,1,0,0,0,0,0,0,0,1,0,0,0.0008800287032499909
0,0,13,0,0,150,1,0,0,0,0,0,0,0,0,1,0,0.00587815884500742
0,0,13,1,0,110,1,0,0,0,0,0,0,0,1,0,0,0.000622589432168752
0,0,13,0,1,610,1,0,0,0,0,0,0,0,1,0,0,6.425603351090103e-05
0,0,13,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0.02962399460375309
0,0,13,0,0,200,1,0,0,0,0,0,0,1,0,0,0,0.048291679471731186
0,0,13,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0.03541233763098717
0,0,13,0,0,35,1,0,0,0,0,0,0,0,0,1,0,3.1563013180857524e-05
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0.00025610849843360484
0,0,13,0,1,200,1,0,0,0,0,0,0,0,1,0,0,0.004075803328305483
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,0.00011858392099384218
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,2.0635856344597414e-05
0,0,13,0,0,15,1,0,0,0,0,0,0,0,0,1,0,0.0008637954597361386
0,0,13,0,0,30,1,0,0,0,0,0,0,0,0,1,0,0.0003613529843278229
0,0,13,1,0,650,1,0,0,0,0,0,0,0,1,0,0,2.2948046535020694e-05
0,0,13,1,0,110,1,0,0,0,0,0,0,0,1,0,0,0.00015430626808665693
0,0,13,0,0,13,1,0,0,0,0,0,0,0,0,0,1,4.648509275284596e-06
0,0,13,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0.014440908096730709
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,1.763816544553265e-05
1,0,10,0,0,11,0,0,0,0,1,0,0,0,0,1,0,2.09394365811022e-05
1,0,10,1,0,4600,0,0,0,0,1,0,0,0,1,0,0,0.006877003237605095
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0.00044678503763861954
1,0,10,0,0,2,0,0,0,0,1,0,1,0,0,0,0,3.3947842894122005e-05
1,0,10,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0.001288301427848637
1,0,10,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0.001980384811758995
1,0,10,0,0,35,0,0,0,0,1,0,0,0,0,1,0,1.7981117707677186e-05
1,0,10,0,0,15,0,0,0,0,1,0,0,0,0,1,0,1.30851985886693e-05
1,0,10,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0.00020120744011364877
1,0,10,0,0,15,0,0,0,0,1,0,0,0,0,1,0,6.103370105847716e-05
1,0,10,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.01714044064283371
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,7.879901204432826e-06
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,2.875613427022472e-05
1,0,10,1,0,300,0,0,0,0,1,0,0,0,1,0,0,0.005722902249544859
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0.0015441536670550704
1,0,10,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0.0005016395589336753
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0.0007610147004015744
1,0,10,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.027294011786580086
1,0,10,0,0,7,0,0,0,0,1,0,0,1,0,0,0,0.0003459008876234293
1,0,10,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0.0038827795069664717
1,0,10,1,0,1000,0,0,0,0,1,0,0,0,1,0,0,0.11092797666788101
1,0,10,0,1,1000,0,0,0,0,1,0,0,0,1,0,0,0.06187009438872337
1,0,10,0,1,110,0,0,0,0,1,0,0,0,1,0,0,0.0003259929071646184
1,0,10,1,0,650,0,0,0,0,1,0,0,0,1,0,0,0.0003528087108861655
1,0,10,0,0,10,0,0,0,0,1,0,0,0,0,1,0,0.00013005363871343434
1,0,10,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0.0016173073090612888
1,0,10,0,0,25,0,0,0,0,1,0,0,0,0,1,0,1.6305115423165262e-05
1,0,10,0,1,1000,0,0,0,0,1,0,0,0,1,0,0,0.047917984426021576
1,0,10,0,0,60,0,0,0,0,1,0,0,0,1,0,0,2.3019787477096543e-05
1,0,10,0,0,15,0,0,0,0,1,0,0,0,0,1,0,1.8185055523645133e-05
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,2.9663775421795435e-05
1,0,10,0,0,30,0,0,0,0,1,0,0,1,0,0,0,0.00023408225388266146
1,0,10,1,0,600,0,0,0,0,1,0,0,0,1,0,0,0.0015987784136086702
1,0,10,1,0,20,0,0,0,0,1,0,0,0,1,0,0,0.0027683910448104143
1,0,10,0,1,1000,0,0,0,0,1,0,0,0,1,0,0,0.1210198774933815
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,9.053323992702644e-06
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,3.242841921746731e-05
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,5.855579729541205e-05
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,1.918752968776971e-05
1,0,10,0,0,40,0,0,0,0,1,0,0,0,0,1,0,1.1967026694037486e-05
1,0,10,0,1,600,0,0,0,0,1,0,0,0,1,0,0,0.00019579190120566636
1,0,10,0,0,15,0,0,0,0,1,0,0,0,0,1,0,0.00011755881132557988
1,0,10,0,0,30,0,0,0,0,1,0,0,0,0,1,0,3.3593172702239826e-05
1,0,10,0,1,610,0,0,0,0,1,0,0,0,1,0,0,8.177220297511667e-05
1,0,10,0,0,200,0,0,0,0,1,0,0,1,0,0,0,0.0027116176206618547
1,0,10,0,0,13,0,0,0,0,1,0,0,0,0,0,1,3.63751569238957e-05
1,0,10,1,0,600,0,0,0,0,1,0,0,0,1,0,0,0.0002730843552853912
1,0,10,0,0,150,0,0,0,0,1,0,0,0,0,1,0,0.0008962327847257257
1,0,10,0,1,200,0,0,0,0,1,0,0,0,1,0,0,0.04316594824194908
1,0,10,1,0,6,0,0,0,0,1,0,0,0,1,0,0,0.0019251874182373285
1,0,10,1,0,110,0,0,0,0,1,0,0,0,1,0,0,0.002662563230842352
1,0,10,0,1,20,0,0,0,0,1,0,0,0,1,0,0,0.11825944483280182
1,0,10,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0.002753935055807233
1,0,10,0,0,35,0,0,0,0,1,0,0,0,0,1,0,1.5077743228175677e-05
1,0,10,0,0,15,0,0,0,0,1,0,0,0,0,1,0,0.00014890605234541
1,0,10,1,0,1000,0,0,0,0,1,0,0,0,1,0,0,0.05753214284777641
1,0,10,0,0,5,0,0,0,0,1,0,0,0,0,1,0,1.6360534573323093e-05
1,0,10,0,0,150,0,0,0,0,1,0,0,0,0,1,0,0.00031164780375547707
1,0,10,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0.002177250338718295
1,0,10,1,0,110,0,0,0,0,1,0,0,0,1,0,0,5.321815478964709e-05
0,0,20,0,0,2,0,1,0,0,0,0,1,0,0,0,0,6.77643038216047e-05
0,0,20,0,1,110,0,1,0,0,0,0,0,0,1,0,0,0.0013583317631855607
0,0,20,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.008171685971319675
0,0,20,0,1,2,0,1,0,0,0,0,0,0,1,0,0,7.795461715431884e-05
0,0,20,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0.00022872487897984684
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,7.305058534257114e-05
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,8.862373215379193e-05
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,1.1835946679639164e-05
0,0,20,1,0,650,0,1,0,0,0,0,0,0,1,0,0,3.904733603121713e-05
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,1.2886463991890196e-05
0,0,20,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0.002294514561071992
0,0,20,0,0,25,0,1,0,0,0,0,0,0,0,1,0,3.94468370359391e-05
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,1.7721184121910483e-05
0,0,20,0,1,1000,0,1,0,0,0,0,0,0,1,0,0,0.0018244184320792556
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0.0001470679562771693
0,0,20,1,0,20,0,1,0,0,0,0,0,0,1,0,0,0.0004495416069403291
0,0,20,0,0,11,0,1,0,0,0,0,0,0,0,1,0,4.4584965507965535e-05
0,0,20,1,0,1000,0,1,0,0,0,0,0,0,1,0,0,0.003709272015839815
0,0,20,0,0,150,0,1,0,0,0,0,0,0,0,1,0,0.0093238465487957
0,0,20,0,0,30,0,1,0,0,0,0,0,0,0,1,0,0.000519926194101572
0,0,20,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0.0006316262297332287
0,0,20,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.002649439498782158
0,0,20,0,0,35,0,1,0,0,0,0,0,0,0,1,0,3.6392539186635986e-05
0,0,20,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0.03451267257332802
0,0,20,0,1,200,0,1,0,0,0,0,0,0,1,0,0,0.006579169537872076
0,0,20,0,0,60,0,1,0,0,0,0,0,0,1,0,0,5.161843364476226e-05
0,0,20,1,0,1000,0,1,0,0,0,0,0,0,1,0,0,0.004779962822794914
0,0,20,1,0,110,0,1,0,0,0,0,0,0,1,0,0,0.00029992585768923163
0,0,20,0,1,1000,0,1,0,0,0,0,0,0,1,0,0,0.0029560134280472994
0,0,20,0,0,200,0,1,0,0,0,0,0,1,0,0,0,0.024732980877161026
0,0,20,1,0,300,0,1,0,0,0,0,0,0,1,0,0,0.0010269528720527887
0,0,20,1,0,110,0,1,0,0,0,0,0,0,1,0,0,0.0007627703016623855
0,0,20,0,0,35,0,1,0,0,0,0,0,0,0,1,0,4.476145841181278e-05
0,0,20,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.014358589425683022
0,0,20,0,0,5,0,1,0,0,0,0,0,0,0,1,0,3.109509270871058e-05
0,0,20,0,0,150,0,1,0,0,0,0,0,0,0,1,0,0.005440260283648968
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,1.060351678461302e-05
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,4.85471809952287e-06
0,0,20,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0.0029956914950162172
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,0.00011281211482128128
0,0,20,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.05333522707223892
0,0,20,1,0,600,0,1,0,0,0,0,0,0,1,0,0,0.00017456478963140398
0,0,20,0,0,40,0,1,0,0,0,0,0,0,0,1,0,2.4504561224603094e-05
0,0,20,1,0,6,0,1,0,0,0,0,0,0,1,0,0,0.00023377402976620942
0,0,20,0,0,15,0,1,0,0,0,0,0,0,0,1,0,3.1625142582925037e-05
0,0,20,0,0,15,0,1,0,0,0,0,0,0,0,1,0,4.783262193086557e-05
0,0,20,1,0,600,0,1,0,0,0,0,0,0,1,0,0,3.38323661708273e-05
0,0,20,1,0,4600,0,1,0,0,0,0,0,0,1,0,0,0.00023547436285298318
0,0,20,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0.0035884364042431116
0,0,20,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0.015876488760113716
0,0,20,0,1,1000,0,1,0,0,0,0,0,0,1,0,0,0.006189542822539806
0,0,20,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0.0006700617377646267
0,0,20,0,1,20,0,1,0,0,0,0,0,0,1,0,0,0.0028903656639158726
0,0,20,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0.013949445448815823
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2.2322434233501554e-05
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,3.2604061743768398e-06
0,0,20,0,1,600,0,1,0,0,0,0,0,0,1,0,0,8.30150893307291e-05
0,0,20,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0.0010473475558683276
0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,1,1.0313571692677215e-05
0,0,20,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.02758350409567356
0,0,20,0,1,610,0,1,0,0,0,0,0,0,1,0,0,8.138859266182408e-05
0,0,2,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0.5506286025047302
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,2.2610618543694727e-05
0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0.07662015408277512
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,4.08890082326252e-06
0,0,2,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0.008119323290884495
0,0,2,0,1,2,0,0,1,0,0,0,0,0,1,0,0,3.414844104554504e-05
0,0,2,0,0,15,0,0,1,0,0,0,0,0,0,1,0,1.1875189557031263e-05
0,0,2,0,1,1000,0,0,1,0,0,0,0,0,1,0,0,0.006378721445798874
0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.12030631303787231
0,0,2,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0.006479284726083279
0,0,2,0,0,5,0,0,1,0,0,0,0,0,0,1,0,4.6428685891442e-05
0,0,2,0,1,600,0,0,1,0,0,0,0,0,1,0,0,6.403826409950852e-05
0,0,2,1,0,20,0,0,1,0,0,0,0,0,1,0,0,0.0003382190770935267
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,8.070331386988983e-05
0,0,2,1,0,110,0,0,1,0,0,0,0,0,1,0,0,0.0005245340871624649
0,0,2,1,0,6,0,0,1,0,0,0,0,0,1,0,0,0.00016623616102151573
0,0,2,1,0,600,0,0,1,0,0,0,0,0,1,0,0,8.662701293360442e-05
0,0,2,0,0,30,0,0,1,0,0,0,0,0,0,1,0,0.0003331450279802084
0,0,2,0,1,20,0,0,1,0,0,0,0,0,1,0,0,0.005533130373805761
0,0,2,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0.006467701401561499
0,0,2,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0.006864587310701609
0,0,2,1,0,1000,0,0,1,0,0,0,0,0,1,0,0,0.0046305530704557896
0,0,2,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0.001416499144397676
0,0,2,0,0,15,0,0,1,0,0,0,0,0,0,1,0,1.6212639820878394e-05
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,4.5917508941784035e-06
0,0,2,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0.000978628871962428
0,0,2,0,0,11,0,0,1,0,0,0,0,0,0,1,0,6.24357708147727e-05
0,0,2,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0.03731890395283699
0,0,2,1,0,110,0,0,1,0,0,0,0,0,1,0,0,0.00012230222637299448
0,0,2,0,0,10,0,0,1,0,0,0,0,0,0,1,0,0.00029639562126249075
0,0,2,0,1,1000,0,0,1,0,0,0,0,0,1,0,0,0.005660112481564283
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,1.3986708836455364e-05
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,0.00020806511747650802
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,7.654169166926295e-06
0,0,2,0,1,110,0,0,1,0,0,0,0,0,1,0,0,0.0003829456982202828
0,0,2,0,0,40,0,0,1,0,0,0,0,0,0,1,0,1.2380215594021138e-05
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,7.095268301782198e-06
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,0.00015359079407062382
0,0,2,1,0,600,0,0,1,0,0,0,0,0,1,0,0,6.142703568912111e-06
0,0,2,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0.21766532957553864
0,0,2,0,0,150,0,0,1,0,0,0,0,0,0,1,0,0.011043866164982319
0,0,2,1,0,650,0,0,1,0,0,0,0,0,1,0,0,1.9085586245637387e-05
0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,3.762776032090187e-05
0,0,2,1,0,4600,0,0,1,0,0,0,0,0,1,0,0,0.0002816957130562514
0,0,2,0,0,200,0,0,1,0,0,0,0,1,0,0,0,0.088249072432518
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,1.4920562989573227e-06
0,0,2,0,0,60,0,0,1,0,0,0,0,0,1,0,0,7.091809675330296e-05
0,0,2,0,1,1000,0,0,1,0,0,0,0,0,1,0,0,0.002488558879122138
0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.03918499872088432
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,4.135755807510577e-05
0,0,2,0,0,35,0,0,1,0,0,0,0,0,0,1,0,5.280578989186324e-05
0,0,2,1,0,1000,0,0,1,0,0,0,0,0,1,0,0,0.007568174507468939
0,0,2,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0.022442132234573364
0,0,2,0,1,200,0,0,1,0,0,0,0,0,1,0,0,0.00752496812492609
0,0,2,0,0,25,0,0,1,0,0,0,0,0,0,1,0,5.4027364967623726e-05
0,0,2,0,1,610,0,0,1,0,0,0,0,0,1,0,0,2.469448918418493e-05
0,0,2,1,0,300,0,0,1,0,0,0,0,0,1,0,0,0.0012722027022391558
0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,0,1,4.542100668913918e-06
0,0,2,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0.0010146076092496514
0,0,2,0,0,150,0,0,1,0,0,0,0,0,0,1,0,0.008643552660942078
0,0,2,0,0,35,0,0,1,0,0,0,0,0,0,1,0,6.292915350059047e-05
0,0,100,1,0,6,0,0,0,1,0,0,0,0,1,0,0,8.878800144884735e-05
0,0,100,1,0,300,0,0,0,1,0,0,0,0,1,0,0,0.0010391363175585866
0,0,100,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0.003117650980129838
0,0,100,0,1,1000,0,0,0,1,0,0,0,0,1,0,0,0.0014685378409922123
0,0,100,1,0,20,0,0,0,1,0,0,0,0,1,0,0,0.000314789533149451
0,0,100,0,0,35,0,0,0,1,0,0,0,0,0,1,0,1.63671047630487e-05
0,0,100,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0.016045061871409416
0,0,100,0,1,200,0,0,0,1,0,0,0,0,1,0,0,0.004311874508857727
0,0,100,1,0,110,0,0,0,1,0,0,0,0,1,0,0,0.0008155567920766771
