,size1,size2,date_x,integer_x,string_x,time_x,date_y,integer_y,string_y,time_y,outputscore
95,20,12,0,0,1,0,0,0,1,0,0.29979872703552246
96,20,8,0,0,1,0,0,0,0,1,0.3584672510623932
97,30,3,0,1,0,0,0,0,1,0,0.04979441687464714
98,30,4,0,1,0,0,1,0,0,0,0.2610698640346527
99,30,15,0,1,0,0,0,0,1,0,0.09208740293979645
100,30,12,0,1,0,0,0,0,1,0,0.23005643486976624
101,30,8,0,1,0,0,0,0,0,1,0.2782532870769501
102,30,3,0,1,0,0,0,0,1,0,0.02839278243482113
103,30,4,0,1,0,0,1,0,0,0,0.129256010055542
104,30,15,0,1,0,0,0,0,1,0,0.0695599764585495
105,30,12,0,1,0,0,0,0,1,0,0.11258546262979507
106,30,8,0,1,0,0,0,0,0,1,0.139150470495224
107,5,3,0,0,1,0,0,0,1,0,0.08799011260271072
108,5,4,0,0,1,0,1,0,0,0,0.38415566086769104
109,5,15,0,0,1,0,0,0,1,0,0.15174633264541626
110,5,12,0,0,1,0,0,0,1,0,0.3715123236179352
111,5,8,0,0,1,0,0,0,0,1,0.42438313364982605
112,5,3,0,0,1,0,0,0,1,0,0.04534848406910896
113,5,4,0,0,1,0,1,0,0,0,0.19025741517543793
114,5,15,0,0,1,0,0,0,1,0,0.1022646427154541
115,5,12,0,0,1,0,0,0,1,0,0.1841048002243042
116,5,8,0,0,1,0,0,0,0,1,0.22085437178611755
117,4,3,0,0,1,0,0,0,1,0,0.07387765496969223
118,4,4,0,0,1,0,1,0,0,0,0.4160395562648773
119,4,15,0,0,1,0,0,0,1,0,0.1576705276966095
120,4,12,0,0,1,0,0,0,1,0,0.3852509558200836
121,4,8,0,0,1,0,0,0,0,1,0.44962000846862793
122,4,3,0,0,1,0,0,0,1,0,0.03914104774594307
123,4,4,0,0,1,0,1,0,0,0,0.20626211166381836
124,4,15,0,0,1,0,0,0,1,0,0.09753940999507904
125,4,12,0,0,1,0,0,0,1,0,0.1887640357017517
126,4,8,0,0,1,0,0,0,0,1,0.2304525375366211
127,2,3,0,0,1,0,0,0,1,0,0.10815402120351791
128,2,4,0,0,1,0,1,0,0,0,0.5392151474952698
129,2,15,0,0,1,0,0,0,1,0,0.17258532345294952
130,2,12,0,0,1,0,0,0,1,0,0.5144696831703186
131,2,8,0,0,1,0,0,0,0,1,0.5691785216331482
132,40,3,0,0,1,0,0,0,1,0,0.09772208333015442
133,40,4,0,0,1,0,1,0,0,0,0.4988839626312256
134,40,15,0,0,1,0,0,0,1,0,0.17001648247241974
135,40,12,0,0,1,0,0,0,1,0,0.4661763608455658
136,40,8,0,0,1,0,0,0,0,1,0.5273860692977905
137,3,3,0,1,0,0,0,0,1,0,0.07196725904941559
138,3,4,0,1,0,0,1,0,0,0,0.33023497462272644
139,3,15,0,1,0,0,0,0,1,0,0.16645154356956482
140,3,12,0,1,0,0,0,0,1,0,0.29644057154655457
141,3,8,0,1,0,0,0,0,0,1,0.3642450273036957
142,41,3,0,1,0,0,0,0,1,0,0.050177957862615585
143,41,4,0,1,0,0,1,0,0,0,0.2008046954870224
144,41,15,0,1,0,0,0,0,1,0,0.17284493148326874
145,41,12,0,1,0,0,0,0,1,0,0.20092615485191345
146,41,8,0,1,0,0,0,0,0,1,0.2247427999973297
147,45,3,0,1,0,0,0,0,1,0,0.09266312420368195
148,45,4,0,1,0,0,1,0,0,0,0.4119888246059418
149,45,15,0,1,0,0,0,0,1,0,0.15733806788921356
150,45,12,0,1,0,0,0,0,1,0,0.38734397292137146
151,45,8,0,1,0,0,0,0,0,1,0.44883206486701965
152,3,3,0,0,1,0,0,0,1,0,0.10016203671693802
153,3,4,0,0,1,0,1,0,0,0,0.4256846308708191
154,3,15,0,0,1,0,0,0,1,0,0.19299551844596863
155,3,12,0,0,1,0,0,0,1,0,0.4079490005970001
156,3,8,0,0,1,0,0,0,0,1,0.46063077449798584
157,25,650,0,0,1,0,0,0,1,0,0.41144153475761414
158,25,100,0,0,1,0,0,0,1,0,0.43636322021484375
159,25,30,0,0,1,0,0,0,1,0,0.2309434860944748
160,25,170,0,0,1,0,0,0,1,0,0.39483708143234253
161,25,4,0,0,1,0,0,0,1,0,0.5742355585098267
162,25,160,0,0,1,0,0,0,1,0,0.429683655500412
163,25,70,0,0,1,0,0,0,1,0,0.6995161771774292
164,40,650,0,0,1,0,0,0,1,0,0.14711931347846985
165,40,100,0,0,1,0,0,0,1,0,0.18479573726654053
166,40,30,0,0,1,0,0,0,1,0,0.788834810256958
167,40,170,0,0,1,0,0,0,1,0,0.17638389766216278
168,40,4,0,0,1,0,0,0,1,0,0.25319379568099976
169,40,160,0,0,1,0,0,0,1,0,0.34367209672927856
170,40,70,0,0,1,0,0,0,1,0,0.29852890968322754
171,2,650,0,1,0,0,0,0,1,0,0.3800705671310425
172,2,100,0,1,0,0,0,0,1,0,0.41954171657562256
173,2,30,0,1,0,0,0,0,1,0,0.21212077140808105
174,2,170,0,1,0,0,0,0,1,0,0.38671502470970154
175,2,4,0,1,0,0,0,0,1,0,0.511461079120636
176,2,160,0,1,0,0,0,0,1,0,0.4011705815792084
177,2,70,0,1,0,0,0,0,1,0,0.6829262971878052
178,7,650,0,0,1,0,0,0,1,0,0.3683718740940094
179,7,100,0,0,1,0,0,0,1,0,0.41381770372390747
180,7,30,0,0,1,0,0,0,1,0,0.20050299167633057
181,7,170,0,0,1,0,0,0,1,0,0.3642968535423279
182,7,4,0,0,1,0,0,0,1,0,0.46918779611587524
183,7,160,0,0,1,0,0,0,1,0,0.4406842291355133
184,7,70,0,0,1,0,0,0,1,0,0.6299700140953064
185,4,8,0,1,0,0,0,0,1,0,0.5119189620018005
186,4,25,0,1,0,0,0,0,1,0,0.5417627096176147
187,4,40,0,1,0,0,0,0,1,0,0.13808535039424896
188,4,15,0,1,0,0,0,0,1,0,0.18706968426704407
189,4,2,0,1,0,0,0,1,0,0,0.5499078035354614
190,4,60,0,1,0,0,0,0,1,0,0.7005802989006042
191,30,8,0,0,1,0,0,0,1,0,0.525713324546814
192,30,25,0,0,1,0,0,0,1,0,0.5574983358383179
193,30,40,0,0,1,0,0,0,1,0,0.1381090134382248
194,30,15,0,0,1,0,0,0,1,0,0.18653340637683868
195,30,2,0,0,1,0,0,1,0,0,0.6031728386878967
196,30,60,0,0,1,0,0,0,1,0,0.7466724514961243
197,56,7,0,1,0,0,0,0,1,0,0.05283890664577484
198,56,4,0,1,0,0,0,1,0,0,0.1153758093714714
199,56,70,0,1,0,0,0,0,1,0,0.13239820301532745
200,56,50,0,1,0,0,0,0,1,0,0.20706796646118164
201,56,40,0,1,0,0,0,0,1,0,0.25987231731414795
202,56,30,0,1,0,0,0,0,1,0,0.2017088085412979
203,7,7,0,0,1,0,0,0,1,0,0.04505542293190956
204,7,4,0,0,1,0,0,1,0,0,0.1016533151268959
205,7,70,0,0,1,0,0,0,1,0,0.10360982269048691
206,7,50,0,0,1,0,0,0,1,0,0.18722419440746307
207,7,40,0,0,1,0,0,0,1,0,0.23948101699352264
208,7,30,0,0,1,0,0,0,1,0,0.16992247104644775
209,13,7,0,0,1,0,0,0,1,0,0.044580817222595215
210,13,4,0,0,1,0,0,1,0,0,0.09661044925451279
211,13,70,0,0,1,0,0,0,1,0,0.10271867364645004
212,13,50,0,0,1,0,0,0,1,0,0.17709818482398987
213,13,40,0,0,1,0,0,0,1,0,0.22103577852249146
214,13,30,0,0,1,0,0,0,1,0,0.16710688173770905
215,16,7,0,0,1,0,0,0,1,0,0.04932568967342377
216,16,4,0,0,1,0,0,1,0,0,0.12314274162054062
217,16,70,0,0,1,0,0,0,1,0,0.12764205038547516
218,16,50,0,0,1,0,0,0,1,0,0.21162742376327515
219,16,40,0,0,1,0,0,0,1,0,0.2637315094470978
220,16,30,0,0,1,0,0,0,1,0,0.19748137891292572
221,30,7,0,0,1,0,0,0,1,0,0.0276319682598114
222,30,4,0,0,1,0,0,1,0,0,0.05889464169740677
223,30,70,0,0,1,0,0,0,1,0,0.06614585965871811
224,30,50,0,0,1,0,0,0,1,0,0.08581946790218353
225,30,40,0,0,1,0,0,0,1,0,0.10436317324638367
226,30,30,0,0,1,0,0,0,1,0,0.08184037357568741
227,25,7,0,0,1,0,0,0,1,0,0.029267923906445503
228,25,4,0,0,1,0,0,1,0,0,0.05575499311089516
229,25,70,0,0,1,0,0,0,1,0,0.06547293812036514
230,25,50,0,0,1,0,0,0,1,0,0.08812319487333298
231,25,40,0,0,1,0,0,0,1,0,0.10837431997060776
232,25,30,0,0,1,0,0,0,1,0,0.07994972169399261
233,6,7,0,0,1,0,0,0,1,0,0.12765680253505707
234,6,4,0,0,1,0,0,1,0,0,0.3419954776763916
235,6,70,0,0,1,0,0,0,1,0,0.36684954166412354
236,6,50,0,0,1,0,0,0,1,0,0.5532934665679932
237,6,40,0,0,1,0,0,0,1,0,0.5730628967285156
238,6,30,0,0,1,0,0,0,1,0,0.4853098690509796
239,70,7,0,0,1,0,0,0,1,0,0.1123071238398552
240,70,4,0,0,1,0,0,1,0,0,0.30025848746299744
241,70,70,0,0,1,0,0,0,1,0,0.3316073715686798
242,70,50,0,0,1,0,0,0,1,0,0.49891921877861023
243,70,40,0,0,1,0,0,0,1,0,0.540625274181366
244,70,30,0,0,1,0,0,0,1,0,0.46662619709968567
245,40,30,0,1,0,0,0,1,0,0,0.06905242055654526
246,40,7,0,1,0,0,0,0,1,0,0.16327384114265442
247,40,2,0,1,0,0,0,0,1,0,0.04303291440010071
248,40,3,0,1,0,0,0,0,1,0,0.1530141830444336
249,40,4,0,1,0,0,0,1,0,0,0.13795778155326843
250,40,3,0,1,0,0,1,0,0,0,0.12872934341430664
251,40,20,0,1,0,0,0,0,1,0,0.05231322720646858
252,40,0,0,1,0,0,0,0,1,0,0.1026877835392952
253,40,4,0,1,0,0,0,0,1,0,0.12981539964675903
254,40,8,0,1,0,0,0,0,0,1,0.17275691032409668
255,40,15,0,1,0,0,0,0,1,0,0.36557736992836
256,9,30,0,0,1,0,0,1,0,0,0.061254750937223434
257,9,7,0,0,1,0,0,0,1,0,0.13973698019981384
258,9,2,0,0,1,0,0,0,1,0,0.04753407463431358
259,9,3,0,0,1,0,0,0,1,0,0.16219621896743774
260,9,4,0,0,1,0,0,1,0,0,0.1222003847360611
261,9,3,0,0,1,0,1,0,0,0,0.14081047475337982
262,9,20,0,0,1,0,0,0,1,0,0.07117051631212234
263,9,0,0,0,1,0,0,0,1,0,0.10624998062849045
264,9,4,0,0,1,0,0,0,1,0,0.17128562927246094
265,9,8,0,0,1,0,0,0,0,1,0.18193623423576355
266,9,15,0,0,1,0,0,0,1,0,0.31682077050209045
267,2,30,0,0,1,0,0,1,0,0,0.12775783240795135
268,2,7,0,0,1,0,0,0,1,0,0.3433728516101837
269,2,2,0,0,1,0,0,0,1,0,0.10141260921955109
270,2,3,0,0,1,0,0,0,1,0,0.4373602271080017
271,2,4,0,0,1,0,0,1,0,0,0.312732994556427
272,2,3,0,0,1,0,1,0,0,0,0.4011072516441345
273,2,20,0,0,1,0,0,0,1,0,0.10761218518018723
274,2,0,0,0,1,0,0,0,1,0,0.30100589990615845
275,2,4,0,0,1,0,0,0,1,0,0.4277536869049072
276,2,8,0,0,1,0,0,0,0,1,0.47858917713165283
277,2,15,0,0,1,0,0,0,1,0,0.6341163516044617
278,3,30,0,0,1,0,0,1,0,0,0.14904287457466125
279,3,7,0,0,1,0,0,0,1,0,0.39545610547065735
280,3,2,0,0,1,0,0,0,1,0,0.10640834271907806
281,3,3,0,0,1,0,0,0,1,0,0.43047285079956055
282,3,4,0,0,1,0,0,1,0,0,0.34898829460144043
283,3,3,0,0,1,0,1,0,0,0,0.43012598156929016
284,3,20,0,0,1,0,0,0,1,0,0.12668606638908386
285,3,0,0,0,1,0,0,0,1,0,0.3216153383255005
286,3,4,0,0,1,0,0,0,1,0,0.45302361249923706
287,3,8,0,0,1,0,0,0,0,1,0.5063918232917786
288,3,15,0,0,1,0,0,0,1,0,0.6082773208618164
289,4,5,0,1,0,0,0,0,1,0,0.6243524551391602
290,4,60,0,1,0,0,0,0,1,0,0.5709908604621887
291,4,8,0,1,0,0,0,0,0,1,0.4390120506286621
292,4,15,0,1,0,0,0,0,1,0,0.14537982642650604
293,4,8,0,1,0,0,0,0,1,0,0.4614294171333313
294,12,5,0,0,1,0,0,0,1,0,0.5905290246009827
295,12,60,0,0,1,0,0,0,1,0,0.4875325858592987
296,12,8,0,0,1,0,0,0,0,1,0.4054466187953949
297,12,15,0,0,1,0,0,0,1,0,0.10368788987398148
298,12,8,0,0,1,0,0,0,1,0,0.4129827320575714
299,8,5,0,0,0,1,0,0,1,0,0.5509467124938965
300,8,60,0,0,0,1,0,0,1,0,0.45539405941963196
301,8,8,0,0,0,1,0,0,0,1,0.39794546365737915
302,8,15,0,0,0,1,0,0,1,0,0.11633609980344772
303,8,8,0,0,0,1,0,0,1,0,0.3853903114795685
304,60,5,0,0,1,0,0,0,1,0,0.5134011507034302
305,60,60,0,0,1,0,0,0,1,0,0.4224352240562439
306,60,8,0,0,1,0,0,0,0,1,0.357787162065506
307,60,15,0,0,1,0,0,0,1,0,0.10869856178760529
308,60,8,0,0,1,0,0,0,1,0,0.32687243819236755
309,3,8,0,0,1,0,0,0,1,0,0.1359030306339264
310,3,300,0,0,1,0,0,0,1,0,0.14349959790706635
311,3,150,0,0,1,0,0,0,1,0,0.1461760550737381
312,3,40,0,0,1,0,0,0,1,0,0.3421173095703125
313,4,8,0,0,1,0,0,0,1,0,0.139529749751091
314,4,300,0,0,1,0,0,0,1,0,0.13348440825939178
315,4,150,0,0,1,0,0,0,1,0,0.1476125866174698
316,4,40,0,0,1,0,0,0,1,0,0.30685752630233765
317,4,8,0,1,0,0,0,0,1,0,0.3570849597454071
318,4,300,0,1,0,0,0,0,1,0,0.4360775649547577
319,4,150,0,1,0,0,0,0,1,0,0.3954087197780609
320,4,40,0,1,0,0,0,0,1,0,0.703853964805603
321,2,8,0,1,0,0,0,0,1,0,0.35420867800712585
322,2,300,0,1,0,0,0,0,1,0,0.421282023191452
323,2,150,0,1,0,0,0,0,1,0,0.41690880060195923
324,2,40,0,1,0,0,0,0,1,0,0.6823285222053528
325,15,3,0,0,1,0,0,0,1,0,0.05602565035223961
326,15,4,0,0,1,0,0,0,1,0,0.04356438294053078
327,15,4,0,0,1,0,0,1,0,0,0.09684521704912186
328,15,4000,0,0,1,0,0,0,1,0,0.06965979188680649
329,15,2,0,0,1,0,0,1,0,0,0.09381334483623505
330,15,50,0,0,1,0,0,0,1,0,0.09801117330789566
331,15,150,0,0,1,0,0,0,1,0,0.0925765410065651
332,15,8,0,0,1,0,0,0,1,0,0.19287079572677612
333,15,300,0,0,1,0,0,0,1,0,0.16108869016170502
334,15,150,0,0,1,0,0,0,1,0,0.28934067487716675
335,15,40,0,0,1,0,0,0,1,0,0.3237789571285248
336,9,15,0,0,1,0,0,0,1,0,0.06185994669795036
337,9,4,0,0,1,0,0,0,1,0,0.05542197823524475
338,9,4,0,0,1,0,0,0,1,0,0.028907081112265587
339,9,5,0,0,1,0,0,0,1,0,0.04561886563897133
340,9,5,0,0,1,0,0,0,1,0,0.028825968503952026
341,9,3,0,0,1,0,1,0,0,0,0.05031026154756546
342,9,2,0,0,1,0,0,0,1,0,0.05283909663558006
343,9,40,0,0,1,0,0,0,1,0,0.050903186202049255
344,9,3,0,0,1,0,0,1,0,0,0.04864838346838951
345,9,3,0,0,1,0,0,1,0,0,0.024894913658499718
346,9,41,0,0,1,0,0,1,0,0,0.06521975994110107
347,9,41,0,0,1,0,0,1,0,0,0.034483082592487335
348,9,15,0,0,1,0,0,0,1,0,0.059056539088487625
349,9,45,0,0,1,0,0,1,0,0,0.048420049250125885
350,9,45,0,0,1,0,0,1,0,0,0.028519807383418083
351,9,3,0,0,1,0,0,0,1,0,0.05750224366784096
352,9,3,0,0,1,0,0,0,1,0,0.05608552694320679
353,9,1,0,0,1,0,0,0,1,0,0.054770492017269135
354,9,8,0,0,1,0,0,0,0,1,0.05620545148849487
355,9,20,0,0,1,0,0,0,1,0,0.13947243988513947
356,8,15,0,0,0,1,0,0,1,0,0.15192125737667084
357,8,4,0,0,0,1,0,0,1,0,0.1243402436375618
358,8,4,0,0,0,1,0,0,1,0,0.07223235815763474
359,8,5,0,0,0,1,0,0,1,0,0.125884011387825
360,8,5,0,0,0,1,0,0,1,0,0.08294440805912018
361,8,3,0,0,0,1,1,0,0,0,0.16770602762699127
362,8,2,0,0,0,1,0,0,1,0,0.14446067810058594
363,8,40,0,0,0,1,0,0,1,0,0.1366560310125351
364,8,3,0,0,0,1,0,1,0,0,0.1532377302646637
365,8,3,0,0,0,1,0,1,0,0,0.08024055510759354
366,8,41,0,0,0,1,0,1,0,0,0.1556142121553421
367,8,41,0,0,0,1,0,1,0,0,0.0917980819940567
368,8,15,0,0,0,1,0,0,1,0,0.09726757556200027
369,8,45,0,0,0,1,0,1,0,0,0.12743425369262695
370,8,45,0,0,0,1,0,1,0,0,0.0817917063832283
371,8,3,0,0,0,1,0,0,1,0,0.15292112529277802
372,8,3,0,0,0,1,0,0,1,0,0.13632355630397797
373,8,1,0,0,0,1,0,0,1,0,0.14992409944534302
374,8,8,0,0,0,1,0,0,0,1,0.17391210794448853
375,8,20,0,0,0,1,0,0,1,0,0.32340940833091736
376,10,3,0,0,1,0,0,0,1,0,0.11948675662279129
377,10,4,0,0,1,0,1,0,0,0,0.38451313972473145
378,10,15,0,0,1,0,0,0,1,0,0.864496648311615
379,10,12,0,0,1,0,0,0,1,0,0.3890306055545807
380,10,8,0,0,1,0,0,0,0,1,0.41538378596305847
381,4,3,1,0,0,0,0,0,1,0,0.2640973925590515
382,4,4,1,0,0,0,1,0,0,0,0.790206789970398
383,4,15,1,0,0,0,0,0,1,0,0.325560063123703
384,4,12,1,0,0,0,0,0,1,0,0.74068683385849
385,4,8,1,0,0,0,0,0,0,1,0.8080599904060364
386,6,3,0,0,1,0,0,0,1,0,0.2836911380290985
387,6,4,0,0,1,0,1,0,0,0,0.7834864854812622
388,6,15,0,0,1,0,0,0,1,0,0.3341805934906006
389,6,12,0,0,1,0,0,0,1,0,0.7986953854560852
390,6,8,0,0,1,0,0,0,0,1,0.816197395324707
391,8,3,0,0,0,1,0,0,1,0,0.22715668380260468
392,8,4,0,0,0,1,1,0,0,0,0.7660380005836487
393,8,15,0,0,0,1,0,0,1,0,0.27512088418006897
394,8,12,0,0,0,1,0,0,1,0,0.7341679930686951
395,8,8,0,0,0,1,0,0,0,1,0.7953934073448181
396,3,3,1,0,0,0,0,0,1,0,0.15974058210849762
397,3,4,1,0,0,0,1,0,0,0,0.6697858572006226
398,3,15,1,0,0,0,0,0,1,0,0.24868379533290863
399,3,12,1,0,0,0,0,0,1,0,0.5926750898361206
400,3,8,1,0,0,0,0,0,0,1,0.686131477355957
401,8,3,0,0,0,1,0,0,1,0,0.1973920315504074
402,8,4,0,0,0,1,1,0,0,0,0.7463772296905518
403,8,15,0,0,0,1,0,0,1,0,0.3003067672252655
404,8,12,0,0,0,1,0,0,1,0,0.6899173855781555
405,8,8,0,0,0,1,0,0,0,1,0.7773524522781372
406,8,3,0,0,0,1,0,0,1,0,0.1827620565891266
407,8,4,0,0,0,1,1,0,0,0,0.7176699042320251
408,8,15,0,0,0,1,0,0,1,0,0.2705620229244232
409,8,12,0,0,0,1,0,0,1,0,0.6541928648948669
410,8,8,0,0,0,1,0,0,0,1,0.7409432530403137
411,3,3,1,0,0,0,0,0,1,0,0.16732697188854218
412,3,4,1,0,0,0,1,0,0,0,0.6934724450111389
413,3,15,1,0,0,0,0,0,1,0,0.2572315037250519
414,3,12,1,0,0,0,0,0,1,0,0.6382989883422852
415,3,8,1,0,0,0,0,0,0,1,0.7093453407287598
416,15,3,0,0,1,0,0,0,1,0,0.08056250959634781
417,15,4,0,0,1,0,1,0,0,0,0.30708199739456177
418,15,15,0,0,1,0,0,0,1,0,0.8101803064346313
419,15,12,0,0,1,0,0,0,1,0,0.30688604712486267
420,15,8,0,0,1,0,0,0,0,1,0.3338444232940674
421,3,3,0,0,1,0,0,0,1,0,0.18748843669891357
422,3,4,0,0,1,0,1,0,0,0,0.6960030198097229
423,3,15,0,0,1,0,0,0,1,0,0.2662036418914795
424,3,12,0,0,1,0,0,0,1,0,0.7136508822441101
425,3,8,0,0,1,0,0,0,0,1,0.7307984232902527
426,8,3,0,0,0,1,0,0,1,0,0.14369064569473267
427,8,4,0,0,0,1,1,0,0,0,0.6597602367401123
428,8,15,0,0,0,1,0,0,1,0,0.21268074214458466
429,8,12,0,0,0,1,0,0,1,0,0.6196649074554443
430,8,8,0,0,0,1,0,0,0,1,0.6909976601600647
431,8,650,0,0,1,0,0,0,1,0,0.47920069098472595
432,8,100,0,0,1,0,0,0,1,0,0.5238471627235413
433,8,30,0,0,1,0,0,0,1,0,0.2807024121284485
434,8,170,0,0,1,0,0,0,1,0,0.48358964920043945
435,8,4,0,0,1,0,0,0,1,0,0.6706829071044922
436,8,160,0,0,1,0,0,0,1,0,0.517078697681427
437,8,70,0,0,1,0,0,0,1,0,0.7667392492294312
438,15,650,0,0,1,0,0,0,1,0,0.16764163970947266
439,15,100,0,0,1,0,0,0,1,0,0.20659871399402618
440,15,30,0,0,1,0,0,0,1,0,0.841025173664093
441,15,170,0,0,1,0,0,0,1,0,0.1867675632238388
442,15,4,0,0,1,0,0,0,1,0,0.27844125032424927
443,15,160,0,0,1,0,0,0,1,0,0.35857728123664856
444,15,70,0,0,1,0,0,0,1,0,0.33292537927627563
445,60,650,0,0,1,0,0,0,1,0,0.45506030321121216
446,60,100,0,0,1,0,0,0,1,0,0.49495625495910645
447,60,30,0,0,1,0,0,0,1,0,0.22313925623893738
448,60,170,0,0,1,0,0,0,1,0,0.4567186236381531
