,size1,size2,date_x,integer_x,string_x,time_x,date_y,integer_y,string_y,time_y,outputscore
46,8,4,0,0,0,1,1,0,0,0,0.30860239267349243
47,8,6,0,0,0,1,0,0,1,0,0.30146512389183044
48,8,8,0,0,0,1,0,0,0,1,0.3230062425136566
49,8,20,0,0,0,1,0,0,1,0,0.40601879358291626
50,36,3,0,1,0,0,0,0,1,0,0.34536126255989075
51,36,7,0,1,0,0,0,0,1,0,0.20660556852817535
52,36,10,0,1,0,0,0,0,1,0,0.2538607716560364
53,36,4,0,1,0,0,1,0,0,0,0.296055406332016
54,36,6,0,1,0,0,0,0,1,0,0.284966379404068
55,36,8,0,1,0,0,0,0,0,1,0.3035900592803955
56,36,20,0,1,0,0,0,0,1,0,0.3726198375225067
57,7,3,0,0,1,0,0,0,1,0,0.2445317804813385
58,7,4,0,0,1,0,1,0,0,0,0.4333983361721039
59,7,15,0,0,1,0,0,0,1,0,0.28948113322257996
60,7,12,0,0,1,0,0,0,1,0,0.4232228398323059
61,7,8,0,0,1,0,0,0,0,1,0.4456064999103546
62,3,3,0,0,1,0,0,0,1,0,0.36524221301078796
63,3,4,0,0,1,0,1,0,0,0,0.5853808522224426
64,3,15,0,0,1,0,0,0,1,0,0.4393369257450104
65,3,12,0,0,1,0,0,0,1,0,0.5672667622566223
66,3,8,0,0,1,0,0,0,0,1,0.5969939827919006
67,30,3,0,0,1,0,0,0,1,0,0.36908382177352905
68,30,4,0,0,1,0,1,0,0,0,0.5988723635673523
69,30,15,0,0,1,0,0,0,1,0,0.4011329710483551
70,30,12,0,0,1,0,0,0,1,0,0.5751873850822449
71,30,8,0,0,1,0,0,0,0,1,0.6108807325363159
72,40,3,0,0,1,0,0,0,1,0,0.24763666093349457
73,40,4,0,0,1,0,1,0,0,0,0.4012715220451355
74,40,15,0,0,1,0,0,0,1,0,0.5542138814926147
75,40,12,0,0,1,0,0,0,1,0,0.38345837593078613
76,40,8,0,0,1,0,0,0,0,1,0.4044390320777893
77,45,3,0,1,0,0,0,0,1,0,0.26808327436447144
78,45,4,0,1,0,0,1,0,0,0,0.47208231687545776
79,45,15,0,1,0,0,0,0,1,0,0.2998460829257965
80,45,12,0,1,0,0,0,0,1,0,0.4574334919452667
81,45,8,0,1,0,0,0,0,0,1,0.48058199882507324
82,45,3,0,1,0,0,0,0,1,0,0.19248248636722565
83,45,4,0,1,0,0,1,0,0,0,0.33951160311698914
84,45,15,0,1,0,0,0,0,1,0,0.2188110500574112
85,45,12,0,1,0,0,0,0,1,0,0.32996323704719543
86,45,8,0,1,0,0,0,0,0,1,0.3508051931858063
87,35,3,0,1,0,0,0,0,1,0,0.2751314043998718
88,35,4,0,1,0,0,1,0,0,0,0.47574087977409363
89,35,15,0,1,0,0,0,0,1,0,0.3103691637516022
90,35,12,0,1,0,0,0,0,1,0,0.4562157392501831
91,35,8,0,1,0,0,0,0,0,1,0.4790172278881073
92,20,3,0,0,1,0,0,0,1,0,0.27209359407424927
93,20,4,0,0,1,0,1,0,0,0,0.48650363087654114
94,20,15,0,0,1,0,0,0,1,0,0.31086939573287964
95,20,12,0,0,1,0,0,0,1,0,0.47470346093177795
96,20,8,0,0,1,0,0,0,0,1,0.5053537487983704
97,30,3,0,1,0,0,0,0,1,0,0.24709537625312805
98,30,4,0,1,0,0,1,0,0,0,0.4267469048500061
99,30,15,0,1,0,0,0,0,1,0,0.29581740498542786
100,30,12,0,1,0,0,0,0,1,0,0.4072096347808838
101,30,8,0,1,0,0,0,0,0,1,0.43549758195877075
102,30,3,0,1,0,0,0,0,1,0,0.1883503794670105
103,30,4,0,1,0,0,1,0,0,0,0.3193124830722809
104,30,15,0,1,0,0,0,0,1,0,0.22723355889320374
105,30,12,0,1,0,0,0,0,1,0,0.3079775869846344
106,30,8,0,1,0,0,0,0,0,1,0.33284103870391846
107,5,3,0,0,1,0,0,0,1,0,0.27452799677848816
108,5,4,0,0,1,0,1,0,0,0,0.4769357442855835
109,5,15,0,0,1,0,0,0,1,0,0.3440152108669281
110,5,12,0,0,1,0,0,0,1,0,0.46204230189323425
111,5,8,0,0,1,0,0,0,0,1,0.4867915213108063
112,5,3,0,0,1,0,0,0,1,0,0.20302529633045197
113,5,4,0,0,1,0,1,0,0,0,0.35319167375564575
114,5,15,0,0,1,0,0,0,1,0,0.2606360614299774
115,5,12,0,0,1,0,0,0,1,0,0.3460288345813751
116,5,8,0,0,1,0,0,0,0,1,0.36743107438087463
117,4,3,0,0,1,0,0,0,1,0,0.2883627116680145
118,4,4,0,0,1,0,1,0,0,0,0.5059216618537903
119,4,15,0,0,1,0,0,0,1,0,0.36392083764076233
120,4,12,0,0,1,0,0,0,1,0,0.4940463602542877
121,4,8,0,0,1,0,0,0,0,1,0.520092785358429
122,4,3,0,0,1,0,0,0,1,0,0.2057395726442337
123,4,4,0,0,1,0,1,0,0,0,0.3618486225605011
124,4,15,0,0,1,0,0,0,1,0,0.26211175322532654
125,4,12,0,0,1,0,0,0,1,0,0.35311928391456604
126,4,8,0,0,1,0,0,0,0,1,0.3785921335220337
127,2,3,0,0,1,0,0,0,1,0,0.323261022567749
128,2,4,0,0,1,0,1,0,0,0,0.5551276803016663
129,2,15,0,0,1,0,0,0,1,0,0.3848040997982025
130,2,12,0,0,1,0,0,0,1,0,0.5361759066581726
131,2,8,0,0,1,0,0,0,0,1,0.5633152723312378
132,40,3,0,0,1,0,0,0,1,0,0.3174396753311157
133,40,4,0,0,1,0,1,0,0,0,0.5560140013694763
134,40,15,0,0,1,0,0,0,1,0,0.3871731758117676
135,40,12,0,0,1,0,0,0,1,0,0.5396621823310852
136,40,8,0,0,1,0,0,0,0,1,0.5666283965110779
137,3,3,0,1,0,0,0,0,1,0,0.2342861443758011
138,3,4,0,1,0,0,1,0,0,0,0.4064894914627075
139,3,15,0,1,0,0,0,0,1,0,0.2805890440940857
140,3,12,0,1,0,0,0,0,1,0,0.3936339020729065
141,3,8,0,1,0,0,0,0,0,1,0.4205849766731262
142,41,3,0,1,0,0,0,0,1,0,0.21988925337791443
143,41,4,0,1,0,0,1,0,0,0,0.3864438235759735
144,41,15,0,1,0,0,0,0,1,0,0.29594430327415466
145,41,12,0,1,0,0,0,0,1,0,0.37615716457366943
146,41,8,0,1,0,0,0,0,0,1,0.39918771386146545
147,45,3,0,1,0,0,0,0,1,0,0.2906758487224579
148,45,4,0,1,0,0,1,0,0,0,0.507888913154602
149,45,15,0,1,0,0,0,0,1,0,0.3574995994567871
150,45,12,0,1,0,0,0,0,1,0,0.49411022663116455
151,45,8,0,1,0,0,0,0,0,1,0.5192211866378784
152,3,3,0,0,1,0,0,0,1,0,0.31555575132369995
153,3,4,0,0,1,0,1,0,0,0,0.5319827795028687
154,3,15,0,0,1,0,0,0,1,0,0.37318190932273865
155,3,12,0,0,1,0,0,0,1,0,0.5215253233909607
156,3,8,0,0,1,0,0,0,0,1,0.5465136170387268
157,25,650,0,0,1,0,0,0,1,0,0.5529794096946716
158,25,100,0,0,1,0,0,0,1,0,0.5495344996452332
159,25,30,0,0,1,0,0,0,1,0,0.42087504267692566
160,25,170,0,0,1,0,0,0,1,0,0.4984847605228424
161,25,4,0,0,1,0,0,0,1,0,0.5844436287879944
162,25,160,0,0,1,0,0,0,1,0,0.5047537088394165
163,25,70,0,0,1,0,0,0,1,0,0.6742875576019287
164,40,650,0,0,1,0,0,0,1,0,0.4187309443950653
165,40,100,0,0,1,0,0,0,1,0,0.41890186071395874
166,40,30,0,0,1,0,0,0,1,0,0.5886747241020203
167,40,170,0,0,1,0,0,0,1,0,0.4027029871940613
168,40,4,0,0,1,0,0,0,1,0,0.441214919090271
169,40,160,0,0,1,0,0,0,1,0,0.41692644357681274
170,40,70,0,0,1,0,0,0,1,0,0.5024743676185608
171,2,650,0,1,0,0,0,0,1,0,0.5309454798698425
172,2,100,0,1,0,0,0,0,1,0,0.5307111740112305
173,2,30,0,1,0,0,0,0,1,0,0.3783971965312958
174,2,170,0,1,0,0,0,0,1,0,0.4879439175128937
175,2,4,0,1,0,0,0,0,1,0,0.5518866777420044
176,2,160,0,1,0,0,0,0,1,0,0.4842914342880249
177,2,70,0,1,0,0,0,0,1,0,0.6667602062225342
178,7,650,0,0,1,0,0,0,1,0,0.5356613993644714
179,7,100,0,0,1,0,0,0,1,0,0.5476247072219849
180,7,30,0,0,1,0,0,0,1,0,0.3805145025253296
181,7,170,0,0,1,0,0,0,1,0,0.4925127625465393
182,7,4,0,0,1,0,0,0,1,0,0.5546259880065918
183,7,160,0,0,1,0,0,0,1,0,0.48658910393714905
184,7,70,0,0,1,0,0,0,1,0,0.6496893167495728
185,4,8,0,1,0,0,0,0,1,0,0.5558744072914124
186,4,25,0,1,0,0,0,0,1,0,0.5863083004951477
187,4,40,0,1,0,0,0,0,1,0,0.38658756017684937
188,4,15,0,1,0,0,0,0,1,0,0.4118541181087494
189,4,2,0,1,0,0,0,1,0,0,0.5894570350646973
190,4,60,0,1,0,0,0,0,1,0,0.6962275505065918
191,30,8,0,0,1,0,0,0,1,0,0.549743115901947
192,30,25,0,0,1,0,0,0,1,0,0.5766703486442566
193,30,40,0,0,1,0,0,0,1,0,0.3634595572948456
194,30,15,0,0,1,0,0,0,1,0,0.39021673798561096
195,30,2,0,0,1,0,0,1,0,0,0.5842272043228149
196,30,60,0,0,1,0,0,0,1,0,0.6826707720756531
197,56,7,0,1,0,0,0,0,1,0,0.20212075114250183
198,56,4,0,1,0,0,0,1,0,0,0.24946032464504242
199,56,70,0,1,0,0,0,0,1,0,0.2782781422138214
200,56,50,0,1,0,0,0,0,1,0,0.3138376772403717
201,56,40,0,1,0,0,0,0,1,0,0.3586752414703369
202,56,30,0,1,0,0,0,0,1,0,0.35792961716651917
203,7,7,0,0,1,0,0,0,1,0,0.17662964761257172
204,7,4,0,0,1,0,0,1,0,0,0.21213579177856445
205,7,70,0,0,1,0,0,0,1,0,0.24145519733428955
206,7,50,0,0,1,0,0,0,1,0,0.2786487340927124
207,7,40,0,0,1,0,0,0,1,0,0.33362388610839844
208,7,30,0,0,1,0,0,0,1,0,0.33549436926841736
209,13,7,0,0,1,0,0,0,1,0,0.1791926920413971
210,13,4,0,0,1,0,0,1,0,0,0.21720772981643677
211,13,70,0,0,1,0,0,0,1,0,0.24392752349376678
212,13,50,0,0,1,0,0,0,1,0,0.2786567509174347
213,13,40,0,0,1,0,0,0,1,0,0.325661838054657
214,13,30,0,0,1,0,0,0,1,0,0.3369251489639282
215,16,7,0,0,1,0,0,0,1,0,0.18831565976142883
216,16,4,0,0,1,0,0,1,0,0,0.21635951101779938
217,16,70,0,0,1,0,0,0,1,0,0.2486816644668579
218,16,50,0,0,1,0,0,0,1,0,0.2789008915424347
219,16,40,0,0,1,0,0,0,1,0,0.3354097306728363
220,16,30,0,0,1,0,0,0,1,0,0.3400335907936096
221,30,7,0,0,1,0,0,0,1,0,0.15470898151397705
222,30,4,0,0,1,0,0,1,0,0,0.19703814387321472
223,30,70,0,0,1,0,0,0,1,0,0.2148502618074417
224,30,50,0,0,1,0,0,0,1,0,0.22398123145103455
225,30,40,0,0,1,0,0,0,1,0,0.25954100489616394
226,30,30,0,0,1,0,0,0,1,0,0.2504085302352905
227,25,7,0,0,1,0,0,0,1,0,0.15528865158557892
228,25,4,0,0,1,0,0,1,0,0,0.20315952599048615
229,25,70,0,0,1,0,0,0,1,0,0.22125427424907684
230,25,50,0,0,1,0,0,0,1,0,0.2276424765586853
231,25,40,0,0,1,0,0,0,1,0,0.27160096168518066
232,25,30,0,0,1,0,0,0,1,0,0.258961021900177
233,6,7,0,0,1,0,0,0,1,0,0.2783263921737671
234,6,4,0,0,1,0,0,1,0,0,0.33719152212142944
235,6,70,0,0,1,0,0,0,1,0,0.38243138790130615
236,6,50,0,0,1,0,0,0,1,0,0.42772185802459717
237,6,40,0,0,1,0,0,0,1,0,0.500849723815918
238,6,30,0,0,1,0,0,0,1,0,0.48383787274360657
239,70,7,0,0,1,0,0,0,1,0,0.2862992286682129
240,70,4,0,0,1,0,0,1,0,0,0.3312782943248749
241,70,70,0,0,1,0,0,0,1,0,0.36612531542778015
242,70,50,0,0,1,0,0,0,1,0,0.4177211821079254
243,70,40,0,0,1,0,0,0,1,0,0.48495063185691833
244,70,30,0,0,1,0,0,0,1,0,0.46210014820098877
245,40,30,0,1,0,0,0,1,0,0,0.25222110748291016
246,40,7,0,1,0,0,0,0,1,0,0.2964622974395752
247,40,2,0,1,0,0,0,0,1,0,0.2092045396566391
248,40,3,0,1,0,0,0,0,1,0,0.279070645570755
249,40,4,0,1,0,0,0,1,0,0,0.28989362716674805
250,40,3,0,1,0,0,1,0,0,0,0.30717742443084717
251,40,20,0,1,0,0,0,0,1,0,0.20572277903556824
252,40,0,0,1,0,0,0,0,1,0,0.26957595348358154
253,40,4,0,1,0,0,0,0,1,0,0.2776416838169098
254,40,8,0,1,0,0,0,0,0,1,0.30701422691345215
255,40,15,0,1,0,0,0,0,1,0,0.43402332067489624
256,9,30,0,0,1,0,0,1,0,0,0.2598526179790497
257,9,7,0,0,1,0,0,0,1,0,0.31183165311813354
258,9,2,0,0,1,0,0,0,1,0,0.21088480949401855
259,9,3,0,0,1,0,0,0,1,0,0.299369752407074
260,9,4,0,0,1,0,0,1,0,0,0.305838406085968
261,9,3,0,0,1,0,1,0,0,0,0.32862672209739685
262,9,20,0,0,1,0,0,0,1,0,0.19517762959003448
263,9,0,0,0,1,0,0,0,1,0,0.27835750579833984
264,9,4,0,0,1,0,0,0,1,0,0.2916009724140167
265,9,8,0,0,1,0,0,0,0,1,0.3259192109107971
266,9,15,0,0,1,0,0,0,1,0,0.4567091464996338
267,2,30,0,0,1,0,0,1,0,0,0.3603040874004364
268,2,7,0,0,1,0,0,0,1,0,0.40797871351242065
269,2,2,0,0,1,0,0,0,1,0,0.29480332136154175
270,2,3,0,0,1,0,0,0,1,0,0.39027199149131775
271,2,4,0,0,1,0,0,1,0,0,0.41158658266067505
272,2,3,0,0,1,0,1,0,0,0,0.4326778054237366
273,2,20,0,0,1,0,0,0,1,0,0.30502501130104065
274,2,0,0,0,1,0,0,0,1,0,0.3824329376220703
275,2,4,0,0,1,0,0,0,1,0,0.415358304977417
276,2,8,0,0,1,0,0,0,0,1,0.44312015175819397
277,2,15,0,0,1,0,0,0,1,0,0.5521372556686401
278,3,30,0,0,1,0,0,1,0,0,0.3774645924568176
279,3,7,0,0,1,0,0,0,1,0,0.433157742023468
280,3,2,0,0,1,0,0,0,1,0,0.336275577545166
281,3,3,0,0,1,0,0,0,1,0,0.43113696575164795
282,3,4,0,0,1,0,0,1,0,0,0.438478946685791
283,3,3,0,0,1,0,1,0,0,0,0.46793070435523987
284,3,20,0,0,1,0,0,0,1,0,0.3172138035297394
285,3,0,0,0,1,0,0,0,1,0,0.41525623202323914
286,3,4,0,0,1,0,0,0,1,0,0.4398963749408722
287,3,8,0,0,1,0,0,0,0,1,0.47759175300598145
288,3,15,0,0,1,0,0,0,1,0,0.5912249088287354
289,4,5,0,1,0,0,0,0,1,0,0.5800603628158569
290,4,60,0,1,0,0,0,0,1,0,0.5493928790092468
291,4,8,0,1,0,0,0,0,0,1,0.5411738753318787
292,4,15,0,1,0,0,0,0,1,0,0.4008409380912781
293,4,8,0,1,0,0,0,0,1,0,0.512551486492157
294,12,5,0,0,1,0,0,0,1,0,0.5742326974868774
295,12,60,0,0,1,0,0,0,1,0,0.5198518633842468
296,12,8,0,0,1,0,0,0,0,1,0.5268616676330566
297,12,15,0,0,1,0,0,0,1,0,0.3721257448196411
298,12,8,0,0,1,0,0,0,1,0,0.5053832530975342
299,8,5,0,0,0,1,0,0,1,0,0.5404016375541687
300,8,60,0,0,0,1,0,0,1,0,0.49643993377685547
301,8,8,0,0,0,1,0,0,0,1,0.5105904936790466
302,8,15,0,0,0,1,0,0,1,0,0.35930749773979187
303,8,8,0,0,0,1,0,0,1,0,0.48530086874961853
304,60,5,0,0,1,0,0,0,1,0,0.5388453006744385
305,60,60,0,0,1,0,0,0,1,0,0.48730704188346863
306,60,8,0,0,1,0,0,0,0,1,0.4987877905368805
307,60,15,0,0,1,0,0,0,1,0,0.3692280650138855
308,60,8,0,0,1,0,0,0,1,0,0.47260960936546326
309,3,8,0,0,1,0,0,0,1,0,0.3315262496471405
310,3,300,0,0,1,0,0,0,1,0,0.37423285841941833
311,3,150,0,0,1,0,0,0,1,0,0.3819444179534912
312,3,40,0,0,1,0,0,0,1,0,0.49688392877578735
313,4,8,0,0,1,0,0,0,1,0,0.3510240614414215
314,4,300,0,0,1,0,0,0,1,0,0.4093872904777527
315,4,150,0,0,1,0,0,0,1,0,0.410584032535553
316,4,40,0,0,1,0,0,0,1,0,0.5468391180038452
317,4,8,0,1,0,0,0,0,1,0,0.49851685762405396
318,4,300,0,1,0,0,0,0,1,0,0.5681557059288025
319,4,150,0,1,0,0,0,0,1,0,0.5503339767456055
320,4,40,0,1,0,0,0,0,1,0,0.7051067352294922
321,2,8,0,1,0,0,0,0,1,0,0.471836119890213
322,2,300,0,1,0,0,0,0,1,0,0.5461161136627197
323,2,150,0,1,0,0,0,0,1,0,0.5285218954086304
324,2,40,0,1,0,0,0,0,1,0,0.6857560276985168
325,15,3,0,0,1,0,0,0,1,0,0.32622334361076355
326,15,4,0,0,1,0,0,0,1,0,0.31961536407470703
327,15,4,0,0,1,0,0,1,0,0,0.3680477440357208
328,15,4000,0,0,1,0,0,0,1,0,0.368782639503479
329,15,2,0,0,1,0,0,1,0,0,0.39190399646759033
330,15,50,0,0,1,0,0,0,1,0,0.414139986038208
331,15,150,0,0,1,0,0,0,1,0,0.3708241879940033
332,15,8,0,0,1,0,0,0,1,0,0.38838696479797363
333,15,300,0,0,1,0,0,0,1,0,0.41463762521743774
334,15,150,0,0,1,0,0,0,1,0,0.4074178636074066
335,15,40,0,0,1,0,0,0,1,0,0.5044693946838379
336,9,15,0,0,1,0,0,0,1,0,0.16426151990890503
337,9,4,0,0,1,0,0,0,1,0,0.14962154626846313
338,9,4,0,0,1,0,0,0,1,0,0.1390152871608734
339,9,5,0,0,1,0,0,0,1,0,0.15422244369983673
340,9,5,0,0,1,0,0,0,1,0,0.1481078863143921
341,9,3,0,0,1,0,1,0,0,0,0.16654787957668304
342,9,2,0,0,1,0,0,0,1,0,0.15749765932559967
343,9,40,0,0,1,0,0,0,1,0,0.16321206092834473
344,9,3,0,0,1,0,0,1,0,0,0.1538599133491516
345,9,3,0,0,1,0,0,1,0,0,0.14497137069702148
346,9,41,0,0,1,0,0,1,0,0,0.1526225060224533
347,9,41,0,0,1,0,0,1,0,0,0.1467619389295578
348,9,15,0,0,1,0,0,0,1,0,0.14992712438106537
349,9,45,0,0,1,0,0,1,0,0,0.15532319247722626
350,9,45,0,0,1,0,0,1,0,0,0.14946314692497253
351,9,3,0,0,1,0,0,0,1,0,0.15613049268722534
352,9,3,0,0,1,0,0,0,1,0,0.15387067198753357
353,9,1,0,0,1,0,0,0,1,0,0.16080708801746368
354,9,8,0,0,1,0,0,0,0,1,0.16749131679534912
355,9,20,0,0,1,0,0,0,1,0,0.24889467656612396
356,8,15,0,0,0,1,0,0,1,0,0.2604873478412628
357,8,4,0,0,0,1,0,0,1,0,0.25215932726860046
358,8,4,0,0,0,1,0,0,1,0,0.22383074462413788
359,8,5,0,0,0,1,0,0,1,0,0.2613585889339447
360,8,5,0,0,0,1,0,0,1,0,0.236270934343338
361,8,3,0,0,0,1,1,0,0,0,0.28383558988571167
362,8,2,0,0,0,1,0,0,1,0,0.26968932151794434
363,8,40,0,0,0,1,0,0,1,0,0.27185744047164917
364,8,3,0,0,0,1,0,1,0,0,0.2659114897251129
365,8,3,0,0,0,1,0,1,0,0,0.23764629662036896
366,8,41,0,0,0,1,0,1,0,0,0.26449698209762573
367,8,41,0,0,0,1,0,1,0,0,0.2366800457239151
368,8,15,0,0,0,1,0,0,1,0,0.24722373485565186
369,8,45,0,0,0,1,0,1,0,0,0.26061275601387024
370,8,45,0,0,0,1,0,1,0,0,0.23721477389335632
371,8,3,0,0,0,1,0,0,1,0,0.26285520195961
372,8,3,0,0,0,1,0,0,1,0,0.27188122272491455
373,8,1,0,0,0,1,0,0,1,0,0.27349165081977844
374,8,8,0,0,0,1,0,0,0,1,0.284979909658432
375,8,20,0,0,0,1,0,0,1,0,0.3891599476337433
376,10,3,0,0,1,0,0,0,1,0,0.31215670704841614
377,10,4,0,0,1,0,1,0,0,0,0.49448010325431824
378,10,15,0,0,1,0,0,0,1,0,0.6469040513038635
379,10,12,0,0,1,0,0,0,1,0,0.47524991631507874
380,10,8,0,0,1,0,0,0,0,1,0.49764779210090637
381,4,3,1,0,0,0,0,0,1,0,0.42095109820365906
382,4,4,1,0,0,0,1,0,0,0,0.6838085651397705
383,4,15,1,0,0,0,0,0,1,0,0.4710947871208191
384,4,12,1,0,0,0,0,0,1,0,0.6566271781921387
385,4,8,1,0,0,0,0,0,0,1,0.6807730197906494
386,6,3,0,0,1,0,0,0,1,0,0.39448946714401245
387,6,4,0,0,1,0,1,0,0,0,0.648228645324707
388,6,15,0,0,1,0,0,0,1,0,0.4313514232635498
389,6,12,0,0,1,0,0,0,1,0,0.6387221217155457
390,6,8,0,0,1,0,0,0,0,1,0.6576682329177856
391,8,3,0,0,0,1,0,0,1,0,0.4174235761165619
392,8,4,0,0,0,1,1,0,0,0,0.6682953834533691
393,8,15,0,0,0,1,0,0,1,0,0.4495883882045746
394,8,12,0,0,0,1,0,0,1,0,0.6558221578598022
395,8,8,0,0,0,1,0,0,0,1,0.6851032972335815
396,3,3,1,0,0,0,0,0,1,0,0.40984392166137695
397,3,4,1,0,0,0,1,0,0,0,0.6622726917266846
398,3,15,1,0,0,0,0,0,1,0,0.45685428380966187
399,3,12,1,0,0,0,0,0,1,0,0.6314334273338318
400,3,8,1,0,0,0,0,0,0,1,0.6599166393280029
401,8,3,0,0,0,1,0,0,1,0,0.45491939783096313
402,8,4,0,0,0,1,1,0,0,0,0.67836594581604
403,8,15,0,0,0,1,0,0,1,0,0.46989715099334717
404,8,12,0,0,0,1,0,0,1,0,0.6585457921028137
405,8,8,0,0,0,1,0,0,0,1,0.6983754634857178
406,8,3,0,0,0,1,0,0,1,0,0.4373704791069031
407,8,4,0,0,0,1,1,0,0,0,0.6661127805709839
408,8,15,0,0,0,1,0,0,1,0,0.4656914174556732
409,8,12,0,0,0,1,0,0,1,0,0.6470848917961121
410,8,8,0,0,0,1,0,0,0,1,0.6858767867088318
411,3,3,1,0,0,0,0,0,1,0,0.3655605912208557
412,3,4,1,0,0,0,1,0,0,0,0.6215526461601257
413,3,15,1,0,0,0,0,0,1,0,0.4244782328605652
414,3,12,1,0,0,0,0,0,1,0,0.5911343097686768
415,3,8,1,0,0,0,0,0,0,1,0.6180696487426758
416,15,3,0,0,1,0,0,0,1,0,0.2785191833972931
417,15,4,0,0,1,0,1,0,0,0,0.4534236490726471
418,15,15,0,0,1,0,0,0,1,0,0.6222963333129883
419,15,12,0,0,1,0,0,0,1,0,0.4328427016735077
420,15,8,0,0,1,0,0,0,0,1,0.45263147354125977
421,3,3,0,0,1,0,0,0,1,0,0.3443370461463928
422,3,4,0,0,1,0,1,0,0,0,0.5821207761764526
423,3,15,0,0,1,0,0,0,1,0,0.3872126638889313
424,3,12,0,0,1,0,0,0,1,0,0.5718207359313965
425,3,8,0,0,1,0,0,0,0,1,0.5914567708969116
426,8,3,0,0,0,1,0,0,1,0,0.3588937520980835
427,8,4,0,0,0,1,1,0,0,0,0.598704993724823
428,8,15,0,0,0,1,0,0,1,0,0.398776113986969
429,8,12,0,0,0,1,0,0,1,0,0.5847817659378052
430,8,8,0,0,0,1,0,0,0,1,0.615041971206665
431,8,650,0,0,1,0,0,0,1,0,0.5771058797836304
432,8,100,0,0,1,0,0,0,1,0,0.5707696080207825
433,8,30,0,0,1,0,0,0,1,0,0.4257127344608307
434,8,170,0,0,1,0,0,0,1,0,0.5263419151306152
435,8,4,0,0,1,0,0,0,1,0,0.6153969764709473
436,8,160,0,0,1,0,0,0,1,0,0.5282502770423889
437,8,70,0,0,1,0,0,0,1,0,0.6947521567344666
438,15,650,0,0,1,0,0,0,1,0,0.42227423191070557
439,15,100,0,0,1,0,0,0,1,0,0.42443224787712097
440,15,30,0,0,1,0,0,0,1,0,0.6282168030738831
441,15,170,0,0,1,0,0,0,1,0,0.4093586802482605
442,15,4,0,0,1,0,0,0,1,0,0.4522656798362732
443,15,160,0,0,1,0,0,0,1,0,0.42813563346862793
444,15,70,0,0,1,0,0,0,1,0,0.5146672129631042
445,60,650,0,0,1,0,0,0,1,0,0.5634636282920837
446,60,100,0,0,1,0,0,0,1,0,0.566986083984375
447,60,30,0,0,1,0,0,0,1,0,0.3990233242511749
448,60,170,0,0,1,0,0,0,1,0,0.5147047638893127
