,size1,size2,date_x,integer_x,string_x,time_x,date_y,integer_y,string_y,time_y,outputscore
128,2,4,0,0,1,0,1,0,0,0,0.42671847343444824
129,2,15,0,0,1,0,0,0,1,0,0.007403767667710781
130,2,12,0,0,1,0,0,0,1,0,0.49864518642425537
131,2,8,0,0,1,0,0,0,0,1,0.4863620698451996
132,40,3,0,0,1,0,0,0,1,0,0.012884903699159622
133,40,4,0,0,1,0,1,0,0,0,0.3400633931159973
134,40,15,0,0,1,0,0,0,1,0,0.008786614052951336
135,40,12,0,0,1,0,0,0,1,0,0.3938656449317932
136,40,8,0,0,1,0,0,0,0,1,0.3772374093532562
137,3,3,0,1,0,0,0,0,1,0,0.0069036358036100864
138,3,4,0,1,0,0,1,0,0,0,0.12200462073087692
139,3,15,0,1,0,0,0,0,1,0,0.0035760249011218548
140,3,12,0,1,0,0,0,0,1,0,0.0807134285569191
141,3,8,0,1,0,0,0,0,0,1,0.1350802481174469
142,41,3,0,1,0,0,0,0,1,0,0.00519551569595933
143,41,4,0,1,0,0,1,0,0,0,0.04894806817173958
144,41,15,0,1,0,0,0,0,1,0,0.00474694324657321
145,41,12,0,1,0,0,0,0,1,0,0.041593022644519806
146,41,8,0,1,0,0,0,0,0,1,0.06155639514327049
147,45,3,0,1,0,0,0,0,1,0,0.009665075689554214
148,45,4,0,1,0,0,1,0,0,0,0.21245305240154266
149,45,15,0,1,0,0,0,0,1,0,0.008414075709879398
150,45,12,0,1,0,0,0,0,1,0,0.2480964958667755
151,45,8,0,1,0,0,0,0,0,1,0.27380844950675964
152,3,3,0,0,1,0,0,0,1,0,0.012011685408651829
153,3,4,0,0,1,0,1,0,0,0,0.2554720640182495
154,3,15,0,0,1,0,0,0,1,0,0.00825774297118187
155,3,12,0,0,1,0,0,0,1,0,0.25217676162719727
156,3,8,0,0,1,0,0,0,0,1,0.3087400197982788
157,25,650,0,0,1,0,0,0,1,0,0.13717515766620636
158,25,100,0,0,1,0,0,0,1,0,0.22172841429710388
159,25,30,0,0,1,0,0,0,1,0,0.005246344022452831
160,25,170,0,0,1,0,0,0,1,0,0.12785674631595612
161,25,4,0,0,1,0,0,0,1,0,0.5201608538627625
162,25,160,0,0,1,0,0,0,1,0,0.07611488550901413
163,25,70,0,0,1,0,0,0,1,0,0.605488657951355
164,40,650,0,0,1,0,0,0,1,0,0.006008070893585682
165,40,100,0,0,1,0,0,0,1,0,0.004469973500818014
166,40,30,0,0,1,0,0,0,1,0,0.8671815395355225
167,40,170,0,0,1,0,0,0,1,0,0.004818701185286045
168,40,4,0,0,1,0,0,0,1,0,0.009300380945205688
169,40,160,0,0,1,0,0,0,1,0,0.04816920682787895
170,40,70,0,0,1,0,0,0,1,0,0.006402262020856142
171,2,650,0,1,0,0,0,0,1,0,0.12180337309837341
172,2,100,0,1,0,0,0,0,1,0,0.20440715551376343
173,2,30,0,1,0,0,0,0,1,0,0.007349151186645031
174,2,170,0,1,0,0,0,0,1,0,0.13418136537075043
175,2,4,0,1,0,0,0,0,1,0,0.3152230381965637
176,2,160,0,1,0,0,0,0,1,0,0.098204605281353
177,2,70,0,1,0,0,0,0,1,0,0.5035618543624878
178,7,650,0,0,1,0,0,0,1,0,0.17552915215492249
179,7,100,0,0,1,0,0,0,1,0,0.26743340492248535
180,7,30,0,0,1,0,0,0,1,0,0.014918593689799309
181,7,170,0,0,1,0,0,0,1,0,0.11838200688362122
182,7,4,0,0,1,0,0,0,1,0,0.34765470027923584
183,7,160,0,0,1,0,0,0,1,0,0.1880262941122055
184,7,70,0,0,1,0,0,0,1,0,0.497611939907074
185,4,8,0,1,0,0,0,0,1,0,0.23550231754779816
186,4,25,0,1,0,0,0,0,1,0,0.24098119139671326
187,4,40,0,1,0,0,0,0,1,0,0.0065266224555671215
188,4,15,0,1,0,0,0,0,1,0,0.006347345653921366
189,4,2,0,1,0,0,0,1,0,0,0.253354012966156
190,4,60,0,1,0,0,0,0,1,0,0.6353945732116699
191,30,8,0,0,1,0,0,0,1,0,0.26088857650756836
192,30,25,0,0,1,0,0,0,1,0,0.2894918918609619
193,30,40,0,0,1,0,0,0,1,0,0.00446420768275857
194,30,15,0,0,1,0,0,0,1,0,0.0046732486225664616
195,30,2,0,0,1,0,0,1,0,0,0.2579856812953949
196,30,60,0,0,1,0,0,0,1,0,0.6408212780952454
197,56,7,0,1,0,0,0,0,1,0,0.00276440498419106
198,56,4,0,1,0,0,0,1,0,0,0.009712502360343933
199,56,70,0,1,0,0,0,0,1,0,0.012360128574073315
200,56,50,0,1,0,0,0,0,1,0,0.032306283712387085
201,56,40,0,1,0,0,0,0,1,0,0.0369492769241333
202,56,30,0,1,0,0,0,0,1,0,0.04456399381160736
203,7,7,0,0,1,0,0,0,1,0,0.0019266996532678604
204,7,4,0,0,1,0,0,1,0,0,0.006791273131966591
205,7,70,0,0,1,0,0,0,1,0,0.007074093446135521
206,7,50,0,0,1,0,0,0,1,0,0.03972702845931053
207,7,40,0,0,1,0,0,0,1,0,0.038940101861953735
208,7,30,0,0,1,0,0,0,1,0,0.01814122498035431
209,13,7,0,0,1,0,0,0,1,0,0.001815483090467751
210,13,4,0,0,1,0,0,1,0,0,0.005855571012943983
211,13,70,0,0,1,0,0,0,1,0,0.0066672032698988914
212,13,50,0,0,1,0,0,0,1,0,0.037363339215517044
213,13,40,0,0,1,0,0,0,1,0,0.03781354799866676
214,13,30,0,0,1,0,0,0,1,0,0.02107205055654049
215,16,7,0,0,1,0,0,0,1,0,0.0018337571527808905
216,16,4,0,0,1,0,0,1,0,0,0.0061464025638997555
217,16,70,0,0,1,0,0,0,1,0,0.006353598088026047
218,16,50,0,0,1,0,0,0,1,0,0.03256455808877945
219,16,40,0,0,1,0,0,0,1,0,0.030923020094633102
220,16,30,0,0,1,0,0,0,1,0,0.01636391133069992
221,30,7,0,0,1,0,0,0,1,0,0.0007324956823140383
222,30,4,0,0,1,0,0,1,0,0,0.000844945025164634
223,30,70,0,0,1,0,0,0,1,0,0.0006638561026193202
224,30,50,0,0,1,0,0,0,1,0,0.0008025289280340075
225,30,40,0,0,1,0,0,0,1,0,0.0005859693046659231
226,30,30,0,0,1,0,0,0,1,0,0.0015856570098549128
227,25,7,0,0,1,0,0,0,1,0,0.0007336409762501717
228,25,4,0,0,1,0,0,1,0,0,0.0007721702568233013
229,25,70,0,0,1,0,0,0,1,0,0.0006539588794112206
230,25,50,0,0,1,0,0,0,1,0,0.0007822810439392924
231,25,40,0,0,1,0,0,0,1,0,0.0006119937752373517
232,25,30,0,0,1,0,0,0,1,0,0.0016359540168195963
233,6,7,0,0,1,0,0,0,1,0,0.02093883417546749
234,6,4,0,0,1,0,0,1,0,0,0.12961342930793762
235,6,70,0,0,1,0,0,0,1,0,0.12811391055583954
236,6,50,0,0,1,0,0,0,1,0,0.5035498142242432
237,6,40,0,0,1,0,0,0,1,0,0.4509905278682709
238,6,30,0,0,1,0,0,0,1,0,0.3156563937664032
239,70,7,0,0,1,0,0,0,1,0,0.018000846728682518
240,70,4,0,0,1,0,0,1,0,0,0.12434016168117523
241,70,70,0,0,1,0,0,0,1,0,0.11391694098711014
242,70,50,0,0,1,0,0,0,1,0,0.4035920202732086
243,70,40,0,0,1,0,0,0,1,0,0.39709439873695374
244,70,30,0,0,1,0,0,0,1,0,0.38462525606155396
245,40,30,0,1,0,0,0,1,0,0,0.004570899531245232
246,40,7,0,1,0,0,0,0,1,0,0.026710806414484978
247,40,2,0,1,0,0,0,0,1,0,0.0017380896024405956
248,40,3,0,1,0,0,0,0,1,0,0.025483105331659317
249,40,4,0,1,0,0,0,1,0,0,0.019528640434145927
250,40,3,0,1,0,0,1,0,0,0,0.014884350821375847
251,40,20,0,1,0,0,0,0,1,0,0.0026580605190247297
252,40,0,0,1,0,0,0,0,1,0,0.008816123940050602
253,40,4,0,1,0,0,0,0,1,0,0.02109459601342678
254,40,8,0,1,0,0,0,0,0,1,0.024044958874583244
255,40,15,0,1,0,0,0,0,1,0,0.0694931373000145
256,9,30,0,0,1,0,0,1,0,0,0.0013020179467275739
257,9,7,0,0,1,0,0,0,1,0,0.013861119747161865
258,9,2,0,0,1,0,0,0,1,0,0.0010129662696272135
259,9,3,0,0,1,0,0,0,1,0,0.016917388886213303
260,9,4,0,0,1,0,0,1,0,0,0.012305334210395813
261,9,3,0,0,1,0,1,0,0,0,0.01169542409479618
262,9,20,0,0,1,0,0,0,1,0,0.0021149576641619205
263,9,0,0,0,1,0,0,0,1,0,0.006266264244914055
264,9,4,0,0,1,0,0,0,1,0,0.015931401401758194
265,9,8,0,0,1,0,0,0,0,1,0.018154818564653397
266,9,15,0,0,1,0,0,0,1,0,0.04658690467476845
267,2,30,0,0,1,0,0,1,0,0,0.008141160011291504
268,2,7,0,0,1,0,0,0,1,0,0.08189950883388519
269,2,2,0,0,1,0,0,0,1,0,0.009180347435176373
270,2,3,0,0,1,0,0,0,1,0,0.19132685661315918
271,2,4,0,0,1,0,0,1,0,0,0.07974666357040405
272,2,3,0,0,1,0,1,0,0,0,0.17059434950351715
273,2,20,0,0,1,0,0,0,1,0,0.005102792754769325
274,2,0,0,0,1,0,0,0,1,0,0.09900814294815063
275,2,4,0,0,1,0,0,0,1,0,0.21279935538768768
276,2,8,0,0,1,0,0,0,0,1,0.26114019751548767
277,2,15,0,0,1,0,0,0,1,0,0.39470139145851135
278,3,30,0,0,1,0,0,1,0,0,0.017243819311261177
279,3,7,0,0,1,0,0,0,1,0,0.1333332508802414
280,3,2,0,0,1,0,0,0,1,0,0.01419065985828638
281,3,3,0,0,1,0,0,0,1,0,0.3113288879394531
282,3,4,0,0,1,0,0,1,0,0,0.135332390666008
283,3,3,0,0,1,0,1,0,0,0,0.27181264758110046
284,3,20,0,0,1,0,0,0,1,0,0.00802705343812704
285,3,0,0,0,1,0,0,0,1,0,0.13856807351112366
286,3,4,0,0,1,0,0,0,1,0,0.3364613950252533
287,3,8,0,0,1,0,0,0,0,1,0.3859039843082428
288,3,15,0,0,1,0,0,0,1,0,0.5573470592498779
289,4,5,0,1,0,0,0,0,1,0,0.4181100130081177
290,4,60,0,1,0,0,0,0,1,0,0.3704249858856201
291,4,8,0,1,0,0,0,0,0,1,0.21451127529144287
292,4,15,0,1,0,0,0,0,1,0,0.005551980808377266
293,4,8,0,1,0,0,0,0,1,0,0.26689887046813965
294,12,5,0,0,1,0,0,0,1,0,0.3090745806694031
295,12,60,0,0,1,0,0,0,1,0,0.2127298265695572
296,12,8,0,0,1,0,0,0,0,1,0.1799309104681015
297,12,15,0,0,1,0,0,0,1,0,0.0031743438448756933
298,12,8,0,0,1,0,0,0,1,0,0.23976682126522064
299,8,5,0,0,0,1,0,0,1,0,0.30913594365119934
300,8,60,0,0,0,1,0,0,1,0,0.21368569135665894
301,8,8,0,0,0,1,0,0,0,1,0.13560311496257782
302,8,15,0,0,0,1,0,0,1,0,0.005507899913936853
303,8,8,0,0,0,1,0,0,1,0,0.11367674171924591
304,60,5,0,0,1,0,0,0,1,0,0.22327286005020142
305,60,60,0,0,1,0,0,0,1,0,0.1590798795223236
306,60,8,0,0,1,0,0,0,0,1,0.07550747692584991
307,60,15,0,0,1,0,0,0,1,0,0.004186161793768406
308,60,8,0,0,1,0,0,0,1,0,0.07531864941120148
309,3,8,0,0,1,0,0,0,1,0,0.005503503605723381
310,3,300,0,0,1,0,0,0,1,0,0.010841446928679943
311,3,150,0,0,1,0,0,0,1,0,0.005626088473945856
312,3,40,0,0,1,0,0,0,1,0,0.10711191594600677
313,4,8,0,0,1,0,0,0,1,0,0.0053240531124174595
314,4,300,0,0,1,0,0,0,1,0,0.011310959234833717
315,4,150,0,0,1,0,0,0,1,0,0.005968965590000153
316,4,40,0,0,1,0,0,0,1,0,0.08779395371675491
317,4,8,0,1,0,0,0,0,1,0,0.054105814546346664
318,4,300,0,1,0,0,0,0,1,0,0.14807483553886414
319,4,150,0,1,0,0,0,0,1,0,0.05711806192994118
320,4,40,0,1,0,0,0,0,1,0,0.6325182318687439
321,2,8,0,1,0,0,0,0,1,0,0.04366264119744301
322,2,300,0,1,0,0,0,0,1,0,0.12551774084568024
323,2,150,0,1,0,0,0,0,1,0,0.06417388468980789
324,2,40,0,1,0,0,0,0,1,0,0.5660413503646851
325,15,3,0,0,1,0,0,0,1,0,0.002605566056445241
326,15,4,0,0,1,0,0,0,1,0,0.0019932996947318316
327,15,4,0,0,1,0,0,1,0,0,0.00909852609038353
328,15,4000,0,0,1,0,0,0,1,0,0.004406492691487074
329,15,2,0,0,1,0,0,1,0,0,0.0036575898993760347
330,15,50,0,0,1,0,0,0,1,0,0.003114214865490794
331,15,150,0,0,1,0,0,0,1,0,0.01018183771520853
332,15,8,0,0,1,0,0,0,1,0,0.04080609232187271
333,15,300,0,0,1,0,0,0,1,0,0.012640745379030704
334,15,150,0,0,1,0,0,0,1,0,0.05385693535208702
335,15,40,0,0,1,0,0,0,1,0,0.012408139184117317
336,9,15,0,0,1,0,0,0,1,0,0.010331383906304836
337,9,4,0,0,1,0,0,0,1,0,0.014680818654596806
338,9,4,0,0,1,0,0,0,1,0,0.002746946644037962
339,9,5,0,0,1,0,0,0,1,0,0.003996474668383598
340,9,5,0,0,1,0,0,0,1,0,0.0012970978859812021
341,9,3,0,0,1,0,1,0,0,0,0.005095658823847771
342,9,2,0,0,1,0,0,0,1,0,0.008768969215452671
343,9,40,0,0,1,0,0,0,1,0,0.004408732056617737
344,9,3,0,0,1,0,0,1,0,0,0.004781165160238743
345,9,3,0,0,1,0,0,1,0,0,0.0016449224203824997
346,9,41,0,0,1,0,0,1,0,0,0.007057563867419958
347,9,41,0,0,1,0,0,1,0,0,0.0014304296346381307
348,9,15,0,0,1,0,0,0,1,0,0.0008818585774861276
349,9,45,0,0,1,0,0,1,0,0,0.004415849689394236
350,9,45,0,0,1,0,0,1,0,0,0.0013321501901373267
351,9,3,0,0,1,0,0,0,1,0,0.005290813744068146
352,9,3,0,0,1,0,0,0,1,0,0.00840672291815281
353,9,1,0,0,1,0,0,0,1,0,0.007249453570693731
354,9,8,0,0,1,0,0,0,0,1,0.00839874055236578
355,9,20,0,0,1,0,0,0,1,0,0.041425708681344986
356,8,15,0,0,0,1,0,0,1,0,0.0710175484418869
357,8,4,0,0,0,1,0,0,1,0,0.1199004128575325
358,8,4,0,0,0,1,0,0,1,0,0.024514032527804375
359,8,5,0,0,0,1,0,0,1,0,0.050420645624399185
360,8,5,0,0,0,1,0,0,1,0,0.014522922225296497
361,8,3,0,0,0,1,1,0,0,0,0.07108850032091141
362,8,2,0,0,0,1,0,0,1,0,0.09787716716527939
363,8,40,0,0,0,1,0,0,1,0,0.07257437705993652
364,8,3,0,0,0,1,0,1,0,0,0.061348553746938705
365,8,3,0,0,0,1,0,1,0,0,0.016298571601510048
366,8,41,0,0,0,1,0,1,0,0,0.05168076232075691
367,8,41,0,0,0,1,0,1,0,0,0.0108062494546175
368,8,15,0,0,0,1,0,0,1,0,0.002592163858935237
369,8,45,0,0,0,1,0,1,0,0,0.05399680882692337
370,8,45,0,0,0,1,0,1,0,0,0.013663066551089287
371,8,3,0,0,0,1,0,0,1,0,0.05128787085413933
372,8,3,0,0,0,1,0,0,1,0,0.08468788862228394
373,8,1,0,0,0,1,0,0,1,0,0.10010802745819092
374,8,8,0,0,0,1,0,0,0,1,0.11037036031484604
375,8,20,0,0,0,1,0,0,1,0,0.38422268629074097
376,10,3,0,0,1,0,0,0,1,0,0.011162914335727692
377,10,4,0,0,1,0,1,0,0,0,0.01493840292096138
378,10,15,0,0,1,0,0,0,1,0,0.9706583619117737
379,10,12,0,0,1,0,0,0,1,0,0.018013332039117813
380,10,8,0,0,1,0,0,0,0,1,0.017452841624617577
381,4,3,1,0,0,0,0,0,1,0,0.06865262240171432
382,4,4,1,0,0,0,1,0,0,0,0.9160345792770386
383,4,15,1,0,0,0,0,0,1,0,0.011044314131140709
384,4,12,1,0,0,0,0,0,1,0,0.8432997465133667
385,4,8,1,0,0,0,0,0,0,1,0.9109400510787964
386,6,3,0,0,1,0,0,0,1,0,0.055243365466594696
387,6,4,0,0,1,0,1,0,0,0,0.8460021018981934
388,6,15,0,0,1,0,0,0,1,0,0.019789699465036392
389,6,12,0,0,1,0,0,0,1,0,0.9051439762115479
390,6,8,0,0,1,0,0,0,0,1,0.8558019995689392
391,8,3,0,0,0,1,0,0,1,0,0.04430919885635376
392,8,4,0,0,0,1,1,0,0,0,0.8276057839393616
393,8,15,0,0,0,1,0,0,1,0,0.011933550238609314
394,8,12,0,0,0,1,0,0,1,0,0.802993655204773
395,8,8,0,0,0,1,0,0,0,1,0.8664431571960449
396,3,3,1,0,0,0,0,0,1,0,0.06613966822624207
397,3,4,1,0,0,0,1,0,0,0,0.8349342942237854
398,3,15,1,0,0,0,0,0,1,0,0.010330092161893845
399,3,12,1,0,0,0,0,0,1,0,0.6967893242835999
400,3,8,1,0,0,0,0,0,0,1,0.8543395400047302
401,8,3,0,0,0,1,0,0,1,0,0.06171833723783493
402,8,4,0,0,0,1,1,0,0,0,0.8091780543327332
403,8,15,0,0,0,1,0,0,1,0,0.011626663617789745
404,8,12,0,0,0,1,0,0,1,0,0.6672706007957458
405,8,8,0,0,0,1,0,0,0,1,0.8566687107086182
406,8,3,0,0,0,1,0,0,1,0,0.061765339225530624
407,8,4,0,0,0,1,1,0,0,0,0.8089001178741455
408,8,15,0,0,0,1,0,0,1,0,0.012565522454679012
409,8,12,0,0,0,1,0,0,1,0,0.6659572124481201
410,8,8,0,0,0,1,0,0,0,1,0.8518446087837219
411,3,3,1,0,0,0,0,0,1,0,0.03534991294145584
412,3,4,1,0,0,0,1,0,0,0,0.8065678477287292
413,3,15,1,0,0,0,0,0,1,0,0.010893255472183228
414,3,12,1,0,0,0,0,0,1,0,0.6844413876533508
415,3,8,1,0,0,0,0,0,0,1,0.8067910671234131
416,15,3,0,0,1,0,0,0,1,0,0.00673894165083766
417,15,4,0,0,1,0,1,0,0,0,0.008440430276095867
418,15,15,0,0,1,0,0,0,1,0,0.9566981792449951
419,15,12,0,0,1,0,0,0,1,0,0.010044124908745289
420,15,8,0,0,1,0,0,0,0,1,0.009899475611746311
421,3,3,0,0,1,0,0,0,1,0,0.033256903290748596
422,3,4,0,0,1,0,1,0,0,0,0.7131244540214539
423,3,15,0,0,1,0,0,0,1,0,0.02038532868027687
424,3,12,0,0,1,0,0,0,1,0,0.8238453269004822
425,3,8,0,0,1,0,0,0,0,1,0.7393096089363098
426,8,3,0,0,0,1,0,0,1,0,0.02506324276328087
427,8,4,0,0,0,1,1,0,0,0,0.6712043285369873
428,8,15,0,0,0,1,0,0,1,0,0.0117159653455019
429,8,12,0,0,0,1,0,0,1,0,0.6538733243942261
430,8,8,0,0,0,1,0,0,0,1,0.7472569346427917
431,8,650,0,0,1,0,0,0,1,0,0.2384699136018753
432,8,100,0,0,1,0,0,0,1,0,0.36980482935905457
433,8,30,0,0,1,0,0,0,1,0,0.00785727147012949
434,8,170,0,0,1,0,0,0,1,0,0.22971288859844208
435,8,4,0,0,1,0,0,0,1,0,0.7408515214920044
436,8,160,0,0,1,0,0,0,1,0,0.1201808899641037
437,8,70,0,0,1,0,0,0,1,0,0.7346039414405823
438,15,650,0,0,1,0,0,0,1,0,0.0043841092847287655
439,15,100,0,0,1,0,0,0,1,0,0.003699439810588956
440,15,30,0,0,1,0,0,0,1,0,0.9209355711936951
441,15,170,0,0,1,0,0,0,1,0,0.003292375011369586
442,15,4,0,0,1,0,0,0,1,0,0.007836950942873955
443,15,160,0,0,1,0,0,0,1,0,0.056062858551740646
444,15,70,0,0,1,0,0,0,1,0,0.006687324494123459
445,60,650,0,0,1,0,0,0,1,0,0.18733328580856323
446,60,100,0,0,1,0,0,0,1,0,0.26216432452201843
